Unnamed: 0,date,file_path,debate_title,country
32,2011-05-16,Data/speeches/UK/asing Review 2011-05-16.json,Basing Review,2.0
33,2011-05-17,Data/speeches/UK/BC World Service 2011-05-17.json,BBC World Service,2.0
34,2011-05-19,Data/speeches/UK/BC World Service 2011-05-19.json,BBC World Service,2.0
35,2011-05-11,Data/speeches/UK/ig Society Initiatives 2011-05-11.json,Big Society Initiatives,2.0
36,2011-05-12,Data/speeches/UK/ig Society_ Church of England 2011-05-12.json,Big Society: Church of England,2.0
37,2011-05-18,Data/speeches/UK/ill of Rights 2011-05-18.json,Bill of Rights,2.0
38,2011-05-12,Data/speeches/UK/iodiversity in Churchyards 2011-05-12.json,Biodiversity in Churchyards,2.0
39,2011-05-09,Data/speeches/UK/osnia and Herzegovina 2011-05-09.json,Bosnia and Herzegovina,2.0
40,2011-05-12,Data/speeches/UK/ritish Food Exports 2011-05-12.json,British Food Exports,2.0
41,2011-05-12,Data/speeches/UK/ritish Food Industry 2011-05-12.json,British Food Industry,2.0
42,2011-05-11,Data/speeches/UK/roadband Infrastructure 2011-05-11.json,Broadband Infrastructure,2.0
43,2011-05-16,Data/speeches/UK/roadcasting_ Product Placement 2011-05-16.json,Broadcasting: Product Placement,2.0
44,2011-05-10,Data/speeches/UK/udget Deficits 2011-05-10.json,Budget Deficits,2.0
46,2011-05-23,Data/speeches/UK/ursary Fund 2011-05-23.json,Bursary Fund,2.0
47,2011-05-10,Data/speeches/UK/usiness Costs 2011-05-10.json,Business Costs,2.0
50,2011-05-12,Data/speeches/UK/usiness of the House 2011-05-12.json,Business of the House,2.0
52,2011-05-19,Data/speeches/UK/usiness of the House 2011-05-19.json,Business of the House,2.0
53,2011-05-10,Data/speeches/UK/usiness Regulation 2011-05-10.json,Business Regulation,2.0
54,2011-05-12,Data/speeches/UK/usiness Support (Lancaster and Fleetwood) 2011-05-12.json,Business Support (Lancaster and Fleetwood),2.0
58,2011-05-16,Data/speeches/UK/usiness without Debate 2011-05-16.json,Business without Debate,2.0
63,2011-05-09,Data/speeches/UK/annabis 2011-05-09.json,Cannabis,2.0
64,2011-05-11,Data/speeches/UK/ar Insurance Premiums 2011-05-11.json,Car Insurance Premiums,2.0
65,2011-05-19,Data/speeches/UK/arbon Capture and Storage 2011-05-19.json,Carbon Capture and Storage,2.0
66,2011-05-12,Data/speeches/UK/arbon Reporting 2011-05-12.json,Carbon Reporting,2.0
67,2011-05-23,Data/speeches/UK/areers Guidance 2011-05-23.json,Careers Guidance,2.0
68,2011-05-10,Data/speeches/UK/haritable Giving 2011-05-10.json,Charitable Giving,2.0
69,2011-05-17,Data/speeches/UK/harity Initiatives (Prisons) 2011-05-17.json,Charity Initiatives (Prisons),2.0
70,2011-05-11,Data/speeches/UK/harter for Budget Responsibility 2011-05-11.json,Charter for Budget Responsibility,2.0
71,2011-05-17,Data/speeches/UK/hild Poverty 2011-05-17.json,Child Poverty,2.0
72,2011-05-09,Data/speeches/UK/hild Protection 2011-05-09.json,Child Protection,2.0
73,2011-05-10,Data/speeches/UK/hildren_ Adoption 2011-05-10.json,Children: Adoption,2.0
74,2011-05-19,Data/speeches/UK/hildren_ Parenting 2011-05-19.json,Children: Parenting,2.0
75,2011-05-12,Data/speeches/UK/hurch Commissioners 2011-05-12 (1).json,Church Commissioners,2.0
76,2011-05-12,Data/speeches/UK/hurch Commissioners 2011-05-12.json,Church Commissioners,2.0
77,2011-05-12,Data/speeches/UK/hurchyard Trees 2011-05-12.json,Churchyard Trees,2.0
78,2011-05-23,Data/speeches/UK/itizenship Teaching 2011-05-23.json,Citizenship Teaching,2.0
79,2011-05-19,Data/speeches/UK/ivil Legal Aid 2011-05-19.json,Civil Legal Aid,2.0
80,2011-05-19,Data/speeches/UK/limate Change Legislation 2011-05-19.json,Climate Change Legislation,2.0
81,2011-05-11,Data/speeches/UK/ommon Consolidated Corporate Tax Base 2011-05-11.json,Common Consolidated Corporate Tax Base,2.0
82,2011-05-09,Data/speeches/UK/ommons Chamber 2011-05-09.json,Commons Chamber,2.0
83,2011-05-10,Data/speeches/UK/ommons Chamber 2011-05-10.json,Commons Chamber,2.0
84,2011-05-11,Data/speeches/UK/ommons Chamber 2011-05-11.json,Commons Chamber,2.0
85,2011-05-12,Data/speeches/UK/ommons Chamber 2011-05-12.json,Commons Chamber,2.0
86,2011-05-13,Data/speeches/UK/ommons Chamber 2011-05-13.json,Commons Chamber,2.0
87,2011-05-16,Data/speeches/UK/ommons Chamber 2011-05-16.json,Commons Chamber,2.0
88,2011-05-17,Data/speeches/UK/ommons Chamber 2011-05-17.json,Commons Chamber,2.0
89,2011-05-18,Data/speeches/UK/ommons Chamber 2011-05-18.json,Commons Chamber,2.0
90,2011-05-19,Data/speeches/UK/ommons Chamber 2011-05-19.json,Commons Chamber,2.0
91,2011-05-23,Data/speeches/UK/ommons Chamber 2011-05-23.json,Commons Chamber,2.0
92,2011-05-12,Data/speeches/UK/ommunities 2011-05-12.json,Communities,2.0
94,2011-05-09,Data/speeches/UK/ommunity Policing 2011-05-09.json,Community Policing,2.0
95,2011-05-11,Data/speeches/UK/omputer Sciences Corporation 2011-05-11.json,Computer Sciences Corporation,2.0
96,2011-05-23,Data/speeches/UK/onnexions 2011-05-23.json,Connexions,2.0
97,2011-05-19,Data/speeches/UK/onstitutional Reform (Wales) 2011-05-19.json,Constitutional Reform (Wales),2.0
99,2011-05-13,Data/speeches/UK/onsumer Protection (Private Car Parks) Bill 2011-05-13.json,Consumer Protection (Private Car Parks) Bill,2.0
100,2011-05-11,Data/speeches/UK/ouncil Tax Benefit 2011-05-11.json,Council Tax Benefit,2.0
101,2011-05-16,Data/speeches/UK/ouncil Tax Rebates 2011-05-16.json,Council Tax Rebates,2.0
102,2011-05-09,Data/speeches/UK/ountry of Origin Marking 2011-05-09.json,Country of Origin Marking,2.0
103,2011-05-19,Data/speeches/UK/ourts_ Super-injunctions 2011-05-19.json,Courts: Super-injunctions,2.0
104,2011-05-13,Data/speeches/UK/redit Rating Agencies 2011-05-13.json,Credit Rating Agencies,2.0
105,2011-05-13,Data/speeches/UK/riminal Records (Public Access) Bill 2011-05-13.json,Criminal Records (Public Access) Bill,2.0
106,2011-05-12,Data/speeches/UK/rown Prosecution Service 2011-05-12.json,Crown Prosecution Service,2.0
110,2011-05-17,Data/speeches/UK/ebt Relief (Developing Countries) Act 2010 (Permanent Effect) Order 2011 2011-05-17.json,Debt Relief (Developing Countries) Act 2010 (Permanent Effect) Order 2011,2.0
111,2011-05-16,Data/speeches/UK/efence 2011-05-16.json,Defence,2.0
112,2011-05-16,Data/speeches/UK/efence Equipment 2011-05-16.json,Defence Equipment,2.0
113,2011-05-16,Data/speeches/UK/efence Procurement 2011-05-16.json,Defence Procurement,2.0
117,2011-05-11,Data/speeches/UK/epartmental Efficiency Savings 2011-05-11.json,Departmental Efficiency Savings,2.0
118,2011-05-11,Data/speeches/UK/evolution Funding 2011-05-11.json,Devolution Funding,2.0
119,2011-05-23,Data/speeches/UK/irectors of Children’s Services 2011-05-23.json,Directors of Children’s Services,2.0
120,2011-05-11,Data/speeches/UK/isabled People_ Disability Living Allowance 2011-05-11.json,Disabled People: Disability Living Allowance,2.0
121,2011-05-23,Data/speeches/UK/iscretionary Learner Support Fund 2011-05-23.json,Discretionary Learner Support Fund,2.0
122,2011-05-23,Data/speeches/UK/raft Defamation Bill 2011-05-23.json,Draft Defamation Bill,2.0
124,2011-05-17,Data/speeches/UK/rug Rehabilitation 2011-05-17.json,Drug Rehabilitation,2.0
125,2011-05-19,Data/speeches/UK/ast Coast Main Line Call Centre 2011-05-19.json,East Coast Main Line Call Centre,2.0
126,2011-05-17,Data/speeches/UK/CHR Jurisdiction 2011-05-17.json,ECHR Jurisdiction,2.0
127,2011-05-19,Data/speeches/UK/co Island Initiative 2011-05-19.json,Eco Island Initiative,2.0
128,2011-05-10,Data/speeches/UK/conomic Growth (VAT) 2011-05-10.json,Economic Growth (VAT),2.0
129,2011-05-10,Data/speeches/UK/conomic Growth 2011-05-10.json,Economic Growth,2.0
130,2011-05-18,Data/speeches/UK/conomy 2011-05-18.json,Economy,2.0
131,2011-05-23,Data/speeches/UK/ducation 2011-05-23.json,Education,2.0
132,2011-05-11,Data/speeches/UK/ducation Bill 2011-05-11.json,Education Bill,2.0
134,2011-05-12,Data/speeches/UK/ducation Performance 2011-05-12.json,Education Performance,2.0
135,2011-05-19,Data/speeches/UK/ducation_ Bahraini Students 2011-05-19.json,Education: Bahraini Students,2.0
136,2011-05-17,Data/speeches/UK/ducation_ English Baccalaureate 2011-05-17.json,Education: English Baccalaureate,2.0
137,2011-05-12,Data/speeches/UK/ducation_ Vocational Subjects 2011-05-12.json,Education: Vocational Subjects,2.0
138,2011-05-12,Data/speeches/UK/lectoral Commission Committee 2011-05-12 (1).json,Electoral Commission Committee,2.0
139,2011-05-12,Data/speeches/UK/lectoral Commission Committee 2011-05-12.json,Electoral Commission Committee,2.0
140,2011-05-11,Data/speeches/UK/lectoral System_ Alternative Vote Referendum 2011-05-11.json,Electoral System: Alternative Vote Referendum,2.0
141,2011-05-19,Data/speeches/UK/lectric Vehicles 2011-05-19.json,Electric Vehicles,2.0
142,2011-05-19,Data/speeches/UK/mployment and Support Allowance (Work-Related Activity) Regulations 2011 2011-05-19.json,Employment and Support Allowance (Work-Related Activity) Regulations 2011,2.0
143,2011-05-10,Data/speeches/UK/mployment and Support Allowance 2011-05-10.json,Employment and Support Allowance,2.0
144,2011-05-19,Data/speeches/UK/nergy and Climate Change 2011-05-19.json,Energy and Climate Change,2.0
145,2011-05-19,Data/speeches/UK/nergy Bill (Consumer Protection) 2011-05-19.json,Energy Bill (Consumer Protection),2.0
146,2011-05-10,Data/speeches/UK/nergy Bill [Lords] 2011-05-10.json,Energy Bill [Lords],2.0
147,2011-05-19,Data/speeches/UK/nergy Company Obligation 2011-05-19.json,Energy Company Obligation,2.0
148,2011-05-19,Data/speeches/UK/nergy-intensive Industries 2011-05-19.json,Energy-intensive Industries,2.0
149,2011-05-17,Data/speeches/UK/nergy_ Fourth Carbon Report 2011-05-17.json,Energy: Fourth Carbon Report,2.0
150,2011-05-11,Data/speeches/UK/ngagements 2011-05-11 (1).json,Engagements,2.0
151,2011-05-11,Data/speeches/UK/ngagements 2011-05-11.json,Engagements,2.0
152,2011-05-18,Data/speeches/UK/ngagements 2011-05-18 (1).json,Engagements,2.0
153,2011-05-18,Data/speeches/UK/ngagements 2011-05-18.json,Engagements,2.0
154,2011-05-23,Data/speeches/UK/nglish Baccalaureate 2011-05-23.json,English Baccalaureate,2.0
155,2011-05-12,"Data/speeches/UK/nvironment, Food and Rural Affairs 2011-05-12.json","Environment, Food and Rural Affairs",2.0
156,2011-05-13,Data/speeches/UK/states of Deceased Persons (Forfeiture Rule and Law of Succession) Bill 2011-05-13.json,Estates of Deceased Persons (Forfeiture Rule and Law of Succession) Bill,2.0
158,2011-05-19,Data/speeches/UK/uropean Convention on Human Rights 2011-05-19.json,European Convention on Human Rights,2.0
159,2011-05-12,Data/speeches/UK/uropean Financial Stability Mechanism 2011-05-12.json,European Financial Stability Mechanism,2.0
160,2011-05-10,Data/speeches/UK/uropean Union (UK Permanent Representative) 2011-05-10.json,European Union (UK Permanent Representative),2.0
161,2011-05-09,Data/speeches/UK/uropean Union Bill 2011-05-09.json,European Union Bill,2.0
162,2011-05-16,Data/speeches/UK/uropean Union Bill 2011-05-16.json,European Union Bill,2.0
163,2011-05-17,Data/speeches/UK/uropean Union Bill 2011-05-17.json,European Union Bill,2.0
164,2011-05-23,Data/speeches/UK/uropean Union Bill 2011-05-23 (1).json,European Union Bill,2.0
165,2011-05-23,Data/speeches/UK/uropean Union Bill 2011-05-23.json,European Union Bill,2.0
166,2011-05-16,Data/speeches/UK/U_ Budget 2011-05-16.json,EU: Budget,2.0
167,2011-05-11,Data/speeches/UK/U_ Electronic Communications Framework 2011-05-11.json,EU: Electronic Communications Framework,2.0
168,2011-05-19,Data/speeches/UK/U_ Transfer of Iranian Refugees 2011-05-19.json,EU: Transfer of Iranian Refugees,2.0
169,2011-05-18,Data/speeches/UK/aith Schools_ Imported Hate Material 2011-05-18.json,Faith Schools: Imported Hate Material,2.0
170,2011-05-16,Data/speeches/UK/arming (Droughts) 2011-05-16.json,Farming (Droughts),2.0
171,2011-05-10,Data/speeches/UK/irst-time Buyers 2011-05-10.json,First-time Buyers,2.0
172,2011-05-12,Data/speeches/UK/ish Discards 2011-05-12.json,Fish Discards,2.0
173,2011-05-12,Data/speeches/UK/isheries 2011-05-12.json,Fisheries,2.0
174,2011-05-12,Data/speeches/UK/ishermen 2011-05-12.json,Fishermen,2.0
175,2011-05-10,Data/speeches/UK/ixed-term Parliaments Bill 2011-05-10 (1).json,Fixed-term Parliaments Bill,2.0
176,2011-05-10,Data/speeches/UK/ixed-term Parliaments Bill 2011-05-10.json,Fixed-term Parliaments Bill,2.0
177,2011-05-16,Data/speeches/UK/ixed-term Parliaments Bill 2011-05-16 (1).json,Fixed-term Parliaments Bill,2.0
178,2011-05-16,Data/speeches/UK/ixed-term Parliaments Bill 2011-05-16.json,Fixed-term Parliaments Bill,2.0
179,2011-05-17,Data/speeches/UK/orensic Science Service 2011-05-17.json,Forensic Science Service,2.0
180,2011-05-12,Data/speeches/UK/orests and Woodlands 2011-05-12.json,Forests and Woodlands,2.0
181,2011-05-17,Data/speeches/UK/ourth Carbon Budget 2011-05-17.json,Fourth Carbon Budget,2.0
182,2011-05-09,Data/speeches/UK/raud_ Staffing Levels 2011-05-09.json,Fraud: Staffing Levels,2.0
183,2011-05-23,Data/speeches/UK/ree Schools 2011-05-23.json,Free Schools,2.0
184,2011-05-23,Data/speeches/UK/TSE 100 Companies (Governance) 2011-05-23.json,FTSE 100 Companies (Governance),2.0
185,2011-05-11,Data/speeches/UK/uture Diplomatic Network 2011-05-11.json,Future Diplomatic Network,2.0
186,2011-05-09,Data/speeches/UK/uture of the NHS 2011-05-09.json,Future of the NHS,2.0
187,2011-05-19,Data/speeches/UK/as Supply 2011-05-19.json,Gas Supply,2.0
188,2011-05-11,Data/speeches/UK/eneral Social Care Council 2011-05-11.json,General Social Care Council,2.0
189,2011-05-12,Data/speeches/UK/ift Aid 2011-05-12.json,Gift Aid,2.0
190,2011-05-12,Data/speeches/UK/overnment_ Convergence Programme 2011-05-12.json,Government: Convergence Programme,2.0
191,2011-05-10,Data/speeches/UK/rand Committee 2011-05-10 (1).json,Grand Committee,2.0
193,2011-05-17,Data/speeches/UK/rand Committee 2011-05-17 (1).json,Grand Committee,2.0
195,2011-05-11,Data/speeches/UK/reat Western Main Line 2011-05-11.json,Great Western Main Line,2.0
196,2011-05-19,Data/speeches/UK/reen Deal 2011-05-19 (1).json,Green Deal,2.0
197,2011-05-19,Data/speeches/UK/reen Deal 2011-05-19 (2).json,Green Deal,2.0
198,2011-05-19,Data/speeches/UK/reen Deal 2011-05-19.json,Green Deal,2.0
199,2011-05-19,Data/speeches/UK/reen Deal and Renewable Heat Incentive 2011-05-19.json,Green Deal and Renewable Heat Incentive,2.0
201,2011-05-17,Data/speeches/UK/reenhouse Gas Emissions Trading Scheme (Nitrous Oxide) Regulations 2011 2011-05-17.json,Greenhouse Gas Emissions Trading Scheme (Nitrous Oxide) Regulations 2011,2.0
203,2011-05-11,Data/speeches/UK/ealth and Social Care Bill 2011-05-11.json,Health and Social Care Bill,2.0
204,2011-05-10,Data/speeches/UK/ealth_ Cancer 2011-05-10.json,Health: Cancer,2.0
206,2011-05-18,Data/speeches/UK/igher Education_ Funding 2011-05-18.json,Higher Education: Funding,2.0
207,2011-05-09,Data/speeches/UK/ome Department 2011-05-09.json,Home Department,2.0
208,2011-05-10,Data/speeches/UK/ospices (VAT) 2011-05-10.json,Hospices (VAT),2.0
229,2011-05-17,Data/speeches/UK/ouse of Lords Reform (Draft Bill) 2011-05-17.json,House of Lords Reform (Draft Bill),2.0
230,2011-05-17,Data/speeches/UK/ouse of Lords Reform Bill 2011-05-17.json,House of Lords Reform Bill,2.0
231,2011-05-23,Data/speeches/UK/ousing_ Market Stability 2011-05-23.json,Housing: Market Stability,2.0
233,2011-05-18,Data/speeches/UK/uman Trafficking 2011-05-18.json,Human Trafficking,2.0
235,2011-05-10,Data/speeches/UK/mmigration (Designation of Travel Bans) (Amendment) Order 2011 2011-05-10.json,Immigration (Designation of Travel Bans) (Amendment) Order 2011,2.0
236,2011-05-09,Data/speeches/UK/mmigration and Asylum Law 2011-05-09.json,Immigration and Asylum Law,2.0
237,2011-05-16,Data/speeches/UK/mprovised Explosive Devices (Afghanistan) 2011-05-16.json,Improvised Explosive Devices (Afghanistan),2.0
238,2011-05-19,Data/speeches/UK/ndependent Fuel Poverty Review 2011-05-19.json,Independent Fuel Poverty Review,2.0
239,2011-05-18,Data/speeches/UK/ndependent International Commission on Decommissioning 2011-05-18.json,Independent International Commission on Decommissioning,2.0
240,2011-05-17,Data/speeches/UK/njunctions (Privacy) 2011-05-17.json,Injunctions (Privacy),2.0
241,2011-05-23,Data/speeches/UK/njunctions 2011-05-23.json,Injunctions,2.0
242,2011-05-09,Data/speeches/UK/srael and Palestine 2011-05-09.json,Israel and Palestine,2.0
244,2011-05-10,Data/speeches/UK/obseeker’s Allowance (Mandatory Work Activity Scheme) Regulations 2011 2011-05-10 (2).json,Jobseeker’s Allowance (Mandatory Work Activity Scheme) Regulations 2011,2.0
246,2011-05-17,Data/speeches/UK/ustice 2011-05-17.json,Justice,2.0
247,2011-05-12,Data/speeches/UK/ead Theft 2011-05-12.json,Lead Theft,2.0
248,2011-05-18,Data/speeches/UK/egacy Issues 2011-05-18.json,Legacy Issues,2.0
249,2011-05-17,Data/speeches/UK/egal Aid (Immigration) 2011-05-17.json,Legal Aid (Immigration),2.0
250,2011-05-11,Data/speeches/UK/egal Aid 2011-05-11.json,Legal Aid,2.0
251,2011-05-17,Data/speeches/UK/egal Aid Reform 2011-05-17.json,Legal Aid Reform,2.0
253,2011-05-16,Data/speeches/UK/ibya 2011-05-16.json,Libya,2.0
256,2011-05-17,Data/speeches/UK/ocalism Bill (Programme) (No. 2) 2011-05-17.json,Localism Bill (Programme) (No. 2),2.0
257,2011-05-17,Data/speeches/UK/ocalism Bill 2011-05-17.json,Localism Bill,2.0
258,2011-05-18,Data/speeches/UK/ocalism Bill 2011-05-18.json,Localism Bill,2.0
260,2011-05-09,Data/speeches/UK/ords Chamber 2011-05-09.json,Lords Chamber,2.0
261,2011-05-10,Data/speeches/UK/ords Chamber 2011-05-10.json,Lords Chamber,2.0
262,2011-05-11,Data/speeches/UK/ords Chamber 2011-05-11.json,Lords Chamber,2.0
263,2011-05-12,Data/speeches/UK/ords Chamber 2011-05-12.json,Lords Chamber,2.0
264,2011-05-13,Data/speeches/UK/ords Chamber 2011-05-13.json,Lords Chamber,2.0
265,2011-05-16,Data/speeches/UK/ords Chamber 2011-05-16.json,Lords Chamber,2.0
266,2011-05-17,Data/speeches/UK/ords Chamber 2011-05-17.json,Lords Chamber,2.0
267,2011-05-18,Data/speeches/UK/ords Chamber 2011-05-18.json,Lords Chamber,2.0
268,2011-05-19,Data/speeches/UK/ords Chamber 2011-05-19.json,Lords Chamber,2.0
269,2011-05-23,Data/speeches/UK/ords Chamber 2011-05-23.json,Lords Chamber,2.0
270,2011-05-23,Data/speeches/UK/aintained School Buildings 2011-05-23.json,Maintained School Buildings,2.0
271,2011-05-18,Data/speeches/UK/anufacturing Sector 2011-05-18.json,Manufacturing Sector,2.0
272,2011-05-19,Data/speeches/UK/cNulty Report and West Coast Rail 2011-05-19.json,McNulty Report and West Coast Rail,2.0
273,2011-05-12,Data/speeches/UK/edia_ BBC 2011-05-12.json,Media: BBC,2.0
275,2011-05-23,Data/speeches/UK/ental Health_ Children in Local Authority Care 2011-05-23.json,Mental Health: Children in Local Authority Care,2.0
276,2011-05-16,Data/speeches/UK/iddle East 2011-05-16.json,Middle East,2.0
277,2011-05-16,"Data/speeches/UK/iddle East, North Africa, Afghanistan and Pakistan 2011-05-16.json","Middle East, North Africa, Afghanistan and Pakistan",2.0
278,2011-05-16,Data/speeches/UK/ilitary Covenant 2011-05-16.json,Military Covenant,2.0
280,2011-05-10,Data/speeches/UK/onetary Policy Framework 2011-05-10.json,Monetary Policy Framework,2.0
281,2011-05-12,Data/speeches/UK/ational Audit Office 2011-05-12.json,National Audit Office,2.0
282,2011-05-09,Data/speeches/UK/ational DNA Database 2011-05-09.json,National DNA Database,2.0
283,2011-05-19,Data/speeches/UK/ational Policy Statements 2011-05-19.json,National Policy Statements,2.0
285,2011-05-16,Data/speeches/UK/ATO 2011-05-16.json,NATO,2.0
287,2011-05-18,Data/speeches/UK/orthern Ireland 2011-05-18.json,Northern Ireland,2.0
288,2011-05-09,Data/speeches/UK/orthumbria Police 2011-05-09.json,Northumbria Police,2.0
289,2011-05-18,Data/speeches/UK/uclear Deterrent 2011-05-18 (1).json,Nuclear Deterrent,2.0
290,2011-05-18,Data/speeches/UK/uclear Deterrent 2011-05-18 (2).json,Nuclear Deterrent,2.0
291,2011-05-18,Data/speeches/UK/uclear Deterrent 2011-05-18.json,Nuclear Deterrent,2.0
292,2011-05-11,Data/speeches/UK/uclear Industry 2011-05-11.json,Nuclear Industry,2.0
293,2011-05-18,Data/speeches/UK/uclear Industry Safety 2011-05-18.json,Nuclear Industry Safety,2.0
294,2011-05-16,Data/speeches/UK/uclear Test Veterans 2011-05-16.json,Nuclear Test Veterans,2.0
295,2011-05-10,Data/speeches/UK/ff-quota University Places 2011-05-10.json,Off-quota University Places,2.0
296,2011-05-19,Data/speeches/UK/ffshore Wind Farms 2011-05-19.json,Offshore Wind Farms,2.0
297,2011-05-23,Data/speeches/UK/lympic Games 2012_ London Air Quality 2011-05-23.json,Olympic Games 2012: London Air Quality,2.0
298,2011-05-19,Data/speeches/UK/nshore Wind Energy 2011-05-19.json,Onshore Wind Energy,2.0
301,2011-05-09,Data/speeches/UK/ral Answers to Questions 2011-05-09.json,Oral Answers to Questions,2.0
302,2011-05-10,Data/speeches/UK/ral Answers to Questions 2011-05-10.json,Oral Answers to Questions,2.0
303,2011-05-11,Data/speeches/UK/ral Answers to Questions 2011-05-11.json,Oral Answers to Questions,2.0
304,2011-05-12,Data/speeches/UK/ral Answers to Questions 2011-05-12.json,Oral Answers to Questions,2.0
305,2011-05-16,Data/speeches/UK/ral Answers to Questions 2011-05-16.json,Oral Answers to Questions,2.0
306,2011-05-17,Data/speeches/UK/ral Answers to Questions 2011-05-17.json,Oral Answers to Questions,2.0
307,2011-05-18,Data/speeches/UK/ral Answers to Questions 2011-05-18.json,Oral Answers to Questions,2.0
308,2011-05-19,Data/speeches/UK/ral Answers to Questions 2011-05-19.json,Oral Answers to Questions,2.0
309,2011-05-23,Data/speeches/UK/ral Answers to Questions 2011-05-23.json,Oral Answers to Questions,2.0
310,2011-05-16,Data/speeches/UK/alestine 2011-05-16.json,Palestine,2.0
311,2011-05-16,Data/speeches/UK/arliament_ Elected House of Lords 2011-05-16.json,Parliament: Elected House of Lords,2.0
312,2011-05-10,Data/speeches/UK/assenger Name Records 2011-05-10.json,Passenger Name Records,2.0
314,2011-05-18,Data/speeches/UK/ersonal Protection Training 2011-05-18.json,Personal Protection Training,2.0
315,2011-05-12,Data/speeches/UK/ersonal Statement 2011-05-12.json,Personal Statement,2.0
319,2011-05-10,Data/speeches/UK/oint of Order 2011-05-10.json,Point of Order,2.0
320,2011-05-09,Data/speeches/UK/oints of Order 2011-05-09.json,Points of Order,2.0
321,2011-05-11,Data/speeches/UK/oints of Order 2011-05-11.json,Points of Order,2.0
322,2011-05-12,Data/speeches/UK/oints of Order 2011-05-12.json,Points of Order,2.0
323,2011-05-16,Data/speeches/UK/oints of Order 2011-05-16.json,Points of Order,2.0
324,2011-05-18,Data/speeches/UK/oints of Order 2011-05-18.json,Points of Order,2.0
325,2011-05-19,Data/speeches/UK/oints of Order 2011-05-19.json,Points of Order,2.0
326,2011-05-23,Data/speeches/UK/oints of Order 2011-05-23.json,Points of Order,2.0
327,2011-05-09,Data/speeches/UK/olice (Regulation A19) 2011-05-09.json,Police (Regulation A19),2.0
328,2011-05-09,Data/speeches/UK/olice Accountability 2011-05-09.json,Police Accountability,2.0
330,2011-05-11,Data/speeches/UK/olice Reform and Social Responsibility Bill 2011-05-11 (1).json,Police Reform and Social Responsibility Bill,2.0
331,2011-05-11,Data/speeches/UK/olice Reform and Social Responsibility Bill 2011-05-11.json,Police Reform and Social Responsibility Bill,2.0
332,2011-05-18,Data/speeches/UK/olice Reform and Social Responsibility Bill 2011-05-18 (1).json,Police Reform and Social Responsibility Bill,2.0
333,2011-05-18,Data/speeches/UK/olice Reform and Social Responsibility Bill 2011-05-18.json,Police Reform and Social Responsibility Bill,2.0
334,2011-05-23,Data/speeches/UK/olicing and Crime 2011-05-23.json,Policing and Crime,2.0
335,2011-05-18,Data/speeches/UK/olicing Costs (Football Matches) 2011-05-18.json,Policing Costs (Football Matches),2.0
336,2011-05-17,Data/speeches/UK/ostal Services Bill 2011-05-17 (1).json,Postal Services Bill,2.0
337,2011-05-17,Data/speeches/UK/ostal Services Bill 2011-05-17.json,Postal Services Bill,2.0
