Unnamed: 0,date,file_path,debate_title,country
43,2011-04-28,Data/speeches/UK/ommons Chamber 2011-04-28.json,Commons Chamber,2.0
44,2011-05-03,Data/speeches/UK/ommons Chamber 2011-05-03.json,Commons Chamber,2.0
45,2011-05-04,Data/speeches/UK/ommons Chamber 2011-05-04.json,Commons Chamber,2.0
46,2011-05-05,Data/speeches/UK/ommons Chamber 2011-05-05.json,Commons Chamber,2.0
47,2011-04-27,Data/speeches/UK/ompanies Act 2006 (Consequential Amendments and Transitional Provisions) Order 201 2011-04-27.json,Companies Act 2006 (Consequential Amendments and Transitional Provisions) Order 201,2.0
49,2011-04-27,Data/speeches/UK/oroners (Recording of Suicides) 2011-04-27.json,Coroners (Recording of Suicides),2.0
50,2011-05-03,Data/speeches/UK/ounter-terrorism 2011-05-03.json,Counter-terrorism,2.0
51,2011-05-05,Data/speeches/UK/rossrail 2011-05-05.json,Crossrail,2.0
52,2011-04-28,"Data/speeches/UK/ulture, Media and Sport 2011-04-28.json","Culture, Media and Sport",2.0
53,2011-05-05,Data/speeches/UK/artford-Thurrock Crossing (Tolls) 2011-05-05.json,Dartford-Thurrock Crossing (Tolls),2.0
58,2011-04-26,Data/speeches/UK/iabetes 2011-04-26.json,Diabetes,2.0
59,2011-05-03,Data/speeches/UK/iamond Extraction (Zimbabwe) 2011-05-03.json,Diamond Extraction (Zimbabwe),2.0
60,2011-05-05,Data/speeches/UK/isabled People (Equality) 2011-05-05.json,Disabled People (Equality),2.0
61,2011-05-05,Data/speeches/UK/isabled People 2011-05-05.json,Disabled People,2.0
62,2011-05-03,Data/speeches/UK/conomy_ Personal Debt 2011-05-03.json,Economy: Personal Debt,2.0
63,2011-05-05,Data/speeches/UK/ducation_ English Baccalaureate 2011-05-05.json,Education: English Baccalaureate,2.0
64,2011-05-04,"Data/speeches/UK/ducation_ Gypsy, Roma and Traveller Children 2011-05-04.json","Education: Gypsy, Roma and Traveller Children",2.0
65,2011-04-28,Data/speeches/UK/fficiency Savings 2011-04-28.json,Efficiency Savings,2.0
66,2011-05-03,Data/speeches/UK/gypt 2011-05-03.json,Egypt,2.0
67,2011-05-04,Data/speeches/UK/lection Timing 2011-05-04.json,Election Timing,2.0
68,2011-05-03,Data/speeches/UK/lections_ Alternative Vote System 2011-05-03.json,Elections: Alternative Vote System,2.0
69,2011-05-05,Data/speeches/UK/mployment 2011-05-05.json,Employment,2.0
70,2011-04-27,Data/speeches/UK/ngagements 2011-04-27.json,Engagements,2.0
71,2011-05-04,Data/speeches/UK/ngagements 2011-05-04.json,Engagements,2.0
72,2011-05-03,Data/speeches/UK/nglish for Speakers of Other Languages 2011-05-03.json,English for Speakers of Other Languages,2.0
73,2011-04-28,"Data/speeches/UK/nvironment, Food and Rural Affairs Questions 2011-04-28.json","Environment, Food and Rural Affairs Questions",2.0
74,2011-05-04,Data/speeches/UK/quitable Life 2011-05-04.json,Equitable Life,2.0
75,2011-04-26,Data/speeches/UK/scape of Taliban Prisoners 2011-04-26.json,Escape of Taliban Prisoners,2.0
76,2011-04-28,Data/speeches/UK/U and NATO_ Peace in Europe 2011-04-28.json,EU and NATO: Peace in Europe,2.0
77,2011-05-03,Data/speeches/UK/uropean External Action Service 2011-05-03.json,European External Action Service,2.0
78,2011-04-26,Data/speeches/UK/uropean Union Bill 2011-04-26 (1).json,European Union Bill,2.0
79,2011-04-26,Data/speeches/UK/uropean Union Bill 2011-04-26 (2).json,European Union Bill,2.0
80,2011-04-26,Data/speeches/UK/uropean Union Bill 2011-04-26.json,European Union Bill,2.0
81,2011-05-03,Data/speeches/UK/uropean Union Bill 2011-05-03 (1).json,European Union Bill,2.0
82,2011-05-03,Data/speeches/UK/uropean Union Bill 2011-05-03 (2).json,European Union Bill,2.0
83,2011-05-03,Data/speeches/UK/uropean Union Bill 2011-05-03.json,European Union Bill,2.0
84,2011-04-28,Data/speeches/UK/U_ Budget 2011-04-28.json,EU: Budget,2.0
85,2011-04-28,Data/speeches/UK/xercise and Fitness (Female Participation) 2011-04-28.json,Exercise and Fitness (Female Participation),2.0
87,2011-05-04,Data/speeches/UK/amily Policy 2011-05-04.json,Family Policy,2.0
88,2011-04-26,Data/speeches/UK/inance (No. 3) Bill 2011-04-26.json,Finance (No. 3) Bill,2.0
89,2011-05-03,Data/speeches/UK/inance (No. 3) Bill 2011-05-03.json,Finance (No. 3) Bill,2.0
90,2011-05-04,Data/speeches/UK/inance (No. 3) Bill 2011-05-04.json,Finance (No. 3) Bill,2.0
91,2011-04-26,Data/speeches/UK/inance_ Hostile Takeover Bids 2011-04-26.json,Finance: Hostile Takeover Bids,2.0
92,2011-05-03,Data/speeches/UK/oreign and Commonwealth Office 2011-05-03.json,Foreign and Commonwealth Office,2.0
93,2011-04-26,Data/speeches/UK/ront-line Services 2011-04-26.json,Front-line Services,2.0
94,2011-04-26,Data/speeches/UK/uneral Payments 2011-04-26.json,Funeral Payments,2.0
95,2011-05-05,Data/speeches/UK/eneral Debate 2011-05-05.json,General Debate,2.0
96,2011-04-28,Data/speeches/UK/overnment Departments_ Soft Power 2011-04-28.json,Government Departments: Soft Power,2.0
97,2011-04-26,Data/speeches/UK/P Pathfinder Consortia 2011-04-26.json,GP Pathfinder Consortia,2.0
98,2011-04-27,Data/speeches/UK/rand Committee 2011-04-27 (1).json,Grand Committee,2.0
100,2011-05-04,Data/speeches/UK/allmarking 2011-05-04.json,Hallmarking,2.0
101,2011-04-28,Data/speeches/UK/and-held Devices 2011-04-28.json,Hand-held Devices,2.0
102,2011-05-05,Data/speeches/UK/ate Crime 2011-05-05.json,Hate Crime,2.0
103,2011-05-03,Data/speeches/UK/azara Population (Pakistan) 2011-05-03.json,Hazara Population (Pakistan),2.0
104,2011-04-26,Data/speeches/UK/ealth 2011-04-26.json,Health,2.0
105,2011-04-26,Data/speeches/UK/ealth and Social Care Bill (Cross-border Implications) 2011-04-26.json,Health and Social Care Bill (Cross-border Implications),2.0
106,2011-04-26,Data/speeches/UK/ealth and Social Care Bill 2011-04-26.json,Health and Social Care Bill,2.0
107,2011-04-26,Data/speeches/UK/ealth and Wellbeing Boards 2011-04-26.json,Health and Wellbeing Boards,2.0
108,2011-05-05,Data/speeches/UK/igh Speed 2 2011-05-05.json,High Speed 2,2.0
109,2011-04-27,Data/speeches/UK/igher Education Policy 2011-04-27.json,Higher Education Policy,2.0
110,2011-04-27,Data/speeches/UK/igher Education_ ERASMUS Scheme 2011-04-27.json,Higher Education: ERASMUS Scheme,2.0
111,2011-04-26,Data/speeches/UK/ospital Services 2011-04-26.json,Hospital Services,2.0
118,2011-04-28,Data/speeches/UK/ouse of Commons commission 2011-04-28 (1).json,House of Commons commission,2.0
119,2011-04-28,Data/speeches/UK/ouse of Commons Commission 2011-04-28.json,House of Commons Commission,2.0
126,2011-04-28,Data/speeches/UK/ouse Procedures 2011-04-28.json,House Procedures,2.0
127,2011-05-03,Data/speeches/UK/ousing Benefit 2011-05-03.json,Housing Benefit,2.0
128,2011-05-03,Data/speeches/UK/ndia 2011-05-03.json,India,2.0
129,2011-04-26,Data/speeches/UK/ndustrial Relations (Voting Procedures) 2011-04-26.json,Industrial Relations (Voting Procedures),2.0
130,2011-04-27,Data/speeches/UK/raq_ Camp Ashraf 2011-04-27.json,Iraq: Camp Ashraf,2.0
131,2011-04-27,Data/speeches/UK/rish Communities in Britain 2011-04-27.json,Irish Communities in Britain,2.0
132,2011-05-03,Data/speeches/UK/apan 2011-05-03.json,Japan,2.0
133,2011-05-03,Data/speeches/UK/arch Disease 2011-05-03.json,Larch Disease,2.0
134,2011-04-28,Data/speeches/UK/eader of the House 2011-04-28 (1).json,Leader of the House,2.0
135,2011-04-28,Data/speeches/UK/eader of the House 2011-04-28.json,Leader of the House,2.0
136,2011-05-03,Data/speeches/UK/ibya (Post-conflict Reconstruction) 2011-05-03.json,Libya (Post-conflict Reconstruction),2.0
137,2011-05-03,Data/speeches/UK/ibya 2011-05-03.json,Libya,2.0
138,2011-04-28,Data/speeches/UK/ive Theatre 2011-04-28.json,Live Theatre,2.0
139,2011-04-26,Data/speeches/UK/ocal Authorities (Public Health Duties) 2011-04-26.json,Local Authorities (Public Health Duties),2.0
140,2011-04-28,Data/speeches/UK/ocal Radio 2011-04-28.json,Local Radio,2.0
141,2011-04-28,Data/speeches/UK/ondon Olympic Games and Paralympic Games (Amendment) Bill 2011-04-28.json,London Olympic Games and Paralympic Games (Amendment) Bill,2.0
142,2011-04-26,Data/speeches/UK/ords Chamber 2011-04-26.json,Lords Chamber,2.0
143,2011-04-27,Data/speeches/UK/ords Chamber 2011-04-27.json,Lords Chamber,2.0
144,2011-04-28,Data/speeches/UK/ords Chamber 2011-04-28.json,Lords Chamber,2.0
145,2011-05-03,Data/speeches/UK/ords Chamber 2011-05-03.json,Lords Chamber,2.0
146,2011-05-04,Data/speeches/UK/ords Chamber 2011-05-04.json,Lords Chamber,2.0
147,2011-05-05,Data/speeches/UK/ords Chamber 2011-05-05.json,Lords Chamber,2.0
148,2011-05-05,Data/speeches/UK/1 Fire 2011-05-05.json,M1 Fire,2.0
149,2011-05-04,Data/speeches/UK/anufacturing_ Economic Policy 2011-05-04.json,Manufacturing: Economic Policy,2.0
150,2011-05-03,Data/speeches/UK/edical Students 2011-05-03.json,Medical Students,2.0
151,2011-05-03,Data/speeches/UK/iddle East 2011-05-03.json,Middle East,2.0
152,2011-04-26,Data/speeches/UK/iddle East and North Africa 2011-04-26 (1).json,Middle East and North Africa,2.0
153,2011-04-26,Data/speeches/UK/iddle East and North Africa 2011-04-26.json,Middle East and North Africa,2.0
154,2011-05-03,Data/speeches/UK/iddle East Peace Process 2011-05-03.json,Middle East Peace Process,2.0
155,2011-05-04,Data/speeches/UK/iddle East Peace Process 2011-05-04.json,Middle East Peace Process,2.0
156,2011-04-28,Data/speeches/UK/inisterial Statements 2011-04-28.json,Ministerial Statements,2.0
157,2011-04-28,Data/speeches/UK/ational Music Plan 2011-04-28.json,National Music Plan,2.0
158,2011-04-26,Data/speeches/UK/euromuscular Services (North-West) 2011-04-26.json,Neuromuscular Services (North-West),2.0
159,2011-05-05,Data/speeches/UK/ew Businesses 2011-05-05.json,New Businesses,2.0
160,2011-04-26,Data/speeches/UK/HS (Rochdale) 2011-04-26.json,NHS (Rochdale),2.0
161,2011-05-04,Data/speeches/UK/HS Prescribed Medicines 2011-05-04.json,NHS Prescribed Medicines,2.0
162,2011-04-26,Data/speeches/UK/HS Reform 2011-04-26.json,NHS Reform,2.0
164,2011-04-26,Data/speeches/UK/HS_ Chiropody and Podiatry Services 2011-04-26.json,NHS: Chiropody and Podiatry Services,2.0
165,2011-04-26,Data/speeches/UK/HS_ Consultation on Reform 2011-04-26.json,NHS: Consultation on Reform,2.0
166,2011-05-03,Data/speeches/UK/HS_ Waiting Times 2011-05-03.json,NHS: Waiting Times,2.0
167,2011-04-26,Data/speeches/UK/on-Emergency Phone Number 2011-04-26.json,Non-Emergency Phone Number,2.0
168,2011-04-27,Data/speeches/UK/ak Processionary Moth 2011-04-27.json,Oak Processionary Moth,2.0
169,2011-04-28,Data/speeches/UK/lympics (Economic Effects) 2011-04-28.json,Olympics (Economic Effects),2.0
171,2011-04-26,Data/speeches/UK/ral Answers to Questions 2011-04-26.json,Oral Answers to Questions,2.0
172,2011-04-27,Data/speeches/UK/ral Answers to Questions 2011-04-27.json,Oral Answers to Questions,2.0
173,2011-04-28,Data/speeches/UK/ral Answers to Questions 2011-04-28.json,Oral Answers to Questions,2.0
174,2011-05-03,Data/speeches/UK/ral Answers to Questions 2011-05-03.json,Oral Answers to Questions,2.0
175,2011-05-04,Data/speeches/UK/ral Answers to Questions 2011-05-04.json,Oral Answers to Questions,2.0
176,2011-05-05,Data/speeches/UK/ral Answers to Questions 2011-05-05.json,Oral Answers to Questions,2.0
177,2011-05-03,Data/speeches/UK/sama bin Laden 2011-05-03.json,Osama bin Laden,2.0
178,2011-04-26,Data/speeches/UK/ut-of-Hours Surgeries 2011-04-26.json,Out-of-Hours Surgeries,2.0
179,2011-04-26,Data/speeches/UK/atient Choice 2011-04-26.json,Patient Choice,2.0
180,2011-05-05,Data/speeches/UK/ensions (Gender-Reassigned Women) 2011-05-05.json,Pensions (Gender-Reassigned Women),2.0
181,2011-05-05,Data/speeches/UK/ensions 2011-05-05.json,Pensions,2.0
183,2011-04-27,Data/speeches/UK/ensions Appeal Tribunals Act 1943 (Time Limit for Appeals) (Amendment) Regulations 2011 2011-04-27.json,Pensions Appeal Tribunals Act 1943 (Time Limit for Appeals) (Amendment) Regulations 2011,2.0
184,2011-04-27,Data/speeches/UK/ensions Bill [HL] 2011-04-27.json,Pensions Bill [HL],2.0
190,2011-04-28,Data/speeches/UK/oint of Order 2011-04-28.json,Point of Order,2.0
191,2011-04-26,Data/speeches/UK/oints of Order 2011-04-26.json,Points of Order,2.0
192,2011-04-27,Data/speeches/UK/oints of Order 2011-04-27.json,Points of Order,2.0
193,2011-05-03,Data/speeches/UK/oints of Order 2011-05-03.json,Points of Order,2.0
194,2011-05-04,Data/speeches/UK/oints of Order 2011-05-04.json,Points of Order,2.0
195,2011-04-27,Data/speeches/UK/olice Reform and Social Responsibility Bill 2011-04-27.json,Police Reform and Social Responsibility Bill,2.0
196,2011-04-28,Data/speeches/UK/olitics (Cost Reductions) 2011-04-28.json,Politics (Cost Reductions),2.0
197,2011-05-05,Data/speeches/UK/ort Health Authorities 2011-05-05.json,Port Health Authorities,2.0
199,2011-05-04,Data/speeches/UK/ostal Services Bill 2011-05-04 (1).json,Postal Services Bill,2.0
200,2011-05-04,Data/speeches/UK/ostal Services Bill 2011-05-04.json,Postal Services Bill,2.0
201,2011-05-05,Data/speeches/UK/otholes 2011-05-05.json,Potholes,2.0
202,2011-04-28,Data/speeches/UK/overty in the Developing World 2011-04-28.json,Poverty in the Developing World,2.0
209,2011-04-28,Data/speeches/UK/re-legislative Scrutiny 2011-04-28.json,Pre-legislative Scrutiny,2.0
210,2011-04-27,Data/speeches/UK/ress Self-regulation 2011-04-27.json,Press Self-regulation,2.0
211,2011-04-27,Data/speeches/UK/rime Minister 2011-04-27.json,Prime Minister,2.0
212,2011-05-04,Data/speeches/UK/rime Minister 2011-05-04.json,Prime Minister,2.0
213,2011-05-04,Data/speeches/UK/rivate Finance Initiative Hospitals 2011-05-04.json,Private Finance Initiative Hospitals,2.0
214,2011-04-28,Data/speeches/UK/rocedure Committee 2011-04-28.json,Procedure Committee,2.0
215,2011-04-27,Data/speeches/UK/ublic Expenditure Reductions 2011-04-27.json,Public Expenditure Reductions,2.0
216,2011-04-28,Data/speeches/UK/ublic Libraries 2011-04-28.json,Public Libraries,2.0
217,2011-04-27,Data/speeches/UK/ublic Sector Mutuals 2011-04-27.json,Public Sector Mutuals,2.0
218,2011-04-28,Data/speeches/UK/ace Course Pitch Tenures 2011-04-28.json,Race Course Pitch Tenures,2.0
219,2011-04-26,Data/speeches/UK/AF Northolt_ Commercial Flights 2011-04-26.json,RAF Northolt: Commercial Flights,2.0
220,2011-05-05,Data/speeches/UK/ail Franchising 2011-05-05.json,Rail Franchising,2.0
221,2011-04-27,Data/speeches/UK/ailway Expansion 2011-04-27.json,Railway Expansion,2.0
222,2011-04-28,Data/speeches/UK/ecycling 2011-04-28.json,Recycling,2.0
223,2011-04-26,Data/speeches/UK/eddish Business Incubator 2011-04-26.json,Reddish Business Incubator,2.0
224,2011-04-28,Data/speeches/UK/enewable Energy 2011-04-28.json,Renewable Energy,2.0
225,2011-05-04,Data/speeches/UK/enewable Energy 2011-05-04.json,Renewable Energy,2.0
226,2011-04-28,Data/speeches/UK/ifle Range 2011-04-28.json,Rifle Range,2.0
227,2011-05-04,Data/speeches/UK/ights of Adoptive Parents 2011-05-04.json,Rights of Adoptive Parents,2.0
228,2011-04-28,Data/speeches/UK/ugby League World Cup 2011-04-28.json,Rugby League World Cup,2.0
229,2011-04-27,Data/speeches/UK/chools_ Curriculum and PSHE Reviews 2011-04-27.json,Schools: Curriculum and PSHE Reviews,2.0
230,2011-05-04,Data/speeches/UK/cotland 2011-05-04.json,Scotland,2.0
231,2011-04-27,Data/speeches/UK/ection 5 of the European Communities (Amendment) Act 1993 2011-04-27.json,Section 5 of the European Communities (Amendment) Act 1993,2.0
232,2011-05-04,Data/speeches/UK/ex Education (Required Content) 2011-05-04.json,Sex Education (Required Content),2.0
233,2011-04-26,Data/speeches/UK/ikh Turbans (Airport Searches) 2011-04-26.json,Sikh Turbans (Airport Searches),2.0
234,2011-05-04,Data/speeches/UK/mall and Medium-sized Businesses (Witham) 2011-05-04.json,Small and Medium-sized Businesses (Witham),2.0
235,2011-04-27,Data/speeches/UK/mall and Medium-sized Enterprises 2011-04-27.json,Small and Medium-sized Enterprises,2.0
236,2011-04-26,Data/speeches/UK/ocial Care (Eligibility Criteria) 2011-04-26.json,Social Care (Eligibility Criteria),2.0
237,2011-05-05,Data/speeches/UK/ocial Housing in London 2011-05-05.json,Social Housing in London,2.0
239,2011-05-04,Data/speeches/UK/pecial Representative for International Trade and Investment 2011-05-04.json,Special Representative for International Trade and Investment,2.0
240,2011-04-28,Data/speeches/UK/port Participation 2011-04-28.json,Sport Participation,2.0
242,2011-05-05,Data/speeches/UK/tate Pensions 2011-05-05.json,State Pensions,2.0
243,2011-05-03,Data/speeches/UK/tatement of Changes in Immigration Rules 2011-05-03.json,Statement of Changes in Immigration Rules,2.0
244,2011-04-26,Data/speeches/UK/ubmarines and Frigates (Plymouth) 2011-04-26.json,Submarines and Frigates (Plymouth),2.0
245,2011-04-28,Data/speeches/UK/udan 2011-04-28.json,Sudan,2.0
246,2011-05-05,Data/speeches/UK/udan 2011-05-05.json,Sudan,2.0
247,2011-04-27,Data/speeches/UK/ure Start Children’s Centres 2011-04-27.json,Sure Start Children’s Centres,2.0
248,2011-05-03,Data/speeches/UK/he Commonwealth 2011-05-03.json,The Commonwealth,2.0
249,2011-04-26,Data/speeches/UK/opical Questions 2011-04-26.json,Topical Questions,2.0
250,2011-04-27,Data/speeches/UK/opical Questions 2011-04-27.json,Topical Questions,2.0
251,2011-04-28,Data/speeches/UK/opical Questions 2011-04-28.json,Topical Questions,2.0
252,2011-05-03,Data/speeches/UK/opical Questions 2011-05-03.json,Topical Questions,2.0
253,2011-05-05,Data/speeches/UK/opical Questions 2011-05-05.json,Topical Questions,2.0
254,2011-05-05,Data/speeches/UK/ransport 2011-05-05.json,Transport,2.0
255,2011-05-05,Data/speeches/UK/K Airports 2011-05-05.json,UK Airports,2.0
256,2011-04-26,Data/speeches/UK/K Oil Refining Industry 2011-04-26.json,UK Oil Refining Industry,2.0
257,2011-05-03,Data/speeches/UK/K-Turkey Relations 2011-05-03.json,UK-Turkey Relations,2.0
258,2011-05-04,Data/speeches/UK/nemployment 2011-05-04.json,Unemployment,2.0
259,2011-05-05,Data/speeches/UK/ninsured Driving 2011-05-05.json,Uninsured Driving,2.0
260,2011-05-04,Data/speeches/UK/niversal Credit 2011-05-04.json,Universal Credit,2.0
261,2011-04-28,Data/speeches/UK/ariant Creutzfeldt-Jakob Disease 2011-04-28.json,Variant Creutzfeldt-Jakob Disease,2.0
262,2011-04-28,Data/speeches/UK/est Lothian Question 2011-04-28.json,West Lothian Question,2.0
263,2011-04-26,Data/speeches/UK/estminster Hall 2011-04-26 (1).json,Westminster Hall,2.0
265,2011-04-27,Data/speeches/UK/estminster Hall 2011-04-27 (1).json,Westminster Hall,2.0
267,2011-04-28,Data/speeches/UK/estminster Hall 2011-04-28 (1).json,Westminster Hall,2.0
269,2011-05-03,Data/speeches/UK/estminster Hall 2011-05-03 (1).json,Westminster Hall,2.0
271,2011-05-04,Data/speeches/UK/estminster Hall 2011-05-04 (1).json,Westminster Hall,2.0
273,2011-05-05,Data/speeches/UK/estminster Hall 2011-05-05 (1).json,Westminster Hall,2.0
275,2011-05-05,Data/speeches/UK/omen and Equalities 2011-05-05.json,Women and Equalities,2.0
276,2011-04-28,Data/speeches/UK/omen’s Football 2011-04-28.json,Women’s Football,2.0
277,2011-05-04,Data/speeches/UK/ork Programme 2011-05-04.json,Work Programme,2.0
278,2011-05-05,Data/speeches/UK/orld Development Report 2011 2011-05-05.json,World Development Report 2011,2.0
279,2011-04-28,Data/speeches/UK/outh Development (Football) 2011-04-28.json,Youth Development (Football),2.0
280,2011-04-27,Data/speeches/UK/imbabwe 2011-04-27.json,Zimbabwe,2.0
281,2011-05-04,Data/speeches/UK/The Plan for Growth” 2011-05-04.json,“The Plan for Growth”,2.0
