Unnamed: 0,date,file_path,debate_title,country
41,2010-02-10,Data/speeches/UK/ommons Chamber 2010-02-10.json,Commons Chamber,2.0
42,2010-02-22,Data/speeches/UK/ommons Chamber 2010-02-22.json,Commons Chamber,2.0
43,2010-02-23,Data/speeches/UK/ommons Chamber 2010-02-23.json,Commons Chamber,2.0
44,2010-02-23,Data/speeches/UK/omplementary Medicine 2010-02-23.json,Complementary Medicine,2.0
45,2010-02-09,Data/speeches/UK/onflict Prevention 2010-02-09.json,Conflict Prevention,2.0
46,2010-02-09,Data/speeches/UK/onstitutional Reform and Governance Bill (Money) (No. 3) 2010-02-09.json,Constitutional Reform and Governance Bill (Money) (No. 3),2.0
47,2010-02-09,Data/speeches/UK/onstitutional Reform and Governance Bill 2010-02-09.json,Constitutional Reform and Governance Bill,2.0
48,2010-02-23,Data/speeches/UK/ourts_ Damages 2010-02-23.json,Courts: Damages,2.0
49,2010-02-22,Data/speeches/UK/RC Energy Efficiency Scheme Order 2010 2010-02-22.json,CRC Energy Efficiency Scheme Order 2010,2.0
50,2010-02-10,Data/speeches/UK/rime and Security Bill 2010-02-10.json,Crime and Security Bill,2.0
51,2010-02-08,Data/speeches/UK/riminal Offences (Repeal) 2010-02-08.json,Criminal Offences (Repeal),2.0
52,2010-02-09,Data/speeches/UK/roydon Land Registry Office 2010-02-09.json,Croydon Land Registry Office,2.0
53,2010-02-10,Data/speeches/UK/airy Produce 2010-02-10.json,Dairy Produce,2.0
54,2010-02-22,Data/speeches/UK/efence 2010-02-22.json,Defence,2.0
55,2010-02-22,Data/speeches/UK/efence Equipment Budget (Cost Overruns) 2010-02-22.json,Defence Equipment Budget (Cost Overruns),2.0
59,2010-02-08,Data/speeches/UK/evolution (Northern Ireland) 2010-02-08.json,Devolution (Northern Ireland),2.0
60,2010-02-08,Data/speeches/UK/igital Economy Bill [HL] 2010-02-08.json,Digital Economy Bill [HL],2.0
61,2010-02-10,Data/speeches/UK/conomic Activity 2010-02-10.json,Economic Activity,2.0
62,2010-02-10,Data/speeches/UK/conomy 2010-02-10.json,Economy,2.0
63,2010-02-09,Data/speeches/UK/ducation and Training 2010-02-09.json,Education and Training,2.0
64,2010-02-23,Data/speeches/UK/lections_ Postal Ballots 2010-02-23.json,Elections: Postal Ballots,2.0
65,2010-02-10,Data/speeches/UK/lectoral Reform 2010-02-10.json,Electoral Reform,2.0
66,2010-02-09,Data/speeches/UK/lectoral Registration 2010-02-09.json,Electoral Registration,2.0
68,2010-02-22,Data/speeches/UK/mployment_ Older People 2010-02-22.json,Employment: Older People,2.0
69,2010-02-23,Data/speeches/UK/nergy_ National Policy Statements 2010-02-23.json,Energy: National Policy Statements,2.0
70,2010-02-10,Data/speeches/UK/ngagements 2010-02-10.json,Engagements,2.0
72,2010-02-09,Data/speeches/UK/quality Bill 2010-02-09 (1).json,Equality Bill,2.0
73,2010-02-09,Data/speeches/UK/quality Bill 2010-02-09.json,Equality Bill,2.0
75,2010-02-10,Data/speeches/UK/U_ Directive on the Protection of Animals Used for Scientific Purposes (EUC Report) 2010-02-10.json,EU: Directive on the Protection of Animals Used for Scientific Purposes (EUC Report),2.0
76,2010-02-22,Data/speeches/UK/xtremism 2010-02-22.json,Extremism,2.0
77,2010-02-10,Data/speeches/UK/inancial Services and Markets Act 2000 (Regulated Activities) (Amendment) Order 2010 2010-02-10.json,Financial Services and Markets Act 2000 (Regulated Activities) (Amendment) Order 2010,2.0
78,2010-02-23,Data/speeches/UK/inancial Services Bill 2010-02-23.json,Financial Services Bill,2.0
79,2010-02-08,Data/speeches/UK/irearm and Shotgun Licences 2010-02-08.json,Firearm and Shotgun Licences,2.0
80,2010-02-10,Data/speeches/UK/iscal Responsibility Bill 2010-02-10.json,Fiscal Responsibility Bill,2.0
81,2010-02-09,Data/speeches/UK/ishing_ Discards 2010-02-09.json,Fishing: Discards,2.0
82,2010-02-10,Data/speeches/UK/lood and Water Management Bill 2010-02-10.json,Flood and Water Management Bill,2.0
83,2010-02-23,Data/speeches/UK/oreign-Registered Lorries 2010-02-23.json,Foreign-Registered Lorries,2.0
84,2010-02-10,Data/speeches/UK/uel Duty (Rural Areas) 2010-02-10.json,Fuel Duty (Rural Areas),2.0
85,2010-02-08,Data/speeches/UK/rand Committee 2010-02-08 (1).json,Grand Committee,2.0
87,2010-02-09,Data/speeches/UK/rand Committee 2010-02-09 (1).json,Grand Committee,2.0
89,2010-02-22,Data/speeches/UK/rand Committee 2010-02-22.json,Grand Committee,2.0
90,2010-02-23,Data/speeches/UK/rand Committee 2010-02-23 (1).json,Grand Committee,2.0
93,2010-02-10,Data/speeches/UK/aiti_ Natal Care 2010-02-10.json,Haiti: Natal Care,2.0
94,2010-02-23,Data/speeches/UK/ealth 2010-02-23.json,Health,2.0
95,2010-02-23,Data/speeches/UK/ealth Care Costs 2010-02-23.json,Health Care Costs,2.0
96,2010-02-23,Data/speeches/UK/ealth_ Diabetes 2010-02-23.json,Health: Diabetes,2.0
97,2010-02-08,Data/speeches/UK/ome Department 2010-02-08.json,Home Department,2.0
104,2010-02-10,Data/speeches/UK/ouse of Commons Disqualification  Act 1975 2010-02-10.json,House of Commons Disqualification  Act 1975,2.0
110,2010-02-10,Data/speeches/UK/ouse of Lords_ Companion to the Standing Orders 2010-02-10.json,House of Lords: Companion to the Standing Orders,2.0
111,2010-02-08,Data/speeches/UK/dentity Fraud 2010-02-08.json,Identity Fraud,2.0
112,2010-02-08,Data/speeches/UK/mmigration System (Tier 4) 2010-02-08.json,Immigration System (Tier 4),2.0
113,2010-02-23,Data/speeches/UK/nformation Services (Sight Impairment) 2010-02-23.json,Information Services (Sight Impairment),2.0
115,2010-02-23,Data/speeches/UK/ntermediate Care 2010-02-23.json,Intermediate Care,2.0
116,2010-02-22,Data/speeches/UK/ran 2010-02-22.json,Iran,2.0
117,2010-02-22,Data/speeches/UK/ran_ Human Rights 2010-02-22.json,Iran: Human Rights,2.0
118,2010-02-09,Data/speeches/UK/raq_ Camp Ashraf 2010-02-09.json,Iraq: Camp Ashraf,2.0
120,2010-02-23,Data/speeches/UK/srael 2010-02-23.json,Israel,2.0
121,2010-02-09,Data/speeches/UK/ustice 2010-02-09.json,Justice,2.0
122,2010-02-08,Data/speeches/UK/azakhstan_ OSCE 2010-02-08.json,Kazakhstan: OSCE,2.0
125,2010-02-08,Data/speeches/UK/ingston Hospital 2010-02-08.json,Kingston Hospital,2.0
126,2010-02-09,Data/speeches/UK/egal Aid 2010-02-09.json,Legal Aid,2.0
128,2010-02-08,Data/speeches/UK/ords Chamber 2010-02-08.json,Lords Chamber,2.0
129,2010-02-09,Data/speeches/UK/ords Chamber 2010-02-09.json,Lords Chamber,2.0
130,2010-02-10,Data/speeches/UK/ords Chamber 2010-02-10.json,Lords Chamber,2.0
131,2010-02-22,Data/speeches/UK/ords Chamber 2010-02-22.json,Lords Chamber,2.0
132,2010-02-23,Data/speeches/UK/ords Chamber 2010-02-23.json,Lords Chamber,2.0
133,2010-02-23,Data/speeches/UK/anufacturing Industries 2010-02-23.json,Manufacturing Industries,2.0
134,2010-02-22,Data/speeches/UK/aritime Piracy 2010-02-22.json,Maritime Piracy,2.0
135,2010-02-23,Data/speeches/UK/aternity Services 2010-02-23.json,Maternity Services,2.0
136,2010-02-22,Data/speeches/UK/edia_ Local and Regional Newspapers 2010-02-22.json,Media: Local and Regional Newspapers,2.0
137,2010-02-23,Data/speeches/UK/idwives 2010-02-23.json,Midwives,2.0
138,2010-02-23,Data/speeches/UK/yalgic Encephalopathy 2010-02-23.json,Myalgic Encephalopathy,2.0
139,2010-02-23,Data/speeches/UK/ational Autism Strategy 2010-02-23.json,National Autism Strategy,2.0
140,2010-02-09,Data/speeches/UK/ational Victims Service 2010-02-09.json,National Victims Service,2.0
141,2010-02-09,Data/speeches/UK/ative Woodlands 2010-02-09.json,Native Woodlands,2.0
142,2010-02-23,Data/speeches/UK/HS Hospital Trusts (Deficits) 2010-02-23.json,NHS Hospital Trusts (Deficits),2.0
143,2010-02-23,Data/speeches/UK/HS London (2012 Olympics) 2010-02-23.json,NHS London (2012 Olympics),2.0
144,2010-02-10,Data/speeches/UK/on-resident Parents 2010-02-10.json,Non-resident Parents,2.0
145,2010-02-08,Data/speeches/UK/orthern Ireland 2010-02-08.json,Northern Ireland,2.0
146,2010-02-09,Data/speeches/UK/ccupational Pension Schemes (Levy Ceiling) Order 2010 2010-02-09.json,Occupational Pension Schemes (Levy Ceiling) Order 2010,2.0
147,2010-02-10,Data/speeches/UK/pen Source Software 2010-02-10.json,Open Source Software,2.0
148,2010-02-08,Data/speeches/UK/ral Answers to Questions 2010-02-08.json,Oral Answers to Questions,2.0
149,2010-02-09,Data/speeches/UK/ral Answers to Questions 2010-02-09.json,Oral Answers to Questions,2.0
150,2010-02-10,Data/speeches/UK/ral Answers to Questions 2010-02-10.json,Oral Answers to Questions,2.0
151,2010-02-22,Data/speeches/UK/ral Answers to Questions 2010-02-22.json,Oral Answers to Questions,2.0
152,2010-02-23,Data/speeches/UK/ral Answers to Questions 2010-02-23.json,Oral Answers to Questions,2.0
153,2010-02-09,Data/speeches/UK/ut-of-Hours GP Services 2010-02-09.json,Out-of-Hours GP Services,2.0
154,2010-02-23,Data/speeches/UK/verseas Patients (Costs) 2010-02-23.json,Overseas Patients (Costs),2.0
155,2010-02-22,Data/speeches/UK/assports_ Mahmoud al-Mabhouh 2010-02-22.json,Passports: Mahmoud al-Mabhouh,2.0
158,2010-02-23,Data/speeches/UK/ensioner Poverty 2010-02-23.json,Pensioner Poverty,2.0
159,2010-02-22,Data/speeches/UK/ersonal Care at Home     Bill 2010-02-22.json,Personal Care at Home     Bill,2.0
160,2010-02-22,Data/speeches/UK/ersonal Care at Home Bill 2010-02-22 (1).json,Personal Care at Home Bill,2.0
161,2010-02-22,Data/speeches/UK/ersonal Care at Home Bill 2010-02-22 (2).json,Personal Care at Home Bill,2.0
162,2010-02-22,Data/speeches/UK/ersonal Care at Home Bill 2010-02-22.json,Personal Care at Home Bill,2.0
164,2010-02-22,Data/speeches/UK/ETITION 2010-02-22.json,PETITION,2.0
165,2010-02-09,Data/speeches/UK/etitions 2010-02-09.json,Petitions,2.0
166,2010-02-23,Data/speeches/UK/etitions 2010-02-23.json,Petitions,2.0
169,2010-02-08,Data/speeches/UK/oint of Order 2010-02-08.json,Point of Order,2.0
170,2010-02-09,Data/speeches/UK/oint of Order 2010-02-09.json,Point of Order,2.0
171,2010-02-10,Data/speeches/UK/oints of Order 2010-02-10.json,Points of Order,2.0
172,2010-02-22,Data/speeches/UK/oints of Order 2010-02-22.json,Points of Order,2.0
173,2010-02-23,Data/speeches/UK/oints of Order 2010-02-23.json,Points of Order,2.0
174,2010-02-08,Data/speeches/UK/olice Officers (Criminal Records) 2010-02-08.json,Police Officers (Criminal Records),2.0
175,2010-02-08,Data/speeches/UK/orts (Security) 2010-02-08.json,Ports (Security),2.0
181,2010-02-10,Data/speeches/UK/rime Minister 2010-02-10.json,Prime Minister,2.0
182,2010-02-09,Data/speeches/UK/risoners Maintaining Innocence 2010-02-09.json,Prisoners Maintaining Innocence,2.0
183,2010-02-22,Data/speeches/UK/risons (Early Release) 2010-02-22.json,Prisons (Early Release),2.0
184,2010-02-22,Data/speeches/UK/risons_ Early Release 2010-02-22.json,Prisons: Early Release,2.0
185,2010-02-08,Data/speeches/UK/risons_ Education 2010-02-08.json,Prisons: Education,2.0
186,2010-02-22,Data/speeches/UK/risons_ Howard League Commission 2010-02-22.json,Prisons: Howard League Commission,2.0
187,2010-02-23,Data/speeches/UK/rivilege 2010-02-23.json,Privilege,2.0
188,2010-02-09,Data/speeches/UK/robation Service 2010-02-09.json,Probation Service,2.0
189,2010-02-10,Data/speeches/UK/rofessional Football (Regulation) 2010-02-10.json,Professional Football (Regulation),2.0
190,2010-02-22,Data/speeches/UK/ublic Services_ Co-location 2010-02-22.json,Public Services: Co-location,2.0
191,2010-02-09,Data/speeches/UK/ail Vehicle Accessibility (London Underground Metropolitan Line S8 Vehicles) Exemption Order 2010 2010-02-09.json,Rail Vehicle Accessibility (London Underground Metropolitan Line S8 Vehicles) Exemption Order 2010,2.0
193,2010-02-09,Data/speeches/UK/e-registration (Service Personnel) 2010-02-09.json,Re-registration (Service Personnel),2.0
194,2010-02-23,Data/speeches/UK/eciprocal Health Care Agreement 2010-02-23.json,Reciprocal Health Care Agreement,2.0
199,2010-02-23,Data/speeches/UK/egulation of Investigatory Powers (Directed Surveillance and Covert Human Intelligence Sources) Order 2010 2010-02-23.json,Regulation of Investigatory Powers (Directed Surveillance and Covert Human Intelligence Sources) Order 2010,2.0
202,2010-02-23,Data/speeches/UK/ental Accommodation (Thermal Insulation Standards) 2010-02-23.json,Rental Accommodation (Thermal Insulation Standards),2.0
203,2010-02-09,Data/speeches/UK/eoffending Rates 2010-02-09.json,Reoffending Rates,2.0
204,2010-02-22,Data/speeches/UK/eport from the House of Commons Reform Committee on Rebuilding the House 2010-02-22.json,Report from the House of Commons Reform Committee on Rebuilding the House,2.0
205,2010-02-09,Data/speeches/UK/eturning Officers 2010-02-09.json,Returning Officers,2.0
206,2010-02-10,Data/speeches/UK/evitalising Parliament 2010-02-10.json,Revitalising Parliament,2.0
208,2010-02-23,Data/speeches/UK/oad Traffic Accidents (Compensation and Sentencing) 2010-02-23.json,Road Traffic Accidents (Compensation and Sentencing),2.0
210,2010-02-22,Data/speeches/UK/oyal Navy 2010-02-22.json,Royal Navy,2.0
211,2010-02-09,Data/speeches/UK/eagulls (Gloucester) 2010-02-09.json,Seagulls (Gloucester),2.0
212,2010-02-10,Data/speeches/UK/ection 5 of the European Communities (Amendment) Act 1993 2010-02-10.json,Section 5 of the European Communities (Amendment) Act 1993,2.0
213,2010-02-09,Data/speeches/UK/elf-harm (Female Prisoners) 2010-02-09.json,Self-harm (Female Prisoners),2.0
214,2010-02-10,Data/speeches/UK/evern Bridge 2010-02-10.json,Severn Bridge,2.0
215,2010-02-10,Data/speeches/UK/hop Direct 2010-02-10.json,Shop Direct,2.0
216,2010-02-08,Data/speeches/UK/ocial Tourism 2010-02-08.json,Social Tourism,2.0
219,2010-02-10,Data/speeches/UK/ri Lanka 2010-02-10.json,Sri Lanka,2.0
220,2010-02-08,Data/speeches/UK/top-and-Search Powers 2010-02-08.json,Stop-and-Search Powers,2.0
221,2010-02-22,Data/speeches/UK/trategic Defence Review 2010-02-22.json,Strategic Defence Review,2.0
222,2010-02-08,Data/speeches/UK/tudent Visas (Fraud) 2010-02-08.json,Student Visas (Fraud),2.0
223,2010-02-09,Data/speeches/UK/unbeds (Regulation) Bill [Money] 2010-02-09.json,Sunbeds (Regulation) Bill [Money],2.0
224,2010-02-23,Data/speeches/UK/wine Influenza Vaccines 2010-02-23.json,Swine Influenza Vaccines,2.0
225,2010-02-10,Data/speeches/UK/errorism and Islamist Militancy 2010-02-10.json,Terrorism and Islamist Militancy,2.0
226,2010-02-08,Data/speeches/UK/errorist Asset-Freezing (Temporary Provisions) Bill (Allocation of Time) 2010-02-08.json,Terrorist Asset-Freezing (Temporary Provisions) Bill (Allocation of Time),2.0
227,2010-02-08,Data/speeches/UK/errorist Asset-Freezing (Temporary Provisions) Bill 2010-02-08 (1).json,Terrorist Asset-Freezing (Temporary Provisions) Bill,2.0
229,2010-02-08,Data/speeches/UK/errorist Asset-Freezing (Temporary Provisions) Bill 2010-02-08.json,Terrorist Asset-Freezing (Temporary Provisions) Bill,2.0
230,2010-02-09,Data/speeches/UK/errorist Asset-Freezing (Temporary Provisions) Bill 2010-02-09 (1).json,Terrorist Asset-Freezing (Temporary Provisions) Bill,2.0
231,2010-02-09,Data/speeches/UK/errorist Asset-Freezing (Temporary Provisions) Bill 2010-02-09 (2).json,Terrorist Asset-Freezing (Temporary Provisions) Bill,2.0
234,2010-02-08,Data/speeches/UK/opical Questions 2010-02-08.json,Topical Questions,2.0
235,2010-02-09,Data/speeches/UK/opical Questions 2010-02-09.json,Topical Questions,2.0
236,2010-02-22,Data/speeches/UK/opical Questions 2010-02-22.json,Topical Questions,2.0
237,2010-02-23,Data/speeches/UK/opical Questions 2010-02-23.json,Topical Questions,2.0
238,2010-02-22,Data/speeches/UK/otal Place Programme (High Peak) 2010-02-22.json,Total Place Programme (High Peak),2.0
239,2010-02-08,Data/speeches/UK/K Border Agency 2010-02-08.json,UK Border Agency,2.0
240,2010-02-09,Data/speeches/UK/K Border Agency_ Asylum Seekers 2010-02-09.json,UK Border Agency: Asylum Seekers,2.0
241,2010-02-08,Data/speeches/UK/K Visas 2010-02-08.json,UK Visas,2.0
242,2010-02-08,Data/speeches/UK/nder-age Drinking 2010-02-08.json,Under-age Drinking,2.0
243,2010-02-09,Data/speeches/UK/niversities_ Higher Education Framework 2010-02-09.json,Universities: Higher Education Framework,2.0
244,2010-02-22,Data/speeches/UK/niversity Training Units 2010-02-22.json,University Training Units,2.0
245,2010-02-22,Data/speeches/UK/nmanned Aerial Vehicles 2010-02-22.json,Unmanned Aerial Vehicles,2.0
246,2010-02-23,Data/speeches/UK/pper Gastro-Intestinal Services 2010-02-23.json,Upper Gastro-Intestinal Services,2.0
247,2010-02-10,Data/speeches/UK/ales 2010-02-10.json,Wales,2.0
249,2010-02-09,Data/speeches/UK/elfare of Racing Greyhounds  Regulations 2010 2010-02-09.json,Welfare of Racing Greyhounds  Regulations 2010,2.0
250,2010-02-09,Data/speeches/UK/estminster Hall 2010-02-09 (1).json,Westminster Hall,2.0
252,2010-02-10,Data/speeches/UK/estminster Hall 2010-02-10 (1).json,Westminster Hall,2.0
254,2010-02-23,Data/speeches/UK/estminster Hall 2010-02-23 (1).json,Westminster Hall,2.0
256,2010-02-22,Data/speeches/UK/omen_ Non-executive Directors 2010-02-22.json,Women: Non-executive Directors,2.0
257,2010-02-09,Data/speeches/UK/outh Reoffending Rates 2010-02-09.json,Youth Reoffending Rates,2.0
259,2010-02-10,Data/speeches/UK/Yarl’s Wood Immigration Removal Centre 2010-02-10.json,Yarl’s Wood Immigration Removal Centre,2.0
