Unnamed: 0,date,file_path,debate_title,country
192,2010-10-19,Data/speeches/UK/ords Chamber 2010-10-19.json,Lords Chamber,2.0
193,2010-10-20,Data/speeches/UK/ords Chamber 2010-10-20.json,Lords Chamber,2.0
194,2010-10-21,Data/speeches/UK/ords Chamber 2010-10-21.json,Lords Chamber,2.0
195,2010-10-07,Data/speeches/UK/illennium Development Goals 2010-10-07.json,Millennium Development Goals,2.0
196,2010-10-13,Data/speeches/UK/illennium Development Goals 2010-10-13.json,Millennium Development Goals,2.0
197,2010-10-18,Data/speeches/UK/ortgage Interest Payments 2010-10-18.json,Mortgage Interest Payments,2.0
198,2010-10-20,Data/speeches/UK/utual and Co-operative Rail  Franchise Bids 2010-10-20.json,Mutual and Co-operative Rail  Franchise Bids,2.0
199,2010-10-20,Data/speeches/UK/ational Citizen Service 2010-10-20.json,National Citizen Service,2.0
200,2010-10-21,Data/speeches/UK/ew Homes 2010-10-21.json,New Homes,2.0
201,2010-10-11,Data/speeches/UK/ew Schools Network 2010-10-11.json,New Schools Network,2.0
202,2010-10-21,Data/speeches/UK/on-departmental Bodies (Staff Costs) 2010-10-21.json,Non-departmental Bodies (Staff Costs),2.0
203,2010-10-14,Data/speeches/UK/on-Departmental Public Bodies 2010-10-14.json,Non-Departmental Public Bodies,2.0
204,2010-10-19,Data/speeches/UK/on-departmental Public Bodies 2010-10-19.json,Non-departmental Public Bodies,2.0
205,2010-10-20,Data/speeches/UK/on-departmental Public Bodies 2010-10-20.json,Non-departmental Public Bodies,2.0
206,2010-10-20,Data/speeches/UK/orthern Ireland_ Police Evidence 2010-10-20.json,Northern Ireland: Police Evidence,2.0
208,2010-10-19,Data/speeches/UK/ottingham City Council Bill 2010-10-19.json,Nottingham City Council Bill,2.0
209,2010-10-19,Data/speeches/UK/ffender Rehabilitation 2010-10-19.json,Offender Rehabilitation,2.0
210,2010-10-12,Data/speeches/UK/ffice for Budget Responsibility 2010-10-12.json,Office for Budget Responsibility,2.0
211,2010-10-12,Data/speeches/UK/ffshore Wind Infrastructure Competition 2010-10-12.json,Offshore Wind Infrastructure Competition,2.0
212,2010-10-11,Data/speeches/UK/fsted (Inspection Assessments) 2010-10-11.json,Ofsted (Inspection Assessments),2.0
213,2010-10-11,Data/speeches/UK/lympic Games 2012_ Olympic Truce 2010-10-11.json,Olympic Games 2012: Olympic Truce,2.0
214,2010-10-13,Data/speeches/UK/nshore Wind Turbines 2010-10-13.json,Onshore Wind Turbines,2.0
215,2010-10-11,Data/speeches/UK/ral Answers to Questions 2010-10-11.json,Oral Answers to Questions,2.0
216,2010-10-12,Data/speeches/UK/ral Answers to Questions 2010-10-12.json,Oral Answers to Questions,2.0
217,2010-10-13,Data/speeches/UK/ral Answers to Questions 2010-10-13.json,Oral Answers to Questions,2.0
218,2010-10-14,Data/speeches/UK/ral Answers to Questions 2010-10-14.json,Oral Answers to Questions,2.0
219,2010-10-18,Data/speeches/UK/ral Answers to Questions 2010-10-18.json,Oral Answers to Questions,2.0
220,2010-10-19,Data/speeches/UK/ral Answers to Questions 2010-10-19.json,Oral Answers to Questions,2.0
221,2010-10-20,Data/speeches/UK/ral Answers to Questions 2010-10-20.json,Oral Answers to Questions,2.0
222,2010-10-21,Data/speeches/UK/ral Answers to Questions 2010-10-21.json,Oral Answers to Questions,2.0
223,2010-10-13,Data/speeches/UK/akistan 2010-10-13.json,Pakistan,2.0
224,2010-10-14,Data/speeches/UK/akistan_ Child Welfare 2010-10-14.json,Pakistan: Child Welfare,2.0
225,2010-10-06,Data/speeches/UK/arking and Traffic Offences 2010-10-06.json,Parking and Traffic Offences,2.0
227,2010-10-12,Data/speeches/UK/arliamentary Voting System and Constituencies Bill (Programme) (No. 2) 2010-10-12.json,Parliamentary Voting System and Constituencies Bill (Programme) (No. 2),2.0
228,2010-10-12,Data/speeches/UK/arliamentary Voting System and Constituencies Bill 2010-10-12.json,Parliamentary Voting System and Constituencies Bill,2.0
229,2010-10-13,Data/speeches/UK/arliamentary Voting System and Constituencies Bill 2010-10-13.json,Parliamentary Voting System and Constituencies Bill,2.0
230,2010-10-18,Data/speeches/UK/arliamentary Voting System and Constituencies Bill 2010-10-18.json,Parliamentary Voting System and Constituencies Bill,2.0
231,2010-10-19,Data/speeches/UK/arliamentary Voting System and Constituencies Bill 2010-10-19.json,Parliamentary Voting System and Constituencies Bill,2.0
