,date,file_path,debate_title,country
27,2010-11-16,Data/speeches/UK/ovine Tuberculosis 2010-11-16.json,Bovine Tuberculosis,2.0
28,2010-11-17,Data/speeches/UK/ritish Charities (Funding) 2010-11-17.json,British Charities (Funding),2.0
29,2010-11-15,Data/tmp_text_files/UK/Budget Responsibility and National Audit Bill [HL] 2010-11-15.txt,,
30,2010-11-22,Data/speeches/UK/uilt Environment_ Design Quality 2010-11-22.json,Built Environment: Design Quality,2.0
31,2010-11-09,Data/speeches/UK/urma 2010-11-09.json,Burma,2.0
32,2010-11-18,Data/speeches/UK/urma 2010-11-18.json,Burma,2.0
33,2010-11-11,Data/speeches/UK/urma_ Elections 2010-11-11.json,Burma: Elections,2.0
34,2010-11-11,Data/speeches/UK/usiness of the House 2010-11-11.json,Business of the House,2.0
35,2010-11-16,Data/tmp_text_files/UK/Business of the House 2010-11-16 (1).txt,,
36,2010-11-16,Data/tmp_text_files/UK/Business of the House 2010-11-16.txt,,
37,2010-11-18,Data/tmp_text_files/UK/Business of the House 2010-11-18 (1).txt,,
38,2010-11-18,Data/speeches/UK/usiness of the House 2010-11-18.json,Business of the House,2.0
39,2010-11-09,Data/tmp_text_files/UK/Business without Debate 2010-11-09.txt,,
40,2010-11-10,Data/tmp_text_files/UK/Business without Debate 2010-11-10.txt,,
41,2010-11-12,Data/speeches/UK/usiness without Debate 2010-11-12.json,Business without Debate,2.0
42,2010-11-15,Data/tmp_text_files/UK/Business without Debate 2010-11-15.txt,,
43,2010-11-16,Data/speeches/UK/usiness without debate 2010-11-16.json,Business without debate,2.0
44,2010-11-17,Data/tmp_text_files/UK/Business without debate 2010-11-17.txt,,
45,2010-11-19,Data/speeches/UK/usiness without Debate 2010-11-19.json,Business without Debate,2.0
46,2010-11-22,Data/tmp_text_files/UK/Business without Debate 2010-11-22.txt,,
47,2010-11-23,Data/tmp_text_files/UK/Business without Debate 2010-11-23.txt,,
48,2010-11-24,Data/tmp_text_files/UK/Business without Debate 2010-11-24.txt,,
49,2010-11-18,"Data/speeches/UK/usiness, Innovation and Skills 2010-11-18.json","Business, Innovation and Skills",2.0
50,2010-11-24,Data/speeches/UK/abinet Office 2010-11-24.json,Cabinet Office,2.0
51,2010-11-11,Data/speeches/UK/arbon Budgets 2010-11-11.json,Carbon Budgets,2.0
52,2010-11-16,Data/speeches/UK/hild Benefit 2010-11-16.json,Child Benefit,2.0
53,2010-11-22,Data/speeches/UK/hild Maintenance 2010-11-22.json,Child Maintenance,2.0
54,2010-11-16,Data/speeches/UK/hild Trust Funds 2010-11-16.json,Child Trust Funds,2.0
55,2010-11-24,Data/speeches/UK/hildren_ Care 2010-11-24.json,Children: Care,2.0
56,2010-11-10,Data/speeches/UK/hina_ Liu Xiaobo 2010-11-10.json,China: Liu Xiaobo,2.0
57,2010-11-24,Data/speeches/UK/ivil Service Compensation Scheme 2010-11-24.json,Civil Service Compensation Scheme,2.0
58,2010-11-18,Data/speeches/UK/limate Change Conference 2010-11-18.json,Climate Change Conference,2.0
59,2010-11-11,Data/speeches/UK/limate Change Financing 2010-11-11.json,Climate Change Financing,2.0
60,2010-11-09,Data/speeches/UK/lostridium Difficile 2010-11-09.json,Clostridium Difficile,2.0
61,2010-11-16,"Data/tmp_text_files/UK/Closure of Ryedale Ward, Malton Hospital (North Yorkshire) 2010-11-16.txt",,
62,2010-11-17,Data/speeches/UK/ommercial Property 2010-11-17.json,Commercial Property,2.0
63,2010-11-18,Data/speeches/UK/ommon Agricultural Policy 2010-11-18.json,Common Agricultural Policy,2.0
64,2010-11-09,Data/speeches/UK/ommons Chamber 2010-11-09.json,Commons Chamber,2.0
65,2010-11-10,Data/speeches/UK/ommons Chamber 2010-11-10.json,Commons Chamber,2.0
66,2010-11-11,Data/speeches/UK/ommons Chamber 2010-11-11.json,Commons Chamber,2.0
67,2010-11-12,Data/speeches/UK/ommons Chamber 2010-11-12.json,Commons Chamber,2.0
68,2010-11-15,Data/speeches/UK/ommons Chamber 2010-11-15.json,Commons Chamber,2.0
69,2010-11-16,Data/speeches/UK/ommons Chamber 2010-11-16.json,Commons Chamber,2.0
70,2010-11-17,Data/speeches/UK/ommons Chamber 2010-11-17.json,Commons Chamber,2.0
71,2010-11-18,Data/speeches/UK/ommons Chamber 2010-11-18.json,Commons Chamber,2.0
72,2010-11-19,Data/speeches/UK/ommons Chamber 2010-11-19.json,Commons Chamber,2.0
73,2010-11-22,Data/speeches/UK/ommons Chamber 2010-11-22.json,Commons Chamber,2.0
74,2010-11-23,Data/speeches/UK/ommons Chamber 2010-11-23.json,Commons Chamber,2.0
75,2010-11-24,Data/speeches/UK/ommons Chamber 2010-11-24.json,Commons Chamber,2.0
76,2010-11-15,Data/tmp_text_files/UK/Communications Committee 2010-11-15.txt,,
77,2010-11-22,Data/speeches/UK/ompetition Commission and Office of Fair Trading 2010-11-22.json,Competition Commission and Office of Fair Trading,2.0
78,2010-11-22,Data/speeches/UK/omprehensive Spending Review (Barnsley East) 2010-11-22.json,Comprehensive Spending Review (Barnsley East),2.0
79,2010-11-10,Data/speeches/UK/omprehensive Spending Review 2010-11-10.json,Comprehensive Spending Review,2.0
80,2010-11-16,Data/speeches/UK/omprehensive Spending Review 2010-11-16.json,Comprehensive Spending Review,2.0
81,2010-11-24,Data/speeches/UK/oncessionary Travel 2010-11-24.json,Concessionary Travel,2.0
82,2010-11-17,Data/speeches/UK/onstituency Visit (Central Ayrshire) 2010-11-17.json,Constituency Visit (Central Ayrshire),2.0
83,2010-11-24,Data/speeches/UK/onstitutional Law 2010-11-24.json,Constitutional Law,2.0
84,2010-11-24,Data/speeches/UK/onsultancy 2010-11-24.json,Consultancy,2.0
85,2010-11-09,Data/speeches/UK/onsumer Credit Regulation 2010-11-09.json,Consumer Credit Regulation,2.0
86,2010-11-10,Data/speeches/UK/ontaminated Blood (Support for Infected and Bereaved Persons) Bill [HL] 2010-11-10.json,Contaminated Blood (Support for Infected and Bereaved Persons) Bill [HL],2.0
87,2010-11-17,Data/tmp_text_files/UK/Contaminated Blood (Support for Infected and Bereaved Persons) Bill [HL] 2010-11-17.txt,,
88,2010-11-23,Data/speeches/UK/ontrolling Migration 2010-11-23 (1).json,Controlling Migration,2.0
89,2010-11-23,Data/speeches/UK/ontrolling Migration 2010-11-23.json,Controlling Migration,2.0
90,2010-11-24,Data/speeches/UK/oroners and Justice Act 2009 2010-11-24.json,Coroners and Justice Act 2009,2.0
91,2010-11-18,Data/speeches/UK/ouncil of Europe 2010-11-18.json,Council of Europe,2.0
92,2010-11-16,Data/speeches/UK/redit Rating Agencies 2010-11-16.json,Credit Rating Agencies,2.0
93,2010-11-16,Data/speeches/UK/yprus 2010-11-16.json,Cyprus,2.0
94,2010-11-23,Data/speeches/UK/artford Crossing (Congestion) 2010-11-23.json,Dartford Crossing (Congestion),2.0
95,2010-11-11,Data/tmp_text_files/UK/Death of a Member 2010-11-11.txt,,
96,2010-11-18,Data/speeches/UK/eep-water Drilling (Shetland) 2010-11-18.json,Deep-water Drilling (Shetland),2.0
97,2010-11-09,Data/speeches/UK/efence Capabilities 2010-11-09.json,Defence Capabilities,2.0
98,2010-11-15,Data/tmp_text_files/UK/Delegated legislation 2010-11-15.txt,,
99,2010-11-17,Data/tmp_text_files/UK/delegated legislation 2010-11-17.txt,,
100,2010-11-23,Data/tmp_text_files/UK/Delegated legislation 2010-11-23.txt,,
101,2010-11-16,Data/speeches/UK/epartment of Health_ Arm’s-length Bodies 2010-11-16.json,Department of Health: Arm’s-length Bodies,2.0
102,2010-11-11,Data/speeches/UK/iplomacy 2010-11-11.json,Diplomacy,2.0
103,2010-11-22,Data/speeches/UK/isability Living Allowance 2010-11-22.json,Disability Living Allowance,2.0
104,2010-11-22,Data/speeches/UK/isabled People (Employment) 2010-11-22.json,Disabled People (Employment),2.0
105,2010-11-17,Data/tmp_text_files/UK/Disabled People’s Right to Control (Pilot Scheme) (England) Regulations 2010 2010-11-17.txt,,
106,2010-11-10,Data/speeches/UK/issident Violence 2010-11-10.json,Dissident Violence,2.0
107,2010-11-09,Data/speeches/UK/rugs_ Classification 2010-11-09.json,Drugs: Classification,2.0
108,2010-11-24,Data/tmp_text_files/UK/Economic Affairs Committee 2010-11-24.txt,,
109,2010-11-15,Data/speeches/UK/ducation 2010-11-15.json,Education,2.0
110,2010-11-15,Data/speeches/UK/ducation Maintenance Allowance 2010-11-15 (1).json,Education Maintenance Allowance,2.0
111,2010-11-15,Data/speeches/UK/ducation Maintenance Allowance 2010-11-15 (2).json,Education Maintenance Allowance,2.0
112,2010-11-15,Data/speeches/UK/ducation Maintenance Allowance 2010-11-15.json,Education Maintenance Allowance,2.0
113,2010-11-23,Data/speeches/UK/ducation Policies (Warrington North) 2010-11-23.json,Education Policies (Warrington North),2.0
114,2010-11-15,Data/speeches/UK/ducational Psychology 2010-11-15.json,Educational Psychology,2.0
115,2010-11-11,Data/speeches/UK/lectricity Market Reform 2010-11-11.json,Electricity Market Reform,2.0
116,2010-11-16,Data/tmp_text_files/UK/Employment Retention 2010-11-16.txt,,
117,2010-11-09,Data/speeches/UK/mployment_ Cuts in Public Expenditure 2010-11-09.json,Employment: Cuts in Public Expenditure,2.0
118,2010-11-11,Data/speeches/UK/nergy and Climate Change 2010-11-11.json,Energy and Climate Change,2.0
119,2010-11-11,Data/speeches/UK/nergy Efficiency 2010-11-11.json,Energy Efficiency,2.0
120,2010-11-17,Data/speeches/UK/nergy Efficiency Measures 2010-11-17.json,Energy Efficiency Measures,2.0
121,2010-11-11,Data/speeches/UK/nergy_ Nuclear Safety 2010-11-11.json,Energy: Nuclear Safety,2.0
122,2010-11-10,Data/speeches/UK/ngagements 2010-11-10.json,Engagements,2.0
123,2010-11-17,Data/speeches/UK/ngagements 2010-11-17 (1).json,Engagements,2.0
124,2010-11-17,Data/speeches/UK/ngagements 2010-11-17.json,Engagements,2.0
125,2010-11-24,Data/speeches/UK/ngagements 2010-11-24.json,Engagements,2.0
126,2010-11-24,Data/tmp_text_files/UK/Epilepsy and Related Conditions (Education and Health Services) 2010-11-24.txt,,
127,2010-11-10,Data/speeches/UK/quitable Life (Payments) Bill 2010-11-10.json,Equitable Life (Payments) Bill,2.0
128,2010-11-11,Data/tmp_text_files/UK/Equitable Life (Payments) Bill 2010-11-11.txt,,
129,2010-11-24,Data/speeches/UK/quitable Life (Payments) Bill 2010-11-24.json,Equitable Life (Payments) Bill,2.0
130,2010-11-16,Data/speeches/UK/U Budgetary Rebate 2010-11-16.json,EU Budgetary Rebate,2.0
131,2010-11-09,Data/speeches/UK/U Treaties 2010-11-09.json,EU Treaties,2.0
132,2010-11-22,Data/tmp_text_files/UK/European Communities (Definition of Treaties) (Central Africa Interim Economic Partnership Agreement) Order 2010 2010-11-22.txt,,
133,2010-11-18,Data/speeches/UK/uropean Regional Development Fund 2010-11-18.json,European Regional Development Fund,2.0
134,2010-11-09,Data/speeches/UK/uropean Union 2010-11-09.json,European Union,2.0
135,2010-11-15,Data/tmp_text_files/UK/European Union Committee 2010-11-15.txt,,
136,2010-11-17,Data/tmp_text_files/UK/European union documents 2010-11-17.txt,,
137,2010-11-10,Data/speeches/UK/uropean Union Economic Governance 2010-11-10.json,European Union Economic Governance,2.0
138,2010-11-18,Data/speeches/UK/U_ Defence Pact with Russia 2010-11-18.json,EU: Defence Pact with Russia,2.0
139,2010-11-10,Data/speeches/UK/xeter to Plymouth Railway 2010-11-10.json,Exeter to Plymouth Railway,2.0
140,2010-11-10,Data/speeches/UK/xports 2010-11-10.json,Exports,2.0
141,2010-11-10,Data/tmp_text_files/UK/Factory Farming 2010-11-10.txt,,
142,2010-11-11,Data/speeches/UK/eed-in Tariffs 2010-11-11 (1).json,Feed-in Tariffs,2.0
143,2010-11-11,Data/speeches/UK/eed-in Tariffs 2010-11-11.json,Feed-in Tariffs,2.0
144,2010-11-22,Data/speeches/UK/inance (No. 2) Bill 2010-11-22.json,Finance (No. 2) Bill,2.0
145,2010-11-17,Data/speeches/UK/inance Ministers’ Meeting (Ireland) 2010-11-17.json,Finance Ministers’ Meeting (Ireland),2.0
146,2010-11-09,Data/tmp_text_files/UK/Finance (No. 2) Bill 2010-11-09.txt,,
147,2010-11-22,Data/speeches/UK/inancial Assistance (Ireland) 2010-11-22.json,Financial Assistance (Ireland),2.0
148,2010-11-19,Data/speeches/UK/ire Safety (Protection of Tenants) Bill 2010-11-19.json,Fire Safety (Protection of Tenants) Bill,2.0
149,2010-11-10,Data/speeches/UK/isheries (EU Legislation) 2010-11-10.json,Fisheries (EU Legislation),2.0
150,2010-11-24,Data/tmp_text_files/UK/Fixed-term Parliaments Bill (Programme) (No. 2) 2010-11-24.txt,,
151,2010-11-16,Data/speeches/UK/ixed-term Parliaments Bill 2010-11-16.json,Fixed-term Parliaments Bill,2.0
152,2010-11-24,Data/speeches/UK/ixed-term Parliaments Bill 2010-11-24.json,Fixed-term Parliaments Bill,2.0
153,2010-11-22,Data/speeches/UK/lexible New Deal Programme 2010-11-22.json,Flexible New Deal Programme,2.0
154,2010-11-17,Data/speeches/UK/looding (West Cumbria) 2010-11-17.json,Flooding (West Cumbria),2.0
155,2010-11-24,Data/speeches/UK/looding_ Cornwall 2010-11-24.json,Flooding: Cornwall,2.0
156,2010-11-11,Data/speeches/UK/loor Price (Carbon) 2010-11-11.json,Floor Price (Carbon),2.0
157,2010-11-09,Data/speeches/UK/ood Security (Africa) 2010-11-09.json,Food Security (Africa),2.0
158,2010-11-09,Data/speeches/UK/oreign and Commonwealth Office 2010-11-09.json,Foreign and Commonwealth Office,2.0
159,2010-11-15,Data/speeches/UK/ree Schools 2010-11-15.json,Free Schools,2.0
160,2010-11-15,Data/tmp_text_files/UK/Freedom of Information (Time for Compliance with Request) Regulations 2010 2010-11-15.txt,,
161,2010-11-11,Data/speeches/UK/uel Poverty 2010-11-11.json,Fuel Poverty,2.0
162,2010-11-22,Data/speeches/UK/ulbright Scholarship Programme_ Funding 2010-11-22.json,Fulbright Scholarship Programme: Funding,2.0
163,2010-11-17,Data/speeches/UK/unding and Schools Reform 2010-11-17.json,Funding and Schools Reform,2.0
164,2010-11-15,Data/speeches/UK/20 2010-11-15.json,G20,2.0
165,2010-11-17,Data/speeches/UK/20 Summit (Seoul) 2010-11-17.json,G20 Summit (Seoul),2.0
166,2010-11-15,Data/speeches/UK/20 Summit 2010-11-15.json,G20 Summit,2.0
167,2010-11-09,Data/speeches/UK/aza Blockade 2010-11-09.json,Gaza Blockade,2.0
168,2010-11-17,Data/speeches/UK/lobal Fund Projects 2010-11-17.json,Global Fund Projects,2.0
169,2010-11-17,Data/speeches/UK/lobal Plan to Stop TB 2010-11-17.json,Global Plan to Stop TB,2.0
170,2010-11-24,Data/speeches/UK/overnment Contracts 2010-11-24 (1).json,Government Contracts,2.0
171,2010-11-24,Data/speeches/UK/overnment Contracts 2010-11-24.json,Government Contracts,2.0
172,2010-11-16,Data/speeches/UK/overnment Deficits 2010-11-16.json,Government Deficits,2.0
173,2010-11-09,Data/speeches/UK/overnment Policy (NEETs) 2010-11-09.json,Government Policy (NEETs),2.0
174,2010-11-10,Data/speeches/UK/rand Committee 2010-11-10 (1).json,Grand Committee,2.0
175,2010-11-10,Data/tmp_text_files/UK/Grand Committee 2010-11-10.txt,,
176,2010-11-17,Data/speeches/UK/rand Committee 2010-11-17 (1).json,Grand Committee,2.0
177,2010-11-17,Data/tmp_text_files/UK/Grand Committee 2010-11-17.txt,,
178,2010-11-23,Data/tmp_text_files/UK/Grandparents (Access Rights) 2010-11-23.txt,,
179,2010-11-11,Data/speeches/UK/reen Investment Bank 2010-11-11.json,Green Investment Bank,2.0
180,2010-11-18,Data/speeches/UK/reen Investment Bank 2010-11-18.json,Green Investment Bank,2.0
181,2010-11-16,Data/speeches/UK/uantanamo Civil Litigation Settlement 2010-11-16.json,Guantanamo Civil Litigation Settlement,2.0
182,2010-11-11,Data/speeches/UK/ealth (CSR) 2010-11-11.json,Health (CSR),2.0
183,2010-11-15,Data/speeches/UK/ealthcare_ Costs 2010-11-15.json,Healthcare: Costs,2.0
184,2010-11-11,Data/speeches/UK/ealth_ Cancer 2010-11-11.json,Health: Cancer,2.0
185,2010-11-17,Data/speeches/UK/ealth_ Chronic Obstructive Pulmonary Disease 2010-11-17.json,Health: Chronic Obstructive Pulmonary Disease,2.0
186,2010-11-23,Data/speeches/UK/ealth_ Hydrotherapy 2010-11-23.json,Health: Hydrotherapy,2.0
187,2010-11-15,Data/speeches/UK/ealth_ Private Medical Insurance 2010-11-15.json,Health: Private Medical Insurance,2.0
188,2010-11-23,Data/speeches/UK/eritage Sites (Halesowen) 2010-11-23.json,Heritage Sites (Halesowen),2.0
189,2010-11-18,Data/speeches/UK/igh Speed 1 2010-11-18.json,High Speed 1,2.0
190,2010-11-23,Data/speeches/UK/igh Speed 2 2010-11-23.json,High Speed 2,2.0
191,2010-11-15,Data/speeches/UK/istory Teaching 2010-11-15.json,History Teaching,2.0
192,2010-11-17,Data/speeches/UK/IV (Maternal Transmission) 2010-11-17.json,HIV (Maternal Transmission),2.0
193,2010-11-16,Data/speeches/UK/MRC Tax Inquiry Services 2010-11-16.json,HMRC Tax Inquiry Services,2.0
194,2010-11-19,Data/speeches/UK/olidays (Low-income Families) 2010-11-19.json,Holidays (Low-income Families),2.0
195,2010-11-09,Data/tmp_text_files/UK/House of Commons 2010-11-09.txt,,
196,2010-11-10,Data/tmp_text_files/UK/House of Commons 2010-11-10.txt,,
197,2010-11-11,Data/tmp_text_files/UK/House of Commons 2010-11-11.txt,,
198,2010-11-12,Data/tmp_text_files/UK/House of Commons 2010-11-12.txt,,
199,2010-11-15,Data/tmp_text_files/UK/House of Commons 2010-11-15.txt,,
200,2010-11-16,Data/tmp_text_files/UK/House of Commons 2010-11-16.txt,,
201,2010-11-17,Data/tmp_text_files/UK/House of Commons 2010-11-17.txt,,
202,2010-11-18,Data/tmp_text_files/UK/House of Commons 2010-11-18.txt,,
203,2010-11-19,Data/tmp_text_files/UK/House of Commons 2010-11-19.txt,,
204,2010-11-22,Data/tmp_text_files/UK/House of Commons 2010-11-22.txt,,
205,2010-11-23,Data/tmp_text_files/UK/House of Commons 2010-11-23.txt,,
206,2010-11-24,Data/tmp_text_files/UK/House of Commons 2010-11-24.txt,,
207,2010-11-24,Data/speeches/UK/ouse of Commons Commission 2010-11-24.json,House of Commons Commission,2.0
208,2010-11-09,Data/tmp_text_files/UK/House of Lords 2010-11-09.txt,,
209,2010-11-10,Data/tmp_text_files/UK/House of Lords 2010-11-10.txt,,
210,2010-11-11,Data/tmp_text_files/UK/House of Lords 2010-11-11.txt,,
211,2010-11-12,Data/tmp_text_files/UK/House of Lords 2010-11-12.txt,,
212,2010-11-15,Data/tmp_text_files/UK/House of Lords 2010-11-15.txt,,
213,2010-11-16,Data/tmp_text_files/UK/House of Lords 2010-11-16.txt,,
214,2010-11-17,Data/tmp_text_files/UK/House of Lords 2010-11-17.txt,,
215,2010-11-18,Data/tmp_text_files/UK/House of Lords 2010-11-18.txt,,
216,2010-11-22,Data/tmp_text_files/UK/House of Lords 2010-11-22.txt,,
217,2010-11-23,Data/tmp_text_files/UK/House of Lords 2010-11-23.txt,,
218,2010-11-24,Data/tmp_text_files/UK/House of Lords 2010-11-24.txt,,
219,2010-11-18,Data/speeches/UK/ouses in Multiple Occupation 2010-11-18.json,Houses in Multiple Occupation,2.0
220,2010-11-22,Data/speeches/UK/ousing Benefit (West Ham) 2010-11-22.json,Housing Benefit (West Ham),2.0
221,2010-11-09,Data/speeches/UK/ousing Benefit 2010-11-09.json,Housing Benefit,2.0
222,2010-11-22,Data/speeches/UK/ousing Benefit 2010-11-22.json,Housing Benefit,2.0
223,2010-11-10,Data/speeches/UK/ousing Revenue Account Subsidy (Wales) 2010-11-10.json,Housing Revenue Account Subsidy (Wales),2.0
224,2010-11-10,Data/speeches/UK/ousing_ Mortgages 2010-11-10.json,Housing: Mortgages,2.0
225,2010-11-17,Data/speeches/UK/dentity Documents Bill 2010-11-17.json,Identity Documents Bill,2.0
226,2010-11-24,Data/speeches/UK/dentity Documents Bill 2010-11-24.json,Identity Documents Bill,2.0
227,2010-11-10,Data/tmp_text_files/UK/Immigration (Biometric Registration) (Amendment) Regulations 2010 2010-11-10.txt,,
228,2010-11-18,Data/speeches/UK/mmigration 2010-11-18.json,Immigration,2.0
229,2010-11-17,Data/speeches/UK/mmigration and Nationality (Fees) (No. 2) Regulations 2010 2010-11-17.json,Immigration and Nationality (Fees) (No. 2) Regulations 2010,2.0
230,2010-11-18,Data/speeches/UK/mmigration Cap (Intra-company Transfers) 2010-11-18.json,Immigration Cap (Intra-company Transfers),2.0
231,2010-11-18,Data/speeches/UK/mmigration Cap 2010-11-18.json,Immigration Cap,2.0
232,2010-11-23,Data/speeches/UK/mmigration_ Home Office Procedures 2010-11-23.json,Immigration: Home Office Procedures,2.0
233,2010-11-23,Data/speeches/UK/mprisonment for Public Protection 2010-11-23.json,Imprisonment for Public Protection,2.0
234,2010-11-24,Data/speeches/UK/ndependent Retailers 2010-11-24.json,Independent Retailers,2.0
235,2010-11-09,Data/speeches/UK/ndia_ Commonwealth Games 2010-11-09.json,India: Commonwealth Games,2.0
236,2010-11-16,Data/speeches/UK/nterim Report_ Leader's Group on Members Leaving the House 2010-11-16.json,Interim Report: Leader's Group on Members Leaving the House,2.0
237,2010-11-17,Data/speeches/UK/nternational Development 2010-11-17.json,International Development,2.0
238,2010-11-23,Data/speeches/UK/nternet Pornography 2010-11-23.json,Internet Pornography,2.0
239,2010-11-15,Data/tmp_text_files/UK/Introduction_ Baroness Hollins 2010-11-15.txt,,
240,2010-11-22,Data/tmp_text_files/UK/Introduction_ Lord Green of Hurstpierpoint 2010-11-22.txt,,
241,2010-11-22,Data/tmp_text_files/UK/Introduction_ Lord Kerr of Monteviot 2010-11-22.txt,,
242,2010-11-22,Data/speeches/UK/reland_ Financial Assistance 2010-11-22.json,Ireland: Financial Assistance,2.0
243,2010-11-23,Data/speeches/UK/ustice 2010-11-23.json,Justice,2.0
244,2010-11-15,Data/speeches/UK/ustice_ Magistrates’ and County Courts 2010-11-15.json,Justice: Magistrates’ and County Courts,2.0
245,2010-11-17,Data/tmp_text_files/UK/Justification Decision (Generation of Electricity by the AP1000 Nuclear Reactor) Regulations 2010 2010-11-17.txt,,
246,2010-11-17,Data/speeches/UK/ustification Decision (Generation of Electricity by the EPR Nuclear Reactor) Regulations 2010 2010-11-17.json,Justification Decision (Generation of Electricity by the EPR Nuclear Reactor) Regulations 2010,2.0
247,2010-11-23,Data/speeches/UK/egal Aid (Clinical Negligence Cases) 2010-11-23.json,Legal Aid (Clinical Negligence Cases),2.0
248,2010-11-23,Data/speeches/UK/egal Aid (Family Law) 2010-11-23.json,Legal Aid (Family Law),2.0
249,2010-11-23,Data/speeches/UK/egal Aid (Immigration Appeals) 2010-11-23.json,Legal Aid (Immigration Appeals),2.0
250,2010-11-23,Data/speeches/UK/egal Aid 2010-11-23.json,Legal Aid,2.0
251,2010-11-15,Data/speeches/UK/egal Aid and Civil Cost Reform 2010-11-15.json,Legal Aid and Civil Cost Reform,2.0
252,2010-11-15,Data/speeches/UK/egal Aid and Civil Costs Reform 2010-11-15.json,Legal Aid and Civil Costs Reform,2.0
253,2010-11-10,Data/tmp_text_files/UK/Legislative and Regulatory Reform (Regulatory Functions) (Amendment) Order 2010 2010-11-10.txt,,
254,2010-11-17,Data/speeches/UK/egislative and Regulatory Reform (Regulatory Functions) (Amendment) Order 2010 2010-11-17.json,Legislative and Regulatory Reform (Regulatory Functions) (Amendment) Order 2010,2.0
255,2010-11-22,Data/tmp_text_files/UK/Legislative and Regulatory Reform (Regulatory Functions) (Amendment) Order 2010 2010-11-22.txt,,
256,2010-11-24,Data/speeches/UK/esotho 2010-11-24.json,Lesotho,2.0
257,2010-11-12,Data/speeches/UK/ewisham Healthcare NHS Trust 2010-11-12.json,Lewisham Healthcare NHS Trust,2.0
258,2010-11-17,Data/speeches/UK/ion Trophies 2010-11-17.json,Lion Trophies,2.0
259,2010-11-24,Data/tmp_text_files/UK/Local Elections (Northern Ireland)  Order 2010 2010-11-24.txt,,
260,2010-11-10,Data/speeches/UK/ocal Enterprise Partnerships  (South-West) 2010-11-10.json,Local Enterprise Partnerships  (South-West),2.0
261,2010-11-18,Data/speeches/UK/ocal Enterprise Partnerships (South-west) 2010-11-18.json,Local Enterprise Partnerships (South-west),2.0
262,2010-11-18,Data/speeches/UK/ocal Enterprise Partnerships 2010-11-18 (1).json,Local Enterprise Partnerships,2.0
263,2010-11-18,Data/speeches/UK/ocal Enterprise Partnerships 2010-11-18.json,Local Enterprise Partnerships,2.0
264,2010-11-09,Data/speeches/UK/ords Chamber 2010-11-09.json,Lords Chamber,2.0
265,2010-11-10,Data/speeches/UK/ords Chamber 2010-11-10.json,Lords Chamber,2.0
