,date,file_path,debate_title,country
20,2011-03-10,Data/speeches/UK/utism_ Disability Living Allowance 2011-03-10.json,Autism: Disability Living Allowance,2.0
21,2011-03-21,Data/speeches/UK/accalaureate 2011-03-21.json,Baccalaureate,2.0
22,2011-03-10,Data/tmp_text_files/UK/Backbench Business 2011-03-10.txt,,
23,2011-03-17,Data/tmp_text_files/UK/backbench business 2011-03-17.txt,,
24,2011-03-24,Data/tmp_text_files/UK/BACKBENCH BUSINESS 2011-03-24.txt,,
25,2011-03-17,Data/speeches/UK/ahrain 2011-03-17.json,Bahrain,2.0
26,2011-03-17,Data/speeches/UK/attery Cages 2011-03-17.json,Battery Cages,2.0
27,2011-03-16,Data/speeches/UK/ig Society Initiatives 2011-03-16.json,Big Society Initiatives,2.0
28,2011-03-09,Data/speeches/UK/ig Society_ Britain in Bloom 2011-03-09.json,Big Society: Britain in Bloom,2.0
29,2011-03-17,Data/speeches/UK/ill of Rights 2011-03-17.json,Bill of Rights,2.0
30,2011-03-16,Data/speeches/UK/lock Grant Settlement 2011-03-16.json,Block Grant Settlement,2.0
31,2011-03-10,Data/speeches/UK/lue Badge Scheme 2011-03-10.json,Blue Badge Scheme,2.0
32,2011-03-14,Data/speeches/UK/otswana_ Bushmen of the Central Kalahari Game Reserve 2011-03-14.json,Botswana: Bushmen of the Central Kalahari Game Reserve,2.0
33,2011-03-10,Data/speeches/UK/ritish Overseas Territories 2011-03-10.json,British Overseas Territories,2.0
34,2011-03-16,Data/speeches/UK/roadband Projects 2011-03-16.json,Broadband Projects,2.0
35,2011-03-22,Data/speeches/UK/udget (Impact Assessments) 2011-03-22.json,Budget (Impact Assessments),2.0
36,2011-03-22,Data/speeches/UK/udget Deficit 2011-03-22 (1).json,Budget Deficit,2.0
37,2011-03-22,Data/speeches/UK/udget Deficit 2011-03-22.json,Budget Deficit,2.0
38,2011-03-23,Data/tmp_text_files/UK/Budget Resolutions and Economic Situation 2011-03-23.txt,,
39,2011-03-24,Data/tmp_text_files/UK/Budget Resolutions and Economic Situation 2011-03-24.txt,,
40,2011-03-22,Data/speeches/UK/udget Responsibility and National Audit Bill [Lords] 2011-03-22.json,Budget Responsibility and National Audit Bill [Lords],2.0
41,2011-03-10,Data/speeches/UK/usiness of the House 2011-03-10.json,Business of the House,2.0
42,2011-03-17,Data/tmp_text_files/UK/Business of the House 2011-03-17 (1).txt,,
43,2011-03-17,Data/speeches/UK/usiness of the House 2011-03-17.json,Business of the House,2.0
44,2011-03-18,Data/speeches/UK/usiness of the House 2011-03-18.json,Business of the House,2.0
45,2011-03-24,Data/tmp_text_files/UK/Business of the House 2011-03-24 (1).txt,,
46,2011-03-24,Data/speeches/UK/usiness of the House 2011-03-24.json,Business of the House,2.0
47,2011-03-09,Data/tmp_text_files/UK/Business without Debate 2011-03-09.txt,,
48,2011-03-14,Data/tmp_text_files/UK/Business without Debate 2011-03-14.txt,,
49,2011-03-15,Data/tmp_text_files/UK/Business without Debate 2011-03-15.txt,,
50,2011-03-16,Data/tmp_text_files/UK/Business without Debate 2011-03-16.txt,,
51,2011-03-18,Data/speeches/UK/usiness without Debate 2011-03-18.json,Business without Debate,2.0
52,2011-03-21,Data/tmp_text_files/UK/Business without Debate 2011-03-21.txt,,
53,2011-03-23,Data/tmp_text_files/UK/Business without Debate 2011-03-23.txt,,
54,2011-03-24,Data/tmp_text_files/UK/Business without Debate 2011-03-24.txt,,
55,2011-03-24,Data/speeches/UK/arbon Budget Report 2011-03-24.json,Carbon Budget Report,2.0
56,2011-03-24,Data/speeches/UK/arbon Capture and Storage 2011-03-24.json,Carbon Capture and Storage,2.0
57,2011-03-23,Data/tmp_text_files/UK/Care of Cathedrals Measure 2011-03-23.txt,,
58,2011-03-10,Data/speeches/UK/aring Responsibilities 2011-03-10.json,Caring Responsibilities,2.0
59,2011-03-21,Data/speeches/UK/awston Park Hospital 2011-03-21.json,Cawston Park Hospital,2.0
60,2011-03-23,Data/speeches/UK/heshunt Urgent Care Centre 2011-03-23.json,Cheshunt Urgent Care Centre,2.0
61,2011-03-23,Data/tmp_text_files/UK/Child Health 2011-03-23.txt,,
62,2011-03-17,Data/speeches/UK/hildren_ Early Intervention 2011-03-17.json,Children: Early Intervention,2.0
63,2011-03-10,Data/speeches/UK/ivil Partnerships 2011-03-10.json,Civil Partnerships,2.0
64,2011-03-22,Data/speeches/UK/ivil Recovery (England and Wales) 2011-03-22.json,Civil Recovery (England and Wales),2.0
65,2011-03-16,Data/speeches/UK/lassroom Teaching Assistants (Cumbria) 2011-03-16.json,Classroom Teaching Assistants (Cumbria),2.0
66,2011-03-17,Data/speeches/UK/limate Change 2011-03-17.json,Climate Change,2.0
67,2011-03-24,Data/speeches/UK/oastguard Service 2011-03-24.json,Coastguard Service,2.0
68,2011-03-23,Data/tmp_text_files/UK/Code of Recommended Practice on Local Authority Publicity 2011-03-23.txt,,
69,2011-03-17,Data/speeches/UK/ommon Agricultural Policy 2011-03-17.json,Common Agricultural Policy,2.0
70,2011-03-09,Data/speeches/UK/ommons Chamber 2011-03-09.json,Commons Chamber,2.0
71,2011-03-10,Data/speeches/UK/ommons Chamber 2011-03-10.json,Commons Chamber,2.0
72,2011-03-14,Data/speeches/UK/ommons Chamber 2011-03-14.json,Commons Chamber,2.0
73,2011-03-15,Data/speeches/UK/ommons Chamber 2011-03-15.json,Commons Chamber,2.0
74,2011-03-16,Data/speeches/UK/ommons Chamber 2011-03-16.json,Commons Chamber,2.0
75,2011-03-17,Data/speeches/UK/ommons Chamber 2011-03-17.json,Commons Chamber,2.0
76,2011-03-18,Data/speeches/UK/ommons Chamber 2011-03-18.json,Commons Chamber,2.0
77,2011-03-21,Data/speeches/UK/ommons Chamber 2011-03-21.json,Commons Chamber,2.0
78,2011-03-22,Data/speeches/UK/ommons Chamber 2011-03-22.json,Commons Chamber,2.0
79,2011-03-23,Data/speeches/UK/ommons Chamber 2011-03-23.json,Commons Chamber,2.0
80,2011-03-24,Data/speeches/UK/ommons Chamber 2011-03-24.json,Commons Chamber,2.0
81,2011-03-23,Data/speeches/UK/ompetitiveness 2011-03-23.json,Competitiveness,2.0
82,2011-03-09,Data/tmp_text_files/UK/Consolidated Fund (Appropriation) (No. 2) Bill 2011-03-09.txt,,
83,2011-03-10,Data/speeches/UK/orporate Boards 2011-03-10.json,Corporate Boards,2.0
84,2011-03-23,Data/speeches/UK/orporation Tax 2011-03-23.json,Corporation Tax,2.0
85,2011-03-15,Data/speeches/UK/ouncil of Ministers 2011-03-15.json,Council of Ministers,2.0
86,2011-03-22,Data/speeches/UK/ross-border Child Custody 2011-03-22.json,Cross-border Child Custody,2.0
87,2011-03-14,Data/speeches/UK/yber-security 2011-03-14.json,Cyber-security,2.0
88,2011-03-10,Data/speeches/UK/ycling 2011-03-10.json,Cycling,2.0
89,2011-03-16,Data/speeches/UK/ôte d’Ivoire 2011-03-16.json,Côte d’Ivoire,2.0
90,2011-03-22,Data/tmp_text_files/UK/Dangerous and Reckless Cycling (Offences) 2011-03-22.txt,,
91,2011-03-23,Data/speeches/UK/ata Protection (Subject Access Modification) (Social Work) (Amendment) Order 2011 2011-03-23.json,Data Protection (Subject Access Modification) (Social Work) (Amendment) Order 2011,2.0
92,2011-03-14,Data/speeches/UK/efence 2011-03-14.json,Defence,2.0
93,2011-03-14,Data/speeches/UK/efence Equipment 2011-03-14.json,Defence Equipment,2.0
94,2011-03-16,Data/speeches/UK/eferred Divisions 2011-03-16.json,Deferred Divisions,2.0
95,2011-03-23,Data/speeches/UK/eferred Divisions 2011-03-23.json,Deferred Divisions,2.0
96,2011-03-09,Data/tmp_text_files/UK/Delegated Legislation 2011-03-09.txt,,
97,2011-03-21,Data/speeches/UK/esign 2011-03-21.json,Design,2.0
98,2011-03-15,Data/tmp_text_files/UK/Detention of Terrorist suspects (temporary extension) Bills Joint Committee 2011-03-15.txt,,
99,2011-03-16,Data/speeches/UK/evolution of Powers (Referendum) 2011-03-16.json,Devolution of Powers (Referendum),2.0
100,2011-03-09,Data/speeches/UK/isability Living Allowance 2011-03-09.json,Disability Living Allowance,2.0
101,2011-03-23,Data/speeches/UK/isability Living Allowance 2011-03-23.json,Disability Living Allowance,2.0
102,2011-03-21,Data/speeches/UK/isabled People_ Employment 2011-03-21.json,Disabled People: Employment,2.0
103,2011-03-10,Data/speeches/UK/iscrimination in Sport 2011-03-10.json,Discrimination in Sport,2.0
104,2011-03-23,Data/speeches/UK/issident Activity 2011-03-23.json,Dissident Activity,2.0
105,2011-03-23,Data/tmp_text_files/UK/Draft Defamation Bill 2011-03-23.txt,,
106,2011-03-16,Data/tmp_text_files/UK/Draft Detention of Terrorist Suspects (Temporary Extension) Bills 2011-03-16.txt,,
107,2011-03-17,Data/tmp_text_files/UK/Draft Detention of Terrorist Suspects (Temporary Extension) Bills 2011-03-17.txt,,
108,2011-03-22,Data/speeches/UK/riving Test Centres (Closure) 2011-03-22.json,Driving Test Centres (Closure),2.0
109,2011-03-09,Data/speeches/UK/rug Use and Possession_ Royal Commission 2011-03-09.json,Drug Use and Possession: Royal Commission,2.0
110,2011-03-09,Data/speeches/UK/ast London Tech City 2011-03-09.json,East London Tech City,2.0
111,2011-03-23,Data/speeches/UK/cclesiastical Fees (Amendment) Measure 2011-03-23.json,Ecclesiastical Fees (Amendment) Measure,2.0
112,2011-03-22,Data/speeches/UK/conomic Growth 2011-03-22.json,Economic Growth,2.0
113,2011-03-15,Data/speeches/UK/conomic Prospects (EU) 2011-03-15.json,Economic Prospects (EU),2.0
114,2011-03-23,Data/speeches/UK/conomic Situation 2011-03-23.json,Economic Situation,2.0
115,2011-03-24,Data/speeches/UK/conomy_ Government Policies 2011-03-24.json,Economy: Government Policies,2.0
116,2011-03-21,Data/speeches/UK/ducation 2011-03-21.json,Education,2.0
117,2011-03-09,Data/speeches/UK/ducation Maintenance Allowance 2011-03-09.json,Education Maintenance Allowance,2.0
118,2011-03-15,Data/tmp_text_files/UK/Education Maintenance Allowance 2011-03-15.txt,,
119,2011-03-21,Data/speeches/UK/ducation Maintenance Allowance 2011-03-21.json,Education Maintenance Allowance,2.0
120,2011-03-15,Data/speeches/UK/gypt 2011-03-15.json,Egypt,2.0
121,2011-03-24,Data/speeches/UK/lectricity Market Reform 2011-03-24.json,Electricity Market Reform,2.0
122,2011-03-24,Data/speeches/UK/missions Reductions 2011-03-24.json,Emissions Reductions,2.0
123,2011-03-22,Data/speeches/UK/mployment (VAT Rise) 2011-03-22.json,Employment (VAT Rise),2.0
124,2011-03-16,Data/speeches/UK/mployment and Support Allowance (Limited Capability for Work and Limited Capability for Work-Related Activity) (Amendment) Regulations 2011 2011-03-16.json,Employment and Support Allowance (Limited Capability for Work and Limited Capability for Work-Related Activity) (Amendment) Regulations 2011,2.0
125,2011-03-09,Data/speeches/UK/mployment Levels 2011-03-09.json,Employment Levels,2.0
126,2011-03-24,Data/speeches/UK/nergy and Climate Change 2011-03-24.json,Energy and Climate Change,2.0
127,2011-03-15,Data/speeches/UK/nergy Bill [HL] 2011-03-15.json,Energy Bill [HL],2.0
128,2011-03-24,Data/speeches/UK/nergy Efficiency 2011-03-24.json,Energy Efficiency,2.0
129,2011-03-16,Data/speeches/UK/nergy Policy 2011-03-16.json,Energy Policy,2.0
130,2011-03-24,Data/speeches/UK/nergy Supplies 2011-03-24.json,Energy Supplies,2.0
131,2011-03-09,Data/speeches/UK/ngagements 2011-03-09.json,Engagements,2.0
132,2011-03-16,Data/speeches/UK/ngagements 2011-03-16.json,Engagements,2.0
133,2011-03-23,Data/speeches/UK/ngagements 2011-03-23.json,Engagements,2.0
134,2011-03-24,Data/speeches/UK/nglish Language Learning 2011-03-24.json,English Language Learning,2.0
135,2011-03-23,Data/speeches/UK/nterprise Zone 2011-03-23.json,Enterprise Zone,2.0
136,2011-03-17,"Data/speeches/UK/nvironment, Food and Rural Affairs 2011-03-17.json","Environment, Food and Rural Affairs",2.0
137,2011-03-16,Data/speeches/UK/nvironmental Protection 2011-03-16.json,Environmental Protection,2.0
138,2011-03-15,Data/speeches/UK/ritrea 2011-03-15.json,Eritrea,2.0
139,2011-03-21,Data/speeches/UK/uropean Council Decision_ EUC Report 2011-03-21.json,European Council Decision: EUC Report,2.0
140,2011-03-24,Data/speeches/UK/uropean Court of Human Rights 2011-03-24.json,European Court of Human Rights,2.0
141,2011-03-24,Data/speeches/UK/uropean Summit 2011-03-24.json,European Summit,2.0
142,2011-03-16,Data/speeches/UK/uropean Union (Amendment) Act 2008 2011-03-16.json,European Union (Amendment) Act 2008,2.0
143,2011-03-09,Data/tmp_text_files/UK/European Union Bill 2011-03-09.txt,,
144,2011-03-22,Data/speeches/UK/uropean Union Bill 2011-03-22 (1).json,European Union Bill,2.0
145,2011-03-22,Data/speeches/UK/uropean Union Bill 2011-03-22 (2).json,European Union Bill,2.0
146,2011-03-22,Data/speeches/UK/uropean Union Bill 2011-03-22.json,European Union Bill,2.0
147,2011-03-17,Data/tmp_text_files/UK/European Union Committee 2011-03-17.txt,,
148,2011-03-23,Data/speeches/UK/xtradition_ Gary McKinnon 2011-03-23.json,Extradition: Gary McKinnon,2.0
149,2011-03-23,Data/tmp_text_files/UK/Family Procedure (Modification of Enactments) Order 2011 2011-03-23.txt,,
150,2011-03-09,Data/tmp_text_files/UK/Financial Assistance Scheme (Revaluation and Indexation Amendments) Regulations 2011 2011-03-09.txt,,
151,2011-03-16,Data/tmp_text_files/UK/Financial Assistance Scheme (Revaluation and Indexation Amendments) Regulations 2011 2011-03-16.txt,,
152,2011-03-17,Data/speeches/UK/inancial Crime_ Legislation 2011-03-17.json,Financial Crime: Legislation,2.0
153,2011-03-22,Data/speeches/UK/inancial Regulation 2011-03-22.json,Financial Regulation,2.0
154,2011-03-15,Data/speeches/UK/inancial Services (Regulation of Derivatives) 2011-03-15.json,Financial Services (Regulation of Derivatives),2.0
155,2011-03-18,Data/speeches/UK/inancial Services (South-east London) 2011-03-18.json,Financial Services (South-east London),2.0
156,2011-03-23,Data/speeches/UK/inancial Statement 2011-03-23.json,Financial Statement,2.0
157,2011-03-17,Data/speeches/UK/ish Discards 2011-03-17 (1).json,Fish Discards,2.0
158,2011-03-17,Data/speeches/UK/ish Discards 2011-03-17.json,Fish Discards,2.0
159,2011-03-10,Data/tmp_text_files/UK/Fixed-term Parliaments Bill 2011-03-10.txt,,
160,2011-03-15,Data/speeches/UK/ixed-term Parliaments Bill 2011-03-15 (1).json,Fixed-term Parliaments Bill,2.0
161,2011-03-15,Data/speeches/UK/ixed-term Parliaments Bill 2011-03-15.json,Fixed-term Parliaments Bill,2.0
162,2011-03-21,Data/speeches/UK/ixed-term Parliaments Bill 2011-03-21 (1).json,Fixed-term Parliaments Bill,2.0
163,2011-03-21,Data/speeches/UK/ixed-term Parliaments Bill 2011-03-21.json,Fixed-term Parliaments Bill,2.0
164,2011-03-17,Data/speeches/UK/looding 2011-03-17.json,Flooding,2.0
165,2011-03-15,Data/speeches/UK/oreign and Commonwealth Office 2011-03-15.json,Foreign and Commonwealth Office,2.0
166,2011-03-10,Data/speeches/UK/ree Bus Services 2011-03-10.json,Free Bus Services,2.0
167,2011-03-21,Data/speeches/UK/ree School Meals 2011-03-21.json,Free School Meals,2.0
168,2011-03-21,Data/speeches/UK/ree Schools 2011-03-21.json,Free Schools,2.0
169,2011-03-09,Data/speeches/UK/uel Duty Derogation 2011-03-09.json,Fuel Duty Derogation,2.0
170,2011-03-16,Data/speeches/UK/uel Prices 2011-03-16.json,Fuel Prices,2.0
171,2011-03-16,Data/speeches/UK/uel Prices and the Cost of Living 2011-03-16 (1).json,Fuel Prices and the Cost of Living,2.0
172,2011-03-16,Data/speeches/UK/uel Prices and the Cost of Living 2011-03-16.json,Fuel Prices and the Cost of Living,2.0
173,2011-03-10,Data/speeches/UK/ender Pay Gap 2011-03-10.json,Gender Pay Gap,2.0
174,2011-03-09,Data/speeches/UK/rand Committee 2011-03-09 (1).json,Grand Committee,2.0
175,2011-03-09,Data/tmp_text_files/UK/Grand Committee 2011-03-09.txt,,
176,2011-03-15,Data/speeches/UK/rand Committee 2011-03-15 (1).json,Grand Committee,2.0
177,2011-03-15,Data/tmp_text_files/UK/Grand Committee 2011-03-15.txt,,
178,2011-03-16,Data/speeches/UK/rand Committee 2011-03-16 (1).json,Grand Committee,2.0
179,2011-03-16,Data/tmp_text_files/UK/Grand Committee 2011-03-16.txt,,
180,2011-03-23,Data/speeches/UK/rand Committee 2011-03-23 (1).json,Grand Committee,2.0
181,2011-03-23,Data/tmp_text_files/UK/Grand Committee 2011-03-23.txt,,
182,2011-03-22,Data/speeches/UK/reat War_ Centenary Commemoration 2011-03-22.json,Great War: Centenary Commemoration,2.0
183,2011-03-16,Data/speeches/UK/reater Manchester Combined Authority Order 2011 2011-03-16.json,Greater Manchester Combined Authority Order 2011,2.0
184,2011-03-22,Data/tmp_text_files/UK/Greater Manchester Combined Authority Order 2011 2011-03-22.txt,,
185,2011-03-24,Data/speeches/UK/reen Deal 2011-03-24.json,Green Deal,2.0
186,2011-03-09,Data/speeches/UK/reen Investment Bank 2011-03-09.json,Green Investment Bank,2.0
187,2011-03-14,Data/tmp_text_files/UK/Guaranteed Minimum Pensions Increase Order 2011 2011-03-14.txt,,
188,2011-03-23,Data/tmp_text_files/UK/Guardian’s Allowance Up-rating (Northern Ireland) Order 2011 2011-03-23.txt,,
189,2011-03-23,Data/tmp_text_files/UK/Guardian’s Allowance Up-rating Order 2011 2011-03-23.txt,,
190,2011-03-14,Data/speeches/UK/armonisation Project 2011-03-14.json,Harmonisation Project,2.0
191,2011-03-09,Data/speeches/UK/ealth and Safety (Construction Industry) 2011-03-09.json,Health and Safety (Construction Industry),2.0
192,2011-03-16,Data/speeches/UK/ealth Care (West Cumbria) 2011-03-16.json,Health Care (West Cumbria),2.0
193,2011-03-14,Data/speeches/UK/ealth_ Sickle-Cell Disease 2011-03-14.json,Health: Sickle-Cell Disease,2.0
194,2011-03-14,Data/speeches/UK/ealth_ Visitor Service 2011-03-14.json,Health: Visitor Service,2.0
195,2011-03-23,Data/tmp_text_files/UK/Hereditary Peers By-election 2011-03-23.txt,,
196,2011-03-10,Data/speeches/UK/igh-speed Rail 2011-03-10.json,High-speed Rail,2.0
197,2011-03-09,Data/speeches/UK/igher Education Funding 2011-03-09.json,Higher Education Funding,2.0
198,2011-03-14,Data/speeches/UK/indi Radio Service (BBC) 2011-03-14.json,Hindi Radio Service (BBC),2.0
199,2011-03-21,Data/speeches/UK/istory 2011-03-21.json,History,2.0
200,2011-03-14,Data/speeches/UK/MS Illustrious 2011-03-14.json,HMS Illustrious,2.0
201,2011-03-21,Data/speeches/UK/MS “Endurance” 2011-03-21.json,HMS “Endurance”,2.0
202,2011-03-23,Data/tmp_text_files/UK/Hospital Services (Shropshire) 2011-03-23 (1).txt,,
203,2011-03-23,Data/tmp_text_files/UK/Hospital Services (Shropshire) 2011-03-23.txt,,
204,2011-03-09,Data/tmp_text_files/UK/House of Commons 2011-03-09.txt,,
205,2011-03-10,Data/tmp_text_files/UK/House of Commons 2011-03-10.txt,,
206,2011-03-14,Data/tmp_text_files/UK/House of Commons 2011-03-14.txt,,
207,2011-03-15,Data/tmp_text_files/UK/House of Commons 2011-03-15.txt,,
208,2011-03-16,Data/tmp_text_files/UK/House of Commons 2011-03-16.txt,,
209,2011-03-17,Data/tmp_text_files/UK/House of Commons 2011-03-17.txt,,
210,2011-03-18,Data/tmp_text_files/UK/House of Commons 2011-03-18.txt,,
211,2011-03-21,Data/tmp_text_files/UK/House of Commons 2011-03-21.txt,,
212,2011-03-22,Data/tmp_text_files/UK/House of Commons 2011-03-22.txt,,
213,2011-03-23,Data/tmp_text_files/UK/House of Commons 2011-03-23.txt,,
214,2011-03-24,Data/tmp_text_files/UK/House of Commons 2011-03-24.txt,,
215,2011-03-09,Data/tmp_text_files/UK/House of Lords 2011-03-09.txt,,
216,2011-03-10,Data/tmp_text_files/UK/House of Lords 2011-03-10.txt,,
217,2011-03-14,Data/tmp_text_files/UK/House of Lords 2011-03-14.txt,,
218,2011-03-15,Data/tmp_text_files/UK/House of Lords 2011-03-15.txt,,
219,2011-03-16,Data/tmp_text_files/UK/House of Lords 2011-03-16.txt,,
220,2011-03-17,Data/tmp_text_files/UK/House of Lords 2011-03-17.txt,,
221,2011-03-21,Data/tmp_text_files/UK/House of Lords 2011-03-21.txt,,
222,2011-03-22,Data/tmp_text_files/UK/House of Lords 2011-03-22.txt,,
223,2011-03-23,Data/tmp_text_files/UK/House of Lords 2011-03-23.txt,,
224,2011-03-24,Data/tmp_text_files/UK/House of Lords 2011-03-24.txt,,
225,2011-03-15,Data/speeches/UK/ouse of Lords_ Life Peerages 2011-03-15.json,House of Lords: Life Peerages,2.0
226,2011-03-14,Data/speeches/UK/ouse of Lords_ Membership 2011-03-14.json,House of Lords: Membership,2.0
227,2011-03-10,Data/speeches/UK/ouse of Lords_ Use of Electronic Devices (AWC Report) 2011-03-10.json,House of Lords: Use of Electronic Devices (AWC Report),2.0
228,2011-03-23,Data/tmp_text_files/UK/Housing and Regeneration Act 2008 (Consequential Amendments to the Mobile Homes Act 1983) Order 2011 2011-03-23.txt,,
229,2011-03-10,Data/speeches/UK/ousing Benefit 2011-03-10.json,Housing Benefit,2.0
230,2011-03-17,Data/tmp_text_files/UK/Human Trafficking (Further Provisions and Support for Victims) Bill [HL] 2011-03-17.txt,,
231,2011-03-10,Data/speeches/UK/uman Trafficking 2011-03-10.json,Human Trafficking,2.0
232,2011-03-24,Data/speeches/UK/uman Trafficking_ EU Directive 2011-03-24.json,Human Trafficking: EU Directive,2.0
233,2011-03-14,"Data/speeches/UK/ndustrial, Security and Technology Policy 2011-03-14.json","Industrial, Security and Technology Policy",2.0
234,2011-03-17,Data/speeches/UK/nflation 2011-03-17.json,Inflation,2.0
235,2011-03-09,Data/tmp_text_files/UK/Information Committee 2011-03-09.txt,,
236,2011-03-10,"Data/speeches/UK/nter-Parliamentary Scrutiny (EU Foreign, Defence and Security Policy) 2011-03-10.json","Inter-Parliamentary Scrutiny (EU Foreign, Defence and Security Policy)",2.0
237,2011-03-14,Data/speeches/UK/nternational Arms Trade 2011-03-14.json,International Arms Trade,2.0
238,2011-03-10,Data/tmp_text_files/UK/Introduction_ Lord Blencathra 2011-03-10.txt,,
239,2011-03-22,Data/tmp_text_files/UK/Introduction_ Lord Glendonbrook 2011-03-22.txt,,
240,2011-03-16,Data/speeches/UK/nward Investment 2011-03-16.json,Inward Investment,2.0
241,2011-03-14,Data/speeches/UK/apan and the Middle East 2011-03-14 (1).json,Japan and the Middle East,2.0
242,2011-03-14,Data/speeches/UK/apan and the Middle East 2011-03-14.json,Japan and the Middle East,2.0
243,2011-03-09,Data/tmp_text_files/UK/Joint Committee on Human Rights 2011-03-09.txt,,
244,2011-03-17,Data/speeches/UK/ustice_ Judicial Appointments 2011-03-17.json,Justice: Judicial Appointments,2.0
245,2011-03-17,Data/speeches/UK/abelling (Meat Products) 2011-03-17.json,Labelling (Meat Products),2.0
246,2011-03-14,Data/speeches/UK/ibya 2011-03-14.json,Libya,2.0
247,2011-03-15,Data/speeches/UK/ibya 2011-03-15 (1).json,Libya,2.0
248,2011-03-15,Data/speeches/UK/ibya 2011-03-15 (2).json,Libya,2.0
249,2011-03-15,Data/speeches/UK/ibya 2011-03-15.json,Libya,2.0
250,2011-03-21,Data/speeches/UK/ibya 2011-03-21.json,Libya,2.0
251,2011-03-10,Data/speeches/UK/ibya_ Bribes 2011-03-10.json,Libya: Bribes,2.0
252,2011-03-16,Data/speeches/UK/ocal Authorities (Mayoral Elections) (England and Wales) (Amendment) Regulations 2011 2011-03-16.json,Local Authorities (Mayoral Elections) (England and Wales) (Amendment) Regulations 2011,2.0
253,2011-03-23,Data/tmp_text_files/UK/Local Authorities (Mayoral Elections) (England and Wales) (Amendment) Regulations 2011 2011-03-23.txt,,
254,2011-03-09,Data/speeches/UK/ocal Authorities_ Redundancies 2011-03-09.json,Local Authorities: Redundancies,2.0
255,2011-03-10,Data/speeches/UK/ocal Authority Major Transport Schemes 2011-03-10.json,Local Authority Major Transport Schemes,2.0
256,2011-03-18,Data/speeches/UK/ocal Government Ombudsman (Amendment) Bill 2011-03-18.json,Local Government Ombudsman (Amendment) Bill,2.0
257,2011-03-22,Data/speeches/UK/ooked-after Children (Saving Schemes) 2011-03-22.json,Looked-after Children (Saving Schemes),2.0
258,2011-03-09,Data/speeches/UK/ords Chamber 2011-03-09.json,Lords Chamber,2.0
259,2011-03-10,Data/speeches/UK/ords Chamber 2011-03-10.json,Lords Chamber,2.0
260,2011-03-14,Data/speeches/UK/ords Chamber 2011-03-14.json,Lords Chamber,2.0
261,2011-03-15,Data/speeches/UK/ords Chamber 2011-03-15.json,Lords Chamber,2.0
262,2011-03-16,Data/speeches/UK/ords Chamber 2011-03-16.json,Lords Chamber,2.0
263,2011-03-17,Data/speeches/UK/ords Chamber 2011-03-17.json,Lords Chamber,2.0
264,2011-03-21,Data/speeches/UK/ords Chamber 2011-03-21.json,Lords Chamber,2.0
265,2011-03-22,Data/speeches/UK/ords Chamber 2011-03-22.json,Lords Chamber,2.0
266,2011-03-23,Data/speeches/UK/ords Chamber 2011-03-23.json,Lords Chamber,2.0
267,2011-03-24,Data/speeches/UK/ords Chamber 2011-03-24.json,Lords Chamber,2.0
268,2011-03-24,Data/speeches/UK/ow-carbon Technologies 2011-03-24 (1).json,Low-carbon Technologies,2.0
