,date,file_path,debate_title,country
43,2011-02-17,Data/tmp_text_files/UK/Business without Debate 2011-02-17.txt,,
44,2011-02-17,"Data/speeches/UK/usiness, Innovation and Skills 2011-02-17.json","Business, Innovation and Skills",2.0
45,2011-02-08,Data/speeches/UK/are for the Elderly (Kent) 2011-02-08.json,Care for the Elderly (Kent),2.0
46,2011-02-08,Data/speeches/UK/harities (VAT) 2011-02-08.json,Charities (VAT),2.0
47,2011-02-10,Data/speeches/UK/hildren in Care 2011-02-10.json,Children in Care,2.0
48,2011-02-10,Data/speeches/UK/hildren_ Commercialisation 2011-02-10.json,Children: Commercialisation,2.0
49,2011-02-14,Data/speeches/UK/hildren_ Policy 2011-02-14.json,Children: Policy,2.0
50,2011-02-07,Data/speeches/UK/hildren’s Homes 2011-02-07.json,Children’s Homes,2.0
51,2011-02-09,Data/speeches/UK/itizens Advice Bureaux (Birmingham) 2011-02-09.json,Citizens Advice Bureaux (Birmingham),2.0
52,2011-02-08,Data/speeches/UK/itizens Advice Bureaux 2011-02-08.json,Citizens Advice Bureaux,2.0
53,2011-02-07,Data/speeches/UK/ivil Procedure (Amendment No. 4) Rules 2010 2011-02-07.json,Civil Procedure (Amendment No. 4) Rules 2010,2.0
54,2011-02-15,Data/tmp_text_files/UK/Civil Procedure (Amendment No. 4) Rules 2010 2011-02-15.txt,,
55,2011-02-11,Data/speeches/UK/leveland Fire Authority 2011-02-11.json,Cleveland Fire Authority,2.0
56,2011-02-07,Data/speeches/UK/ommons Chamber 2011-02-07.json,Commons Chamber,2.0
57,2011-02-08,Data/speeches/UK/ommons Chamber 2011-02-08.json,Commons Chamber,2.0
58,2011-02-09,Data/speeches/UK/ommons Chamber 2011-02-09.json,Commons Chamber,2.0
59,2011-02-10,Data/speeches/UK/ommons Chamber 2011-02-10.json,Commons Chamber,2.0
60,2011-02-11,Data/speeches/UK/ommons Chamber 2011-02-11.json,Commons Chamber,2.0
61,2011-02-14,Data/speeches/UK/ommons Chamber 2011-02-14.json,Commons Chamber,2.0
62,2011-02-15,Data/speeches/UK/ommons Chamber 2011-02-15.json,Commons Chamber,2.0
63,2011-02-16,Data/speeches/UK/ommons Chamber 2011-02-16.json,Commons Chamber,2.0
64,2011-02-17,Data/speeches/UK/ommons Chamber 2011-02-17.json,Commons Chamber,2.0
65,2011-02-15,Data/speeches/UK/ommunity Sentences 2011-02-15.json,Community Sentences,2.0
66,2011-02-09,Data/speeches/UK/ompanies_ Executive Remuneration 2011-02-09.json,Companies: Executive Remuneration,2.0
67,2011-02-17,Data/speeches/UK/onstruction Sector 2011-02-17.json,Construction Sector,2.0
68,2011-02-07,Data/speeches/UK/ontrol of Donations and Regulation of Loans etc. (Extension of the Prescribed Period) (Northern Ireland) Order 2011 2011-02-07.json,Control of Donations and Regulation of Loans etc. (Extension of the Prescribed Period) (Northern Ireland) Order 2011,2.0
69,2011-02-16,Data/tmp_text_files/UK/Control of Donations and Regulation of Loans etc. (Extension of the Prescribed Period) (Northern Ireland) Order 2011 2011-02-16.txt,,
70,2011-02-07,Data/speeches/UK/ore Subjects 2011-02-07.json,Core Subjects,2.0
71,2011-02-08,Data/speeches/UK/rime_ Media Reporting 2011-02-08.json,Crime: Media Reporting,2.0
72,2011-02-16,Data/tmp_text_files/UK/Criminal Justice (Amendment) Bill 2011-02-16.txt,,
73,2011-02-14,Data/tmp_text_files/UK/Deaths of Members 2011-02-14.txt,,
74,2011-02-16,Data/tmp_text_files/UK/Deferred Divisons 2011-02-16.txt,,
75,2011-02-10,Data/speeches/UK/emocratic Republic of Congo 2011-02-10.json,Democratic Republic of Congo,2.0
76,2011-02-17,Data/speeches/UK/epartmental Responsibilities 2011-02-17.json,Departmental Responsibilities,2.0
77,2011-02-15,Data/speeches/UK/isability Living Allowance (Tribunals) 2011-02-15.json,Disability Living Allowance (Tribunals),2.0
78,2011-02-14,Data/speeches/UK/isability Living Allowance 2011-02-14.json,Disability Living Allowance,2.0
79,2011-02-07,Data/speeches/UK/isabled People_ Disability Living Allowance 2011-02-07.json,Disabled People: Disability Living Allowance,2.0
80,2011-02-07,Data/speeches/UK/iscretionary Learner Support Fund 2011-02-07.json,Discretionary Learner Support Fund,2.0
81,2011-02-09,Data/speeches/UK/omestic Heating Oil 2011-02-09.json,Domestic Heating Oil,2.0
82,2011-02-15,Data/speeches/UK/arly Release Scheme 2011-02-15.json,Early Release Scheme,2.0
83,2011-02-07,Data/speeches/UK/arly Years Education 2011-02-07.json,Early Years Education,2.0
84,2011-02-09,Data/speeches/UK/conomic Affairs 2011-02-09.json,Economic Affairs,2.0
85,2011-02-15,Data/speeches/UK/conomic Development (North-East) 2011-02-15.json,Economic Development (North-East),2.0
86,2011-02-09,Data/speeches/UK/conomic Development 2011-02-09.json,Economic Development,2.0
87,2011-02-16,Data/speeches/UK/conomic Regeneration (Glasgow) 2011-02-16.json,Economic Regeneration (Glasgow),2.0
88,2011-02-08,Data/speeches/UK/conomic Regeneration (West Midlands) 2011-02-08.json,Economic Regeneration (West Midlands),2.0
89,2011-02-07,Data/speeches/UK/ducation 2011-02-07.json,Education,2.0
90,2011-02-08,Data/speeches/UK/ducation Bill 2011-02-08.json,Education Bill,2.0
91,2011-02-07,Data/speeches/UK/ducation Maintenance Allowance 2011-02-07.json,Education Maintenance Allowance,2.0
92,2011-02-08,Data/speeches/UK/ducation Maintenance Allowance 2011-02-08.json,Education Maintenance Allowance,2.0
93,2011-02-16,Data/speeches/UK/gypt_ Mubarak Family Assets 2011-02-16.json,Egypt: Mubarak Family Assets,2.0
94,2011-02-09,Data/tmp_text_files/UK/Electric Personal Vehicles (Use on Highways) Bill [HL] 2011-02-09.txt,,
95,2011-02-15,Data/speeches/UK/mployment and Support Allowance 2011-02-15.json,Employment and Support Allowance,2.0
96,2011-02-17,Data/speeches/UK/mployment Growth Strategy 2011-02-17.json,Employment Growth Strategy,2.0
97,2011-02-10,Data/speeches/UK/nergy and Climate Change 2011-02-10.json,Energy and Climate Change,2.0
98,2011-02-08,Data/speeches/UK/nergy Bill [HL] 2011-02-08.json,Energy Bill [HL],2.0
99,2011-02-10,Data/speeches/UK/nergy Efficiency (Rural Areas) 2011-02-10.json,Energy Efficiency (Rural Areas),2.0
100,2011-02-10,Data/speeches/UK/nergy Prices 2011-02-10.json,Energy Prices,2.0
101,2011-02-09,Data/speeches/UK/ngagements 2011-02-09 (1).json,Engagements,2.0
102,2011-02-09,Data/speeches/UK/ngagements 2011-02-09.json,Engagements,2.0
103,2011-02-16,Data/speeches/UK/ngagements 2011-02-16.json,Engagements,2.0
104,2011-02-17,Data/speeches/UK/ntrepreneurship 2011-02-17.json,Entrepreneurship,2.0
105,2011-02-08,Data/speeches/UK/quality 2011-02-08.json,Equality,2.0
106,2011-02-07,Data/speeches/UK/U Council and North Africa 2011-02-07.json,EU Council and North Africa,2.0
107,2011-02-07,Data/speeches/UK/uropean Council and North Africa 2011-02-07.json,European Council and North Africa,2.0
108,2011-02-07,Data/speeches/UK/uropean Union (Definition of Treaties) (Stabilisation and Association Agreement) (Republic of Serbia) Order 2011 2011-02-07.json,European Union (Definition of Treaties) (Stabilisation and Association Agreement) (Republic of Serbia) Order 2011,2.0
109,2011-02-15,Data/tmp_text_files/UK/European Union (Definition of Treaties) (Stabilisation and Association Agreement) (Republic of Serbia) Order 2011 2011-02-15.txt,,
110,2011-02-16,Data/speeches/UK/uropean Union documents 2011-02-16.json,European Union documents,2.0
111,2011-02-08,Data/speeches/UK/U_ Police and Justice 2011-02-08.json,EU: Police and Justice,2.0
112,2011-02-17,Data/speeches/UK/xport Licences 2011-02-17.json,Export Licences,2.0
113,2011-02-10,Data/speeches/UK/eed-in Tariff 2011-02-10.json,Feed-in Tariff,2.0
114,2011-02-10,Data/speeches/UK/eed-in Tariff Review 2011-02-10.json,Feed-in Tariff Review,2.0
115,2011-02-16,Data/speeches/UK/inancial Mutuals 2011-02-16.json,Financial Mutuals,2.0
116,2011-02-08,Data/speeches/UK/inancial Planning 2011-02-08.json,Financial Planning,2.0
117,2011-02-08,Data/speeches/UK/inancial Regulation 2011-02-08.json,Financial Regulation,2.0
118,2011-02-14,Data/speeches/UK/inancial Reporting Council_ Annual Reports and Accounts 2011-02-14.json,Financial Reporting Council: Annual Reports and Accounts,2.0
119,2011-02-09,Data/speeches/UK/lood Defence Allocations 2011-02-09.json,Flood Defence Allocations,2.0
120,2011-02-09,Data/speeches/UK/lood Risk Management 2011-02-09.json,Flood Risk Management,2.0
121,2011-02-15,Data/speeches/UK/oreign Prisoners (Translation Services) 2011-02-15.json,Foreign Prisoners (Translation Services),2.0
122,2011-02-17,Data/speeches/UK/orestry (England) 2011-02-17.json,Forestry (England),2.0
123,2011-02-09,Data/tmp_text_files/UK/Former Metal Mines 2011-02-09.txt,,
124,2011-02-16,Data/speeches/UK/rance_ Bilateral Defence Co-operation 2011-02-16.json,France: Bilateral Defence Co-operation,2.0
125,2011-02-16,Data/speeches/UK/riends of Yemen 2011-02-16.json,Friends of Yemen,2.0
126,2011-02-07,Data/speeches/UK/uel Costs 2011-02-07.json,Fuel Costs,2.0
127,2011-02-15,Data/speeches/UK/uel Prices 2011-02-15.json,Fuel Prices,2.0
128,2011-02-17,Data/tmp_text_files/UK/Funding for English for Speakers of other Languages Courses 2011-02-17.txt,,
129,2011-02-08,Data/speeches/UK/overnment Debt 2011-02-08.json,Government Debt,2.0
130,2011-02-07,Data/speeches/UK/rand Committee 2011-02-07 (1).json,Grand Committee,2.0
131,2011-02-07,Data/tmp_text_files/UK/Grand Committee 2011-02-07.txt,,
132,2011-02-08,Data/speeches/UK/rand Committee 2011-02-08 (1).json,Grand Committee,2.0
133,2011-02-08,Data/tmp_text_files/UK/Grand Committee 2011-02-08.txt,,
134,2011-02-08,Data/speeches/UK/ross Domestic Product 2011-02-08.json,Gross Domestic Product,2.0
135,2011-02-16,Data/speeches/UK/aiti 2011-02-16.json,Haiti,2.0
136,2011-02-14,Data/speeches/UK/ealth_ Mental Health Strategy 2011-02-14.json,Health: Mental Health Strategy,2.0
137,2011-02-08,Data/speeches/UK/igh-technology Manufacturing 2011-02-08.json,High-technology Manufacturing,2.0
138,2011-02-08,Data/speeches/UK/igher Education (Student Visas) 2011-02-08.json,Higher Education (Student Visas),2.0
139,2011-02-17,Data/speeches/UK/igher Education 2011-02-17.json,Higher Education,2.0
140,2011-02-15,Data/speeches/UK/M Courts Service 2011-02-15.json,HM Courts Service,2.0
141,2011-02-15,Data/speeches/UK/oliday Accommodation 2011-02-15.json,Holiday Accommodation,2.0
142,2011-02-07,Data/speeches/UK/ome-to-school Travel 2011-02-07.json,Home-to-school Travel,2.0
143,2011-02-09,Data/speeches/UK/ospital Services (Shropshire) 2011-02-09.json,Hospital Services (Shropshire),2.0
144,2011-02-07,Data/tmp_text_files/UK/House of Commons 2011-02-07.txt,,
145,2011-02-08,Data/tmp_text_files/UK/House of Commons 2011-02-08.txt,,
146,2011-02-09,Data/tmp_text_files/UK/House of Commons 2011-02-09.txt,,
147,2011-02-10,Data/tmp_text_files/UK/House of Commons 2011-02-10.txt,,
148,2011-02-11,Data/tmp_text_files/UK/House of Commons 2011-02-11.txt,,
149,2011-02-14,Data/tmp_text_files/UK/House of Commons 2011-02-14.txt,,
150,2011-02-15,Data/tmp_text_files/UK/House of Commons 2011-02-15.txt,,
151,2011-02-16,Data/tmp_text_files/UK/House of Commons 2011-02-16.txt,,
152,2011-02-17,Data/tmp_text_files/UK/House of Commons 2011-02-17.txt,,
153,2011-02-07,Data/tmp_text_files/UK/House of Lords 2011-02-07.txt,,
154,2011-02-08,Data/tmp_text_files/UK/House of Lords 2011-02-08.txt,,
155,2011-02-09,Data/tmp_text_files/UK/House of Lords 2011-02-09.txt,,
156,2011-02-10,Data/tmp_text_files/UK/House of Lords 2011-02-10.txt,,
157,2011-02-11,Data/tmp_text_files/UK/House of Lords 2011-02-11.txt,,
158,2011-02-14,Data/tmp_text_files/UK/House of Lords 2011-02-14.txt,,
159,2011-02-15,Data/tmp_text_files/UK/House of Lords 2011-02-15.txt,,
160,2011-02-16,Data/tmp_text_files/UK/House of Lords 2011-02-16.txt,,
161,2011-02-15,Data/speeches/UK/ousing (London) 2011-02-15.json,Housing (London),2.0
162,2011-02-08,Data/speeches/UK/ousing Benefit (Scotland) 2011-02-08.json,Housing Benefit (Scotland),2.0
163,2011-02-17,Data/speeches/UK/ousing Benefit 2011-02-17.json,Housing Benefit,2.0
164,2011-02-14,Data/speeches/UK/ousing Benefit Reforms 2011-02-14.json,Housing Benefit Reforms,2.0
165,2011-02-15,Data/speeches/UK/uman Rights Act 1998 2011-02-15.json,Human Rights Act 1998,2.0
166,2011-02-07,Data/speeches/UK/mmigration and Nationality (Fees) Order 2011 2011-02-07.json,Immigration and Nationality (Fees) Order 2011,2.0
167,2011-02-16,Data/speeches/UK/ncinerators (Hertfordshire) 2011-02-16.json,Incinerators (Hertfordshire),2.0
168,2011-02-08,Data/speeches/UK/ndependent Commission on Banking 2011-02-08.json,Independent Commission on Banking,2.0
169,2011-02-08,Data/speeches/UK/ndependent Debt Advice 2011-02-08.json,Independent Debt Advice,2.0
170,2011-02-16,Data/speeches/UK/ndia 2011-02-16.json,India,2.0
171,2011-02-16,Data/speeches/UK/nfrastructure Planning Commission 2011-02-16.json,Infrastructure Planning Commission,2.0
172,2011-02-16,Data/speeches/UK/nternational Development 2011-02-16.json,International Development,2.0
173,2011-02-07,Data/speeches/UK/nternational Development Aid 2011-02-07.json,International Development Aid,2.0
174,2011-02-10,Data/tmp_text_files/UK/Introduction_ Baroness Brinton 2011-02-10.txt,,
175,2011-02-07,Data/tmp_text_files/UK/Introduction_ Lord Stephen 2011-02-07.txt,,
176,2011-02-14,Data/speeches/UK/obcentres_Voluntary Organisations (Collaboration) 2011-02-14.json,Jobcentres/Voluntary Organisations (Collaboration),2.0
177,2011-02-15,Data/tmp_text_files/UK/Jobseeker’s Allowance (Work Experience) (Amendment) Regulations 2011 2011-02-15.txt,,
178,2011-02-15,Data/speeches/UK/ustice 2011-02-15.json,Justice,2.0
179,2011-02-15,Data/speeches/UK/egal Aid 2011-02-15 (1).json,Legal Aid,2.0
180,2011-02-15,Data/speeches/UK/egal Aid 2011-02-15 (2).json,Legal Aid,2.0
181,2011-02-15,Data/speeches/UK/egal Aid 2011-02-15.json,Legal Aid,2.0
182,2011-02-17,Data/speeches/UK/egal Aid 2011-02-17.json,Legal Aid,2.0
183,2011-02-11,Data/speeches/UK/egislation (Territorial Extent) Bill 2011-02-11.json,Legislation (Territorial Extent) Bill,2.0
184,2011-02-07,Data/speeches/UK/egislative Reform (Civil Partnership) Order 2011 2011-02-07.json,Legislative Reform (Civil Partnership) Order 2011,2.0
185,2011-02-10,Data/speeches/UK/iquefied Petroleum Gas 2011-02-10.json,Liquefied Petroleum Gas,2.0
186,2011-02-17,Data/speeches/UK/ocal Enterprise Partnerships 2011-02-17.json,Local Enterprise Partnerships,2.0
187,2011-02-09,Data/speeches/UK/ocal Government Finance 2011-02-09.json,Local Government Finance,2.0
188,2011-02-07,Data/speeches/UK/ords Chamber 2011-02-07.json,Lords Chamber,2.0
189,2011-02-08,Data/speeches/UK/ords Chamber 2011-02-08.json,Lords Chamber,2.0
190,2011-02-09,Data/speeches/UK/ords Chamber 2011-02-09.json,Lords Chamber,2.0
191,2011-02-10,Data/speeches/UK/ords Chamber 2011-02-10.json,Lords Chamber,2.0
192,2011-02-11,Data/speeches/UK/ords Chamber 2011-02-11.json,Lords Chamber,2.0
193,2011-02-14,Data/speeches/UK/ords Chamber 2011-02-14.json,Lords Chamber,2.0
194,2011-02-15,Data/speeches/UK/ords Chamber 2011-02-15.json,Lords Chamber,2.0
195,2011-02-16,Data/speeches/UK/ords Chamber 2011-02-16.json,Lords Chamber,2.0
196,2011-02-10,Data/speeches/UK/ow-carbon Generation 2011-02-10.json,Low-carbon Generation,2.0
197,2011-02-10,Data/speeches/UK/ow-carbon Technologies 2011-02-10.json,Low-carbon Technologies,2.0
198,2011-02-17,Data/speeches/UK/ow-emission Vehicles 2011-02-17.json,Low-emission Vehicles,2.0
199,2011-02-08,Data/speeches/UK/anufacturing Growth 2011-02-08.json,Manufacturing Growth,2.0
200,2011-02-10,Data/speeches/UK/arriage 2011-02-10.json,Marriage,2.0
201,2011-02-15,Data/speeches/UK/aster’s Degrees (Minimum Standards) 2011-02-15.json,Master’s Degrees (Minimum Standards),2.0
202,2011-02-14,Data/speeches/UK/iddle East 2011-02-14.json,Middle East,2.0
203,2011-02-11,Data/speeches/UK/iddle East and North Africa 2011-02-11.json,Middle East and North Africa,2.0
204,2011-02-14,Data/speeches/UK/iddle East and North Africa 2011-02-14.json,Middle East and North Africa,2.0
205,2011-02-16,Data/speeches/UK/ilitary Covenant 2011-02-16.json,Military Covenant,2.0
206,2011-02-14,Data/speeches/UK/inimum Wage 2011-02-14.json,Minimum Wage,2.0
207,2011-02-07,Data/speeches/UK/isuse of Drugs Act 1971 (Amendment) Order 2011 2011-02-07.json,Misuse of Drugs Act 1971 (Amendment) Order 2011,2.0
208,2011-02-14,Data/tmp_text_files/UK/Misuse of Drugs Act 1971 (Amendment) Order 2011 2011-02-14.txt,,
209,2011-02-09,Data/tmp_text_files/UK/Mobility Component of Disability Living Allowance 2011-02-09.txt,,
210,2011-02-16,Data/speeches/UK/obility Component of Disability Living Allowance 2011-02-16.json,Mobility Component of Disability Living Allowance,2.0
211,2011-02-16,Data/speeches/UK/onetary Policy Committee 2011-02-16.json,Monetary Policy Committee,2.0
212,2011-02-10,Data/speeches/UK/onopoly Electricity Suppliers 2011-02-10.json,Monopoly Electricity Suppliers,2.0
213,2011-02-07,Data/speeches/UK/usic Education 2011-02-07.json,Music Education,2.0
214,2011-02-08,Data/speeches/UK/ational Defence Medal 2011-02-08.json,National Defence Medal,2.0
215,2011-02-10,Data/speeches/UK/ATO 2011-02-10.json,NATO,2.0
216,2011-02-09,Data/speeches/UK/euromuscular Care (North-West) 2011-02-09.json,Neuromuscular Care (North-West),2.0
217,2011-02-14,Data/speeches/UK/ew Enterprise Allowance 2011-02-14.json,New Enterprise Allowance,2.0
218,2011-02-09,Data/speeches/UK/orthern Ireland 2011-02-09.json,Northern Ireland,2.0
219,2011-02-09,Data/speeches/UK/uclear Deterrent 2011-02-09.json,Nuclear Deterrent,2.0
220,2011-02-16,Data/speeches/UK/fficial Development Assistance 2011-02-16.json,Official Development Assistance,2.0
221,2011-02-10,Data/speeches/UK/il Prices (Supply) 2011-02-10.json,Oil Prices (Supply),2.0
222,2011-02-10,Data/speeches/UK/il Prices 2011-02-10.json,Oil Prices,2.0
223,2011-02-14,Data/speeches/UK/lder People (Employment Support) 2011-02-14.json,Older People (Employment Support),2.0
224,2011-02-15,Data/speeches/UK/lympic and Paralympic Games 2012 2011-02-15.json,Olympic and Paralympic Games 2012,2.0
225,2011-02-10,Data/speeches/UK/nshore Wind Energy 2011-02-10.json,Onshore Wind Energy,2.0
226,2011-02-07,Data/tmp_text_files/UK/Opposition Day 2011-02-07.txt,,
227,2011-02-16,Data/tmp_text_files/UK/Opposition Day 2011-02-16.txt,,
228,2011-02-07,Data/speeches/UK/ral Answers to Questions 2011-02-07.json,Oral Answers to Questions,2.0
229,2011-02-08,Data/speeches/UK/ral Answers to Questions 2011-02-08.json,Oral Answers to Questions,2.0
230,2011-02-09,Data/speeches/UK/ral Answers to Questions 2011-02-09.json,Oral Answers to Questions,2.0
231,2011-02-10,Data/speeches/UK/ral Answers to Questions 2011-02-10.json,Oral Answers to Questions,2.0
232,2011-02-14,Data/speeches/UK/ral Answers to Questions 2011-02-14.json,Oral Answers to Questions,2.0
233,2011-02-15,Data/speeches/UK/ral Answers to Questions 2011-02-15.json,Oral Answers to Questions,2.0
234,2011-02-16,Data/speeches/UK/ral Answers to Questions 2011-02-16.json,Oral Answers to Questions,2.0
235,2011-02-17,Data/speeches/UK/ral Answers to Questions 2011-02-17.json,Oral Answers to Questions,2.0
236,2011-02-16,Data/speeches/UK/alestine 2011-02-16.json,Palestine,2.0
237,2011-02-15,Data/speeches/UK/arliamentary Voting System and Constituencies Bill (Money) (No. 2) 2011-02-15.json,Parliamentary Voting System and Constituencies Bill (Money) (No. 2),2.0
238,2011-02-07,Data/speeches/UK/arliamentary Voting System and Constituencies Bill 2011-02-07 (1).json,Parliamentary Voting System and Constituencies Bill,2.0
239,2011-02-07,Data/tmp_text_files/UK/Parliamentary Voting System and Constituencies Bill 2011-02-07 (2).txt,,
240,2011-02-07,Data/speeches/UK/arliamentary Voting System and Constituencies Bill 2011-02-07.json,Parliamentary Voting System and Constituencies Bill,2.0
241,2011-02-08,Data/tmp_text_files/UK/Parliamentary Voting System and Constituencies Bill 2011-02-08 (1).txt,,
242,2011-02-08,Data/speeches/UK/arliamentary Voting System and Constituencies Bill 2011-02-08.json,Parliamentary Voting System and Constituencies Bill,2.0
243,2011-02-09,Data/speeches/UK/arliamentary Voting System and Constituencies Bill 2011-02-09 (1).json,Parliamentary Voting System and Constituencies Bill,2.0
244,2011-02-09,Data/speeches/UK/arliamentary Voting System and Constituencies Bill 2011-02-09.json,Parliamentary Voting System and Constituencies Bill,2.0
245,2011-02-14,Data/speeches/UK/arliamentary Voting System and Constituencies Bill 2011-02-14.json,Parliamentary Voting System and Constituencies Bill,2.0
246,2011-02-15,Data/speeches/UK/arliamentary Voting System and Constituencies Bill 2011-02-15.json,Parliamentary Voting System and Constituencies Bill,2.0
247,2011-02-16,Data/speeches/UK/arliamentary Voting System and Constituencies Bill 2011-02-16 (1).json,Parliamentary Voting System and Constituencies Bill,2.0
248,2011-02-16,Data/speeches/UK/arliamentary Voting System and Constituencies Bill 2011-02-16 (2).json,Parliamentary Voting System and Constituencies Bill,2.0
249,2011-02-16,Data/speeches/UK/arliamentary Voting System and Constituencies Bill 2011-02-16.json,Parliamentary Voting System and Constituencies Bill,2.0
250,2011-02-14,Data/speeches/UK/ensioner Poverty 2011-02-14.json,Pensioner Poverty,2.0
251,2011-02-15,Data/speeches/UK/ensions Bill [HL] 2011-02-15 (1).json,Pensions Bill [HL],2.0
252,2011-02-15,Data/speeches/UK/ensions Bill [HL] 2011-02-15.json,Pensions Bill [HL],2.0
253,2011-02-08,Data/speeches/UK/etition 2011-02-08.json,Petition,2.0
254,2011-02-09,Data/tmp_text_files/UK/Petition 2011-02-09.txt,,
255,2011-02-16,Data/speeches/UK/etitions 2011-02-16.json,Petitions,2.0
256,2011-02-17,Data/speeches/UK/etitions 2011-02-17.json,petitions,2.0
257,2011-02-11,Data/speeches/UK/lanning (Opencast Mining Separation Zones) Bill 2011-02-11.json,Planning (Opencast Mining Separation Zones) Bill,2.0
258,2011-02-09,Data/speeches/UK/oint of Order 2011-02-09.json,Point of Order,2.0
259,2011-02-07,Data/speeches/UK/oints of Order 2011-02-07.json,Points of Order,2.0
260,2011-02-08,Data/speeches/UK/oints of Order 2011-02-08.json,Points of Order,2.0
261,2011-02-10,Data/speeches/UK/oints of Order 2011-02-10.json,Points of Order,2.0
262,2011-02-17,Data/speeches/UK/oints of Order 2011-02-17.json,Points of Order,2.0
263,2011-02-09,Data/speeches/UK/olice 2011-02-09.json,Police,2.0
264,2011-02-08,"Data/tmp_text_files/UK/Police and Criminal Evidence Act 1984 (Codes of Practice) (Revision of Codes A, B and D) Order 2011 2011-02-08.txt",,
265,2011-02-09,Data/speeches/UK/olice Service of Northern Ireland 2011-02-09.json,Police Service of Northern Ireland,2.0
