,date,file_path,debate_title,country
35,2010-10-28,Data/speeches/UK/usiness of the House 2010-10-28.json,Business of the House,2.0
36,2010-11-02,Data/tmp_text_files/UK/Business of the House 2010-11-02.txt,,
37,2010-11-04,Data/tmp_text_files/UK/Business of the House 2010-11-04 (1).txt,,
38,2010-11-04,Data/speeches/UK/usiness of the House 2010-11-04.json,Business of the House,2.0
39,2010-10-25,Data/tmp_text_files/UK/Business without Debate 2010-10-25.txt,,
40,2010-10-26,Data/tmp_text_files/UK/Business without Debate 2010-10-26.txt,,
41,2010-11-01,Data/tmp_text_files/UK/Business without Debate 2010-11-01.txt,,
42,2010-11-02,Data/tmp_text_files/UK/Business without Debate 2010-11-02.txt,,
43,2010-11-08,Data/speeches/UK/usiness without Debate 2010-11-08.json,Business without Debate,2.0
44,2010-11-09,Data/tmp_text_files/UK/Business without Debate 2010-11-09.txt,,
45,2010-11-03,Data/speeches/UK/usinesses_ Contracts and Payments 2010-11-03.json,Businesses: Contracts and Payments,2.0
46,2010-11-02,Data/speeches/UK/ancer Survival Rates 2010-11-02.json,Cancer Survival Rates,2.0
47,2010-11-02,Data/speeches/UK/ancer Treatment (Waiting Times) 2010-11-02.json,Cancer Treatment (Waiting Times),2.0
48,2010-10-25,Data/speeches/UK/harities_ War Zones 2010-10-25.json,Charities: War Zones,2.0
49,2010-11-02,Data/tmp_text_files/UK/Cheques 2010-11-02.txt,,
50,2010-11-08,Data/speeches/UK/hief Coroner’s Office 2010-11-08.json,Chief Coroner’s Office,2.0
51,2010-11-04,Data/speeches/UK/hild Labour (Farming and Food Sectors) 2010-11-04.json,Child Labour (Farming and Food Sectors),2.0
52,2010-11-03,Data/speeches/UK/hild Poverty 2010-11-03.json,Child Poverty,2.0
53,2010-10-26,Data/speeches/UK/hurch Commissioners 2010-10-26 (1).json,Church Commissioners,2.0
54,2010-10-26,Data/tmp_text_files/UK/church commissioners 2010-10-26.txt,,
55,2010-10-26,Data/speeches/UK/hurch Repairs (VAT) 2010-10-26.json,Church Repairs (VAT),2.0
56,2010-11-08,Data/tmp_text_files/UK/Clerk of the Parliaments 2010-11-08.txt,,
57,2010-10-25,Data/speeches/UK/limate Change_ IPCC Leadership 2010-10-25.json,Climate Change: IPCC Leadership,2.0
58,2010-11-09,Data/speeches/UK/lostridium Difficile 2010-11-09.json,Clostridium Difficile,2.0
59,2010-10-26,Data/speeches/UK/oalfield Communities (Regeneration) 2010-10-26.json,Coalfield Communities (Regeneration),2.0
60,2010-11-08,Data/speeches/UK/oalition Policies 2010-11-08.json,Coalition Policies,2.0
61,2010-11-04,Data/speeches/UK/ommon Agricultural Policy 2010-11-04.json,Common Agricultural Policy,2.0
62,2010-10-25,Data/speeches/UK/ommons Chamber 2010-10-25.json,Commons Chamber,2.0
63,2010-10-26,Data/speeches/UK/ommons Chamber 2010-10-26.json,Commons Chamber,2.0
64,2010-10-27,Data/speeches/UK/ommons Chamber 2010-10-27.json,Commons Chamber,2.0
65,2010-10-28,Data/speeches/UK/ommons Chamber 2010-10-28.json,Commons Chamber,2.0
66,2010-11-01,Data/speeches/UK/ommons Chamber 2010-11-01.json,Commons Chamber,2.0
67,2010-11-02,Data/speeches/UK/ommons Chamber 2010-11-02.json,Commons Chamber,2.0
68,2010-11-03,Data/speeches/UK/ommons Chamber 2010-11-03.json,Commons Chamber,2.0
69,2010-11-04,Data/speeches/UK/ommons Chamber 2010-11-04.json,Commons Chamber,2.0
70,2010-11-08,Data/speeches/UK/ommons Chamber 2010-11-08.json,Commons Chamber,2.0
71,2010-11-09,Data/speeches/UK/ommons Chamber 2010-11-09.json,Commons Chamber,2.0
72,2010-10-25,Data/speeches/UK/ommonwealth Games 2014 2010-10-25.json,Commonwealth Games 2014,2.0
73,2010-10-25,Data/speeches/UK/ommunity Arts Projects 2010-10-25.json,Community Arts Projects,2.0
74,2010-11-01,Data/speeches/UK/ommunity Support Officers 2010-11-01.json,Community Support Officers,2.0
75,2010-10-27,Data/speeches/UK/omprehensive Spending Review 2010-10-27.json,Comprehensive Spending Review,2.0
76,2010-10-28,Data/speeches/UK/omprehensive Spending Review 2010-10-28.json,Comprehensive Spending Review,2.0
77,2010-11-01,Data/speeches/UK/omprehensive Spending Review 2010-11-01 (1).json,Comprehensive Spending Review,2.0
78,2010-11-01,Data/speeches/UK/omprehensive Spending Review 2010-11-01.json,Comprehensive Spending Review,2.0
79,2010-11-08,Data/speeches/UK/ompulsory Redundancies 2010-11-08.json,Compulsory Redundancies,2.0
80,2010-11-03,Data/speeches/UK/onstitutional Reform 2010-11-03.json,Constitutional Reform,2.0
81,2010-11-03,Data/speeches/UK/onsular Services 2010-11-03.json,Consular Services,2.0
82,2010-11-03,Data/tmp_text_files/UK/Consumer Credit (Regulation and Advice) 2010-11-03.txt,,
83,2010-11-09,Data/speeches/UK/onsumer Credit Regulation 2010-11-09.json,Consumer Credit Regulation,2.0
84,2010-10-27,Data/speeches/UK/onsumer Focus 2010-10-27.json,Consumer Focus,2.0
85,2010-11-03,Data/speeches/UK/oroners_ Terminally Ill Patients 2010-11-03.json,Coroners: Terminally Ill Patients,2.0
86,2010-11-03,Data/speeches/UK/ourt Closures 2010-11-03.json,Court Closures,2.0
87,2010-11-04,Data/speeches/UK/ovanta (Mid Bedfordshire) 2010-11-04.json,Covanta (Mid Bedfordshire),2.0
88,2010-10-25,"Data/speeches/UK/ulture, Media and Sport 2010-10-25.json","Culture, Media and Sport",2.0
89,2010-10-28,Data/speeches/UK/ustodial Sentences (Women) 2010-10-28.json,Custodial Sentences (Women),2.0
90,2010-11-04,Data/speeches/UK/angerous Dogs 2010-11-04.json,Dangerous Dogs,2.0
91,2010-11-03,Data/speeches/UK/ecentralisation (Local Communities) 2010-11-03.json,Decentralisation (Local Communities),2.0
92,2010-11-08,Data/speeches/UK/efence 2010-11-08.json,Defence,2.0
93,2010-11-09,Data/speeches/UK/efence Capabilities 2010-11-09.json,Defence Capabilities,2.0
94,2010-11-08,Data/speeches/UK/efence Research and Technology 2010-11-08.json,Defence Research and Technology,2.0
95,2010-11-02,Data/speeches/UK/efence Treaties (France) 2010-11-02.json,Defence Treaties (France),2.0
96,2010-11-02,Data/speeches/UK/efence_ Treaties with France 2010-11-02.json,Defence: Treaties with France,2.0
97,2010-11-02,Data/speeches/UK/ementia Research 2010-11-02.json,Dementia Research,2.0
98,2010-11-03,Data/speeches/UK/epartmental Budget 2010-11-03.json,Departmental Budget,2.0
99,2010-11-08,Data/speeches/UK/epartmental Business Plans 2010-11-08.json,Departmental Business Plans,2.0
100,2010-11-01,Data/speeches/UK/eportation Services (Private Companies) 2010-11-01.json,Deportation Services (Private Companies),2.0
101,2010-11-01,Data/tmp_text_files/UK/Deputy Chairmen of Committees 2010-11-01.txt,,
102,2010-10-26,Data/speeches/UK/eputy Prime Minister 2010-10-26.json,Deputy Prime Minister,2.0
103,2010-10-27,Data/speeches/UK/evolution 2010-10-27.json,Devolution,2.0
104,2010-11-02,Data/speeches/UK/iagnostic Tests (Cancer) 2010-11-02.json,Diagnostic Tests (Cancer),2.0
105,2010-10-28,Data/speeches/UK/isabled People (Transport Access) 2010-10-28.json,Disabled People (Transport Access),2.0
106,2010-11-08,Data/speeches/UK/isabled People’s Right to Control (Pilot Scheme) (England) Regulations 2010 2010-11-08.json,Disabled People’s Right to Control (Pilot Scheme) (England) Regulations 2010,2.0
107,2010-11-09,Data/speeches/UK/rugs_ Classification 2010-11-09.json,Drugs: Classification,2.0
108,2010-10-27,Data/speeches/UK/conomic Governance (EU) 2010-10-27.json,Economic Governance (EU),2.0
109,2010-11-03,Data/speeches/UK/conomic Support 2010-11-03.json,Economic Support,2.0
110,2010-11-02,Data/speeches/UK/ducation Maintenance Allowance 2010-11-02.json,Education Maintenance Allowance,2.0
111,2010-10-28,Data/speeches/UK/ducation_ Languages 2010-10-28.json,Education: Languages,2.0
112,2010-10-28,Data/speeches/UK/ducation_ Pupils and Young People 2010-10-28.json,Education: Pupils and Young People,2.0
113,2010-10-27,Data/speeches/UK/lected Mayors 2010-10-27.json,Elected Mayors,2.0
114,2010-10-26,Data/speeches/UK/lected Second Chamber 2010-10-26.json,Elected Second Chamber,2.0
115,2010-10-27,Data/speeches/UK/lection Dates 2010-10-27.json,Election Dates,2.0
116,2010-11-01,Data/speeches/UK/lections_ Fraud 2010-11-01.json,Elections: Fraud,2.0
117,2010-10-26,Data/tmp_text_files/UK/Electoral commission committee 2010-10-26 (1).txt,,
118,2010-10-26,Data/tmp_text_files/UK/Electoral Commission committee 2010-10-26.txt,,
119,2010-10-26,Data/speeches/UK/lectoral Register (Prosecutions) 2010-10-26.json,Electoral Register (Prosecutions),2.0
120,2010-11-03,Data/speeches/UK/mployment Law (Businesses) 2010-11-03.json,Employment Law (Businesses),2.0
121,2010-11-03,Data/speeches/UK/mployment Opportunities 2010-11-03.json,Employment Opportunities,2.0
122,2010-11-09,Data/speeches/UK/mployment_ Cuts in Public Expenditure 2010-11-09.json,Employment: Cuts in Public Expenditure,2.0
123,2010-11-02,Data/speeches/UK/nergy_ Climate Change 2010-11-02 (1).json,Energy: Climate Change,2.0
124,2010-11-02,Data/speeches/UK/nergy_ Climate Change 2010-11-02.json,Energy: Climate Change,2.0
125,2010-10-27,Data/speeches/UK/ngagements 2010-10-27.json,Engagements,2.0
126,2010-11-03,Data/speeches/UK/ngagements 2010-11-03.json,Engagements,2.0
127,2010-11-04,"Data/speeches/UK/nvironment, Food and Rural Affairs 2010-11-04.json","Environment, Food and Rural Affairs",2.0
128,2010-11-04,Data/speeches/UK/nvironmental Sustainability 2010-11-04.json,Environmental Sustainability,2.0
129,2010-10-26,Data/speeches/UK/thical Criteria (Investments) 2010-10-26.json,Ethical Criteria (Investments),2.0
130,2010-11-09,Data/speeches/UK/U Treaties 2010-11-09.json,EU Treaties,2.0
131,2010-10-28,Data/speeches/UK/uropean Arrest Warrants and Extradition 2010-10-28.json,European Arrest Warrants and Extradition,2.0
132,2010-11-08,Data/speeches/UK/uropean Communities (Definition of Treaties) (Central Africa Interim Economic Partnership Agreement)  Order 2010 2010-11-08.json,European Communities (Definition of Treaties) (Central Africa Interim Economic Partnership Agreement)  Order 2010,2.0
133,2010-11-08,Data/tmp_text_files/UK/European Communities (Definition of Treaties) (Côte d’Ivoire Economic Partnership Agreement) Order 2010 2010-11-08.txt,,
134,2010-11-01,Data/speeches/UK/uropean Council 2010-11-01.json,European Council,2.0
135,2010-11-02,Data/speeches/UK/uropean Council 2010-11-02.json,European Council,2.0
136,2010-11-03,Data/speeches/UK/uropean Social Fund (EUC Report) 2010-11-03.json,European Social Fund (EUC Report),2.0
137,2010-11-09,Data/speeches/UK/uropean Union 2010-11-09.json,European Union,2.0
138,2010-11-08,Data/tmp_text_files/UK/European Union Committee 2010-11-08.txt,,
139,2010-10-27,Data/speeches/UK/U_ Economic Governance 2010-10-27.json,EU: Economic Governance,2.0
140,2010-11-08,Data/speeches/UK/U_ Membership 2010-11-08.json,EU: Membership,2.0
141,2010-11-04,Data/speeches/UK/arming Industry 2010-11-04 (1).json,Farming Industry,2.0
142,2010-11-04,Data/speeches/UK/arming Industry 2010-11-04.json,Farming Industry,2.0
143,2010-11-08,Data/speeches/UK/inance (No.2) Bill 2010-11-08.json,Finance (No.2) Bill,2.0
144,2010-11-02,Data/speeches/UK/inance_ Fiscal and Monetary Policy 2010-11-02.json,Finance: Fiscal and Monetary Policy,2.0
145,2010-11-09,Data/tmp_text_files/UK/Finance (No. 2) Bill 2010-11-09.txt,,
146,2010-10-26,Data/speeches/UK/irefighters (Industrial Action) 2010-10-26.json,Firefighters (Industrial Action),2.0
147,2010-10-28,Data/speeches/UK/lexible Parental Leave 2010-10-28.json,Flexible Parental Leave,2.0
148,2010-11-09,Data/speeches/UK/ood Security (Africa) 2010-11-09.json,Food Security (Africa),2.0
149,2010-11-01,Data/speeches/UK/ood_ Labelling 2010-11-01.json,Food: Labelling,2.0
150,2010-10-25,Data/speeches/UK/ootball Governance 2010-10-25.json,Football Governance,2.0
151,2010-11-09,Data/speeches/UK/oreign and Commonwealth Office 2010-11-09.json,Foreign and Commonwealth Office,2.0
152,2010-11-01,Data/speeches/UK/oreign and Commonwealth Office_ Educational Allowances 2010-11-01.json,Foreign and Commonwealth Office: Educational Allowances,2.0
153,2010-11-04,Data/speeches/UK/orestry Commission 2010-11-04.json,Forestry Commission,2.0
154,2010-11-08,Data/speeches/UK/ormer Service Personnel (Support) 2010-11-08.json,Former Service Personnel (Support),2.0
155,2010-11-08,Data/speeches/UK/reedom of Information (Time  for Compliance with Request)  Regulations 2010 2010-11-08.json,Freedom of Information (Time  for Compliance with Request)  Regulations 2010,2.0
156,2010-10-28,Data/tmp_text_files/UK/Freedom of Information (Time for Compliance with Request) Regulations 2010 2010-10-28.txt,,
157,2010-11-09,Data/speeches/UK/aza Blockade 2010-11-09.json,Gaza Blockade,2.0
158,2010-10-28,Data/speeches/UK/ender Pay Gap 2010-10-28.json,Gender Pay Gap,2.0
159,2010-10-26,Data/speeches/UK/ift Aid 2010-10-26.json,Gift Aid,2.0
160,2010-11-09,Data/speeches/UK/overnment Policy (NEETs) 2010-11-09.json,Government Policy (NEETs),2.0
161,2010-11-02,Data/speeches/UK/overnment_ Role of the State 2010-11-02.json,Government: Role of the State,2.0
162,2010-11-02,Data/speeches/UK/P Commissioning (Financial Information) 2010-11-02.json,GP Commissioning (Financial Information),2.0
163,2010-11-02,Data/speeches/UK/P Revalidation 2010-11-02.json,GP Revalidation,2.0
164,2010-11-01,Data/speeches/UK/rand Committee 2010-11-01 (1).json,Grand Committee,2.0
165,2010-11-01,Data/tmp_text_files/UK/Grand Committee 2010-11-01.txt,,
166,2010-11-03,Data/speeches/UK/rand Committee 2010-11-03 (1).json,Grand Committee,2.0
167,2010-11-03,Data/tmp_text_files/UK/Grand Committee 2010-11-03.txt,,
168,2010-11-08,Data/speeches/UK/rand Committee 2010-11-08 (1).json,Grand Committee,2.0
169,2010-11-08,Data/tmp_text_files/UK/Grand Committee 2010-11-08.txt,,
170,2010-11-02,Data/speeches/UK/ealth 2010-11-02.json,Health,2.0
171,2010-10-28,Data/speeches/UK/ealthcare 2010-10-28.json,Healthcare,2.0
172,2010-11-08,Data/speeches/UK/ealth_ Chronic Fatigue Syndrome 2010-11-08.json,Health: Chronic Fatigue Syndrome,2.0
173,2010-11-04,Data/speeches/UK/ealth_ Diabetes 2010-11-04.json,Health: Diabetes,2.0
174,2010-11-03,Data/speeches/UK/ealth_ NICE 2010-11-03.json,Health: NICE,2.0
175,2010-10-26,Data/speeches/UK/ealth_ Spending Review 2010 2010-10-26.json,Health: Spending Review 2010,2.0
176,2010-11-02,Data/speeches/UK/ereditary Breast Cancer Helpline 2010-11-02.json,Hereditary Breast Cancer Helpline,2.0
177,2010-10-28,Data/speeches/UK/igh Speed 2 Project 2010-10-28.json,High Speed 2 Project,2.0
178,2010-10-27,Data/speeches/UK/igher Education 2010-10-27.json,Higher Education,2.0
179,2010-11-03,Data/speeches/UK/igher Education 2010-11-03.json,Higher Education,2.0
180,2010-11-03,Data/speeches/UK/igher Education Funding 2010-11-03.json,Higher Education Funding,2.0
181,2010-10-27,Data/speeches/UK/igher Education_ Funding 2010-10-27.json,Higher Education: Funding,2.0
182,2010-11-03,Data/speeches/UK/igher Education_ Funding and Student Finance 2010-11-03.json,Higher Education: Funding and Student Finance,2.0
183,2010-10-28,Data/speeches/UK/ighway Infrastructure (Funding) 2010-10-28.json,Highway Infrastructure (Funding),2.0
184,2010-11-08,Data/speeches/UK/MS Sultan 2010-11-08.json,HMS Sultan,2.0
185,2010-11-01,Data/speeches/UK/ome Department 2010-11-01.json,Home Department,2.0
186,2010-10-26,Data/speeches/UK/ome Energy Efficiency Scheme (England) (Amendment) Regulations 2010 2010-10-26.json,Home Energy Efficiency Scheme (England) (Amendment) Regulations 2010,2.0
187,2010-10-25,Data/tmp_text_files/UK/House of Commons 2010-10-25.txt,,
188,2010-10-26,Data/tmp_text_files/UK/House of Commons 2010-10-26.txt,,
189,2010-10-27,Data/tmp_text_files/UK/House of Commons 2010-10-27.txt,,
190,2010-10-28,Data/tmp_text_files/UK/House of Commons 2010-10-28.txt,,
191,2010-11-01,Data/tmp_text_files/UK/House of Commons 2010-11-01.txt,,
192,2010-11-02,Data/tmp_text_files/UK/House of Commons 2010-11-02.txt,,
193,2010-11-03,Data/tmp_text_files/UK/House of Commons 2010-11-03.txt,,
194,2010-11-04,Data/tmp_text_files/UK/House of Commons 2010-11-04.txt,,
195,2010-11-08,Data/tmp_text_files/UK/House of Commons 2010-11-08.txt,,
196,2010-11-09,Data/tmp_text_files/UK/House of Commons 2010-11-09.txt,,
197,2010-10-25,Data/tmp_text_files/UK/House of Lords 2010-10-25.txt,,
198,2010-10-26,Data/tmp_text_files/UK/House of Lords 2010-10-26.txt,,
199,2010-10-27,Data/tmp_text_files/UK/House of Lords 2010-10-27.txt,,
200,2010-10-28,Data/tmp_text_files/UK/House of Lords 2010-10-28.txt,,
201,2010-11-01,Data/tmp_text_files/UK/House of Lords 2010-11-01.txt,,
202,2010-11-02,Data/tmp_text_files/UK/House of Lords 2010-11-02.txt,,
203,2010-11-03,Data/tmp_text_files/UK/House of Lords 2010-11-03.txt,,
204,2010-11-04,Data/tmp_text_files/UK/House of Lords 2010-11-04.txt,,
205,2010-11-08,Data/tmp_text_files/UK/House of Lords 2010-11-08.txt,,
206,2010-11-09,Data/tmp_text_files/UK/House of Lords 2010-11-09.txt,,
207,2010-10-27,Data/speeches/UK/ouses of Parliament_ Cycle Hire 2010-10-27.json,Houses of Parliament: Cycle Hire,2.0
208,2010-10-27,Data/speeches/UK/ousing (CSR) 2010-10-27.json,Housing (CSR),2.0
209,2010-11-09,Data/speeches/UK/ousing Benefit 2010-11-09.json,Housing Benefit,2.0
210,2010-10-25,Data/speeches/UK/ousing_ Shared Ownership 2010-10-25.json,Housing: Shared Ownership,2.0
211,2010-11-04,Data/speeches/UK/ousing_ Spending Review 2010-11-04.json,Housing: Spending Review,2.0
212,2010-10-26,Data/speeches/UK/uman Trafficking 2010-10-26 (1).json,Human Trafficking,2.0
213,2010-10-26,Data/speeches/UK/uman Trafficking 2010-10-26.json,Human Trafficking,2.0
214,2010-10-28,Data/speeches/UK/uman Trafficking 2010-10-28.json,Human Trafficking,2.0
215,2010-11-01,Data/speeches/UK/dentity Documents Bill 2010-11-01.json,Identity Documents Bill,2.0
216,2010-11-03,Data/speeches/UK/dentity Documents Bill 2010-11-03.json,Identity Documents Bill,2.0
217,2010-11-08,Data/speeches/UK/mmigration (Biometric Registration) (Amendment) Regulations 2010 2010-11-08.json,Immigration (Biometric Registration) (Amendment) Regulations 2010,2.0
218,2010-11-01,Data/speeches/UK/mmigration 2010-11-01 (1).json,Immigration,2.0
219,2010-11-01,Data/speeches/UK/mmigration 2010-11-01.json,Immigration,2.0
220,2010-11-01,Data/speeches/UK/mmigration Rules (UK Science Base) 2010-11-01.json,Immigration Rules (UK Science Base),2.0
221,2010-11-01,Data/speeches/UK/mmigration System 2010-11-01.json,Immigration System,2.0
222,2010-11-02,Data/speeches/UK/mmigration_ Deportation 2010-11-02.json,Immigration: Deportation,2.0
223,2010-10-26,Data/speeches/UK/ncinerators 2010-10-26.json,Incinerators,2.0
224,2010-11-09,Data/speeches/UK/ndia_ Commonwealth Games 2010-11-09.json,India: Commonwealth Games,2.0
225,2010-11-02,Data/speeches/UK/ntellectual Assets_ Crime 2010-11-02.json,Intellectual Assets: Crime,2.0
226,2010-10-26,Data/tmp_text_files/UK/Intelligence and Security Committee 2010-10-26.txt,,
227,2010-10-26,Data/tmp_text_files/UK/Introduction_ The Lord Bishop of Birmingham 2010-10-26.txt,,
228,2010-10-25,Data/speeches/UK/raq_ Camp Ashraf 2010-10-25.json,Iraq: Camp Ashraf,2.0
229,2010-11-04,Data/speeches/UK/raq_ Religious Minorities 2010-11-04.json,Iraq: Religious Minorities,2.0
230,2010-11-04,Data/speeches/UK/srael and Palestine_ Deportations 2010-11-04.json,Israel and Palestine: Deportations,2.0
231,2010-10-27,Data/speeches/UK/abour Statistics 2010-10-27.json,Labour Statistics,2.0
232,2010-11-04,Data/speeches/UK/andfill 2010-11-04.json,Landfill,2.0
233,2010-10-25,Data/speeches/UK/eader of the House 2010-10-25.json,Leader of the House,2.0
234,2010-10-28,Data/speeches/UK/egislation_ Pre-legislative Scrutiny 2010-10-28.json,Legislation: Pre-legislative Scrutiny,2.0
235,2010-11-01,Data/speeches/UK/icensing Act 2003 2010-11-01.json,Licensing Act 2003,2.0
236,2010-10-25,Data/speeches/UK/isted Places of Worship Grant Scheme 2010-10-25.json,Listed Places of Worship Grant Scheme,2.0
237,2010-10-28,Data/speeches/UK/ocal Growth White Paper 2010-10-28.json,Local Growth White Paper,2.0
238,2010-11-04,Data/speeches/UK/ocal Rural Environments 2010-11-04.json,Local Rural Environments,2.0
239,2010-10-27,Data/speeches/UK/ocal Television Networks 2010-10-27.json,Local Television Networks,2.0
240,2010-10-28,Data/speeches/UK/ocal Transport Funding 2010-10-28.json,Local Transport Funding,2.0
241,2010-10-25,Data/speeches/UK/ords Chamber 2010-10-25.json,Lords Chamber,2.0
242,2010-10-26,Data/speeches/UK/ords Chamber 2010-10-26.json,Lords Chamber,2.0
243,2010-10-27,Data/speeches/UK/ords Chamber 2010-10-27.json,Lords Chamber,2.0
244,2010-10-28,Data/speeches/UK/ords Chamber 2010-10-28.json,Lords Chamber,2.0
245,2010-11-01,Data/speeches/UK/ords Chamber 2010-11-01.json,Lords Chamber,2.0
246,2010-11-02,Data/speeches/UK/ords Chamber 2010-11-02.json,Lords Chamber,2.0
247,2010-11-03,Data/speeches/UK/ords Chamber 2010-11-03.json,Lords Chamber,2.0
248,2010-11-04,Data/speeches/UK/ords Chamber 2010-11-04.json,Lords Chamber,2.0
249,2010-11-08,Data/speeches/UK/ords Chamber 2010-11-08.json,Lords Chamber,2.0
250,2010-11-09,Data/speeches/UK/ords Chamber 2010-11-09.json,Lords Chamber,2.0
251,2010-10-28,Data/speeches/UK/1-M6 Junction 2010-10-28.json,M1-M6 Junction,2.0
252,2010-10-26,Data/speeches/UK/aternity Services 2010-10-26.json,Maternity Services,2.0
253,2010-10-26,Data/speeches/UK/ental Health (Infants) 2010-10-26.json,Mental Health (Infants),2.0
254,2010-11-02,Data/speeches/UK/ental Health Care 2010-11-02.json,Mental Health Care,2.0
255,2010-11-08,Data/speeches/UK/ental Health Care Provision 2010-11-08.json,Mental Health Care Provision,2.0
256,2010-11-03,Data/speeches/UK/iddle East_ Refugees 2010-11-03.json,Middle East: Refugees,2.0
257,2010-11-08,Data/speeches/UK/ilitary Bases (Scotland) 2010-11-08.json,Military Bases (Scotland),2.0
258,2010-11-08,Data/speeches/UK/ilitary Equipment (Exports) 2010-11-08.json,Military Equipment (Exports),2.0
259,2010-10-26,Data/speeches/UK/issing Persons 2010-10-26.json,Missing Persons,2.0
260,2010-10-27,Data/speeches/UK/obile Homes 2010-10-27.json,Mobile Homes,2.0
261,2010-11-09,Data/speeches/UK/oldova 2010-11-09.json,Moldova,2.0
262,2010-11-03,Data/speeches/UK/ational Assembly for Wales 2010-11-03.json,National Assembly for Wales,2.0
263,2010-10-26,Data/speeches/UK/ational Audit Office 2010-10-26.json,National Audit Office,2.0
264,2010-11-01,Data/speeches/UK/ational Crime Agency 2010-11-01.json,National Crime Agency,2.0
265,2010-11-08,Data/speeches/UK/ational Defence Medal 2010-11-08.json,National Defence Medal,2.0
266,2010-11-02,Data/speeches/UK/ational Express East Anglia 2010-11-02.json,National Express East Anglia,2.0
267,2010-10-26,Data/speeches/UK/ational Fraud Strategic Authority 2010-10-26.json,National Fraud Strategic Authority,2.0
268,2010-10-26,Data/speeches/UK/atural England 2010-10-26.json,Natural England,2.0
269,2010-11-04,Data/speeches/UK/atural England 2010-11-04.json,Natural England,2.0
270,2010-11-02,Data/speeches/UK/euromuscular Care (Bristol) 2010-11-02.json,Neuromuscular Care (Bristol),2.0
271,2010-11-02,Data/speeches/UK/euromuscular Care 2010-11-02.json,Neuromuscular Care,2.0
