,date,file_path,debate_title,country
50,2010-04-07,Data/speeches/UK/usiness of the House 2010-04-07.json,Business of the House,2.0
51,2010-03-25,Data/tmp_text_files/UK/Business without Debate 2010-03-25.txt,,
52,2010-03-30,Data/tmp_text_files/UK/Business without Debate 2010-03-30.txt,,
53,2010-04-06,Data/tmp_text_files/UK/Business without Debate 2010-04-06.txt,,
54,2010-04-07,Data/speeches/UK/alman Commission 2010-04-07.json,Calman Commission,2.0
55,2010-03-30,Data/speeches/UK/ancer Survival Statistics 2010-03-30.json,Cancer Survival Statistics,2.0
56,2010-04-08,Data/speeches/UK/arbon Capture and Storage 2010-04-08.json,Carbon Capture and Storage,2.0
57,2010-03-30,Data/speeches/UK/arers Strategy 2010-03-30.json,Carers Strategy,2.0
58,2010-03-29,"Data/tmp_text_files/UK/Central Parade (New Addington, Croydon) 2010-03-29.txt",,
59,2010-04-06,Data/speeches/UK/hagos Islands 2010-04-06.json,Chagos Islands,2.0
60,2010-04-06,Data/tmp_text_files/UK/Charities (Disclosure of Revenue and Customs Information to the Charity Commission for Northern Ireland) Regulations 2010 2010-04-06.txt,,
61,2010-04-07,"Data/speeches/UK/hildren, Schools and Families Bill 2010-04-07.json","Children, Schools and Families Bill",2.0
62,2010-04-08,"Data/tmp_text_files/UK/Children, Schools and Families Bill 2010-04-08 (1).txt",,
63,2010-04-08,"Data/speeches/UK/hildren, Schools and Families Bill 2010-04-08.json","Children, Schools and Families Bill",2.0
64,2010-04-08,Data/speeches/UK/hina_ Aid 2010-04-08.json,China: Aid,2.0
65,2010-04-07,Data/tmp_text_files/UK/Christian Values 2010-04-07.txt,,
66,2010-04-08,Data/speeches/UK/limate Change 2010-04-08.json,Climate Change,2.0
67,2010-04-08,Data/speeches/UK/limate Change Conference (Cancun) 2010-04-08.json,Climate Change Conference (Cancun),2.0
68,2010-03-25,Data/speeches/UK/ommons Chamber 2010-03-25.json,Commons Chamber,2.0
69,2010-03-29,Data/speeches/UK/ommons Chamber 2010-03-29.json,Commons Chamber,2.0
70,2010-03-30,Data/speeches/UK/ommons Chamber 2010-03-30.json,Commons Chamber,2.0
71,2010-04-06,Data/speeches/UK/ommons Chamber 2010-04-06.json,Commons Chamber,2.0
72,2010-04-07,Data/speeches/UK/ommons Chamber 2010-04-07.json,Commons Chamber,2.0
73,2010-04-08,Data/speeches/UK/ommons Chamber 2010-04-08.json,Commons Chamber,2.0
74,2010-03-30,Data/speeches/UK/ommunity Health Services (Worcestershire) 2010-03-30.json,Community Health Services (Worcestershire),2.0
75,2010-03-29,Data/speeches/UK/ompensation (Shoeburyness) 2010-03-29.json,Compensation (Shoeburyness),2.0
76,2010-03-25,Data/speeches/UK/onditional Fee Agreements (Amendment) Order 2010 2010-03-25.json,Conditional Fee Agreements (Amendment) Order 2010,2.0
77,2010-03-30,Data/speeches/UK/onfidential Settlements 2010-03-30.json,Confidential Settlements,2.0
78,2010-03-30,Data/tmp_text_files/UK/Constitutional Reform and Governance Bill 2010-03-30.txt,,
79,2010-04-07,Data/speeches/UK/onstitutional Reform and Governance Bill 2010-04-07.json,Constitutional Reform and Governance Bill,2.0
80,2010-04-08,Data/speeches/UK/onstitutional Reform and Governance Bill 2010-04-08 (1).json,Constitutional Reform and Governance Bill,2.0
81,2010-04-08,Data/speeches/UK/onstitutional Reform and Governance Bill 2010-04-08.json,Constitutional Reform and Governance Bill,2.0
82,2010-03-30,Data/speeches/UK/ontrol of Dogs 2010-03-30.json,Control of Dogs,2.0
83,2010-04-06,Data/tmp_text_files/UK/Cosmetics Testing on Animals 2010-04-06.txt,,
84,2010-03-29,Data/speeches/UK/rime and Security Bill 2010-03-29.json,Crime and Security Bill,2.0
85,2010-04-07,Data/speeches/UK/rime and Security Bill 2010-04-07.json,Crime and Security Bill,2.0
86,2010-03-29,Data/speeches/UK/rown Dependencies and British Overseas Territories 2010-03-29.json,Crown Dependencies and British Overseas Territories,2.0
87,2010-03-30,Data/tmp_text_files/UK/Crystal Palace FC 2010-03-30.txt,,
88,2010-03-25,Data/speeches/UK/amages-Based Agreements Regulations 2010 2010-03-25.json,Damages-Based Agreements Regulations 2010,2.0
89,2010-03-25,Data/speeches/UK/angerous Dogs 2010-03-25.json,Dangerous Dogs,2.0
90,2010-04-07,Data/speeches/UK/angerous Drugs 2010-04-07.json,Dangerous Drugs,2.0
91,2010-03-25,Data/speeches/UK/eath of a Member_ Baroness Park of Monmouth 2010-03-25.json,Death of a Member: Baroness Park of Monmouth,2.0
92,2010-03-29,Data/tmp_text_files/UK/Death of a Member_ Earl Northesk 2010-03-29.txt,,
93,2010-04-07,Data/tmp_text_files/UK/Debt Relief (Developing Countries) Bill 2010-04-07 (1).txt,,
94,2010-04-07,Data/speeches/UK/ebt Relief (Developing Countries) Bill 2010-04-07.json,Debt Relief (Developing Countries) Bill,2.0
95,2010-04-08,Data/speeches/UK/ebt Relief (Developing Countries) Bill 2010-04-08.json,Debt Relief (Developing Countries) Bill,2.0
96,2010-03-29,Data/speeches/UK/efence 2010-03-29.json,Defence,2.0
97,2010-03-29,Data/speeches/UK/efence Spending (Commitments) 2010-03-29 (1).json,Defence Spending (Commitments),2.0
98,2010-03-29,Data/speeches/UK/efence Spending (Commitments) 2010-03-29 (2).json,Defence Spending (Commitments),2.0
99,2010-03-29,Data/speeches/UK/efence Spending (Commitments) 2010-03-29.json,Defence Spending (Commitments),2.0
100,2010-03-29,Data/speeches/UK/efence-Related Employment (Tyneside) 2010-03-29.json,Defence-Related Employment (Tyneside),2.0
101,2010-03-30,Data/tmp_text_files/UK/Delegated Legislation 2010-03-30.txt,,
102,2010-04-07,Data/speeches/UK/evolution 2010-04-07.json,Devolution,2.0
103,2010-03-30,Data/tmp_text_files/UK/Diabetes Services (Croydon) 2010-03-30.txt,,
104,2010-04-07,Data/tmp_text_files/UK/Digital Economy Bill [HL] 2010-04-07.txt,,
105,2010-04-08,Data/speeches/UK/igital Economy Bill [HL] 2010-04-08.json,Digital Economy Bill [HL],2.0
106,2010-04-06,Data/speeches/UK/igital Economy Bill [Lords] 2010-04-06.json,Digital Economy Bill [Lords],2.0
107,2010-04-07,Data/speeches/UK/igital Economy Bill [Lords] 2010-04-07.json,Digital Economy Bill [Lords],2.0
108,2010-04-07,Data/speeches/UK/isabled Children (Benefits) 2010-04-07.json,Disabled Children (Benefits),2.0
109,2010-03-29,Data/tmp_text_files/UK/Draft National Policy Statement for Fossil Fuel Electricity Generating Infrastructure (EN–2) 2010-03-29.txt,,
110,2010-03-29,Data/tmp_text_files/UK/Draft National Policy Statement for Gas Supply Infrastructure and Gas and Oil Pipelines (EN–4) 2010-03-29.txt,,
111,2010-03-29,Data/tmp_text_files/UK/Draft National Policy Statement for Nuclear Power Generation (EN–6) 2010-03-29.txt,,
112,2010-03-29,Data/speeches/UK/raft Overarching National Policy Statement for Energy (EN–1) 2010-03-29 (1).json,Draft Overarching National Policy Statement for Energy (EN–1),2.0
113,2010-03-29,Data/speeches/UK/raft Overarching National Policy Statement for Energy (EN–1) 2010-03-29 (2).json,Draft Overarching National Policy Statement for Energy (EN–1),2.0
114,2010-03-29,Data/tmp_text_files/UK/Draft Overarching National Policy Statement for Energy (EN–1) 2010-03-29.txt,,
115,2010-03-25,Data/speeches/UK/rains and Sewers (Transfer Guidance) 2010-03-25.json,Drains and Sewers (Transfer Guidance),2.0
116,2010-03-30,Data/speeches/UK/rug Classification 2010-03-30.json,Drug Classification,2.0
117,2010-03-30,Data/speeches/UK/arly Intervention 2010-03-30.json,Early Intervention,2.0
118,2010-04-07,Data/speeches/UK/conomic Inactivity 2010-04-07.json,Economic Inactivity,2.0
119,2010-03-25,Data/speeches/UK/conomy 2010-03-25.json,Economy,2.0
120,2010-04-07,Data/speeches/UK/conomy 2010-04-07.json,Economy,2.0
121,2010-04-06,Data/speeches/UK/ducation (Student Support) (European University Institute) Regulations 2010 2010-04-06.json,Education (Student Support) (European University Institute) Regulations 2010,2.0
122,2010-03-25,Data/tmp_text_files/UK/Electoral Law Act (Northern Ireland) 1962 (Amendment) Order 2010 2010-03-25.txt,,
123,2010-04-08,Data/speeches/UK/lectricity Demand_Capacity 2010-04-08 (1).json,Electricity Demand/Capacity,2.0
124,2010-04-08,Data/speeches/UK/lectricity Demand_Capacity 2010-04-08 (2).json,Electricity Demand/Capacity,2.0
125,2010-04-08,Data/speeches/UK/lectricity Demand_Capacity 2010-04-08.json,Electricity Demand/Capacity,2.0
126,2010-04-08,Data/speeches/UK/lectricity Generating Capacity 2010-04-08.json,Electricity Generating Capacity,2.0
127,2010-04-07,Data/speeches/UK/mployment 2010-04-07.json,Employment,2.0
128,2010-04-07,Data/speeches/UK/mployment Relations 2010-04-07.json,Employment Relations,2.0
129,2010-03-30,Data/speeches/UK/nd-of-life Care Strategy 2010-03-30.json,End-of-life Care Strategy,2.0
130,2010-04-07,Data/speeches/UK/nergy Bill 2010-04-07.json,Energy Bill,2.0
131,2010-04-08,Data/speeches/UK/nergy Bill 2010-04-08.json,Energy Bill,2.0
132,2010-04-07,Data/speeches/UK/ngagements 2010-04-07.json,Engagements,2.0
133,2010-03-25,"Data/speeches/UK/nvironment, Food and Rural Affairs 2010-03-25.json","Environment, Food and Rural Affairs",2.0
134,2010-04-06,Data/speeches/UK/quality Bill 2010-04-06.json,Equality Bill,2.0
135,2010-04-07,Data/tmp_text_files/UK/Equality Bill 2010-04-07.txt,,
136,2010-04-06,Data/tmp_text_files/UK/Equitable Life (Hornsey and Wood Green) 2010-04-06.txt,,
137,2010-04-06,Data/speeches/UK/U Budget (Reform) 2010-04-06.json,EU Budget (Reform),2.0
138,2010-03-29,Data/speeches/UK/uropean Council 2010-03-29 (1).json,European Council,2.0
139,2010-03-29,Data/speeches/UK/uropean Council 2010-03-29.json,European Council,2.0
140,2010-03-25,Data/speeches/UK/uropean Parliamentary Elections (Northern Ireland) (Amendment) Regulations 2010 2010-03-25.json,European Parliamentary Elections (Northern Ireland) (Amendment) Regulations 2010,2.0
141,2010-04-06,Data/speeches/UK/uropean Security and Defence Assembly 2010-04-06.json,European Security and Defence Assembly,2.0
142,2010-03-30,Data/tmp_text_files/UK/European Union Documents_ Scrutiny Reserve 2010-03-30.txt,,
143,2010-03-30,Data/tmp_text_files/UK/European Union Proposals_ Scrutiny of Opt-in Decisions 2010-03-30.txt,,
144,2010-03-30,Data/speeches/UK/xpenditure Changes 2010-03-30.json,Expenditure Changes,2.0
145,2010-03-30,Data/speeches/UK/xport Control (Iran) (Amendment)  Order 2010 2010-03-30.json,Export Control (Iran) (Amendment)  Order 2010,2.0
146,2010-03-25,Data/speeches/UK/arming (Competitiveness) 2010-03-25.json,Farming (Competitiveness),2.0
147,2010-03-29,Data/tmp_text_files/UK/Featherbed Lane Pinch Point (Croydon) 2010-03-29.txt,,
148,2010-04-08,Data/speeches/UK/eeder Tariffs 2010-04-08.json,Feeder Tariffs,2.0
149,2010-04-07,Data/speeches/UK/inance Bill 2010-04-07 (1).json,Finance Bill,2.0
150,2010-04-07,Data/tmp_text_files/UK/Finance Bill 2010-04-07 (2).txt,,
151,2010-04-07,Data/speeches/UK/inance Bill 2010-04-07.json,Finance Bill,2.0
152,2010-04-08,Data/speeches/UK/inance Bill 2010-04-08.json,Finance Bill,2.0
153,2010-04-08,Data/speeches/UK/inance_ Interest Rates 2010-04-08.json,Finance: Interest Rates,2.0
154,2010-03-25,Data/speeches/UK/inancial Assistance Scheme (Miscellaneous Amendments) Regulations 2010 2010-03-25.json,Financial Assistance Scheme (Miscellaneous Amendments) Regulations 2010,2.0
155,2010-03-25,Data/speeches/UK/inancial Services and Markets Act 2000 (Amendments to Part 18A etc.) Regulations 2010 2010-03-25.json,Financial Services and Markets Act 2000 (Amendments to Part 18A etc.) Regulations 2010,2.0
156,2010-04-06,Data/tmp_text_files/UK/Financial Services and Markets Act 2000 (Amendments to Part 18A etc.) Regulations 2010 2010-04-06.txt,,
157,2010-03-25,Data/tmp_text_files/UK/Financial Services and Markets Act 2000 (Liability of Issuers) Regulations 2010 2010-03-25.txt,,
158,2010-04-07,Data/speeches/UK/inancial Services Bill 2010-04-07.json,Financial Services Bill,2.0
159,2010-04-08,Data/speeches/UK/inancial Services Bill 2010-04-08 (1).json,Financial Services Bill,2.0
160,2010-04-08,Data/speeches/UK/inancial Services Bill 2010-04-08.json,Financial Services Bill,2.0
161,2010-04-06,Data/speeches/UK/lood and Water Management Bill 2010-04-06.json,Flood and Water Management Bill,2.0
162,2010-04-08,Data/speeches/UK/lood and Water Management Bill 2010-04-08 (1).json,Flood and Water Management Bill,2.0
163,2010-04-08,Data/speeches/UK/lood and Water Management Bill 2010-04-08.json,Flood and Water Management Bill,2.0
164,2010-03-25,Data/speeches/UK/ood Industry 2010-03-25.json,Food Industry,2.0
165,2010-03-25,Data/speeches/UK/ood Wastage 2010-03-25.json,Food Wastage,2.0
166,2010-04-06,Data/speeches/UK/oreign and Commonwealth Office 2010-04-06.json,Foreign and Commonwealth Office,2.0
167,2010-04-06,Data/speeches/UK/ormer Ministers_ Earnings 2010-04-06.json,Former Ministers: Earnings,2.0
168,2010-04-08,Data/speeches/UK/uel Poverty 2010-04-08 (1).json,Fuel Poverty,2.0
169,2010-04-08,Data/speeches/UK/uel Poverty 2010-04-08.json,Fuel Poverty,2.0
170,2010-03-29,Data/speeches/UK/unding Code_ Criteria and Procedures 2010-03-29.json,Funding Code: Criteria and Procedures,2.0
171,2010-03-25,Data/speeches/UK/urther Education_ Funding 2010-03-25.json,Further Education: Funding,2.0
172,2010-04-07,Data/speeches/UK/uture Jobs Fund 2010-04-07.json,Future Jobs Fund,2.0
173,2010-04-06,Data/speeches/UK/ang Crime (London) 2010-04-06.json,Gang Crime (London),2.0
174,2010-04-06,Data/speeches/UK/ladys Taulo 2010-04-06.json,Gladys Taulo,2.0
175,2010-03-25,Data/speeches/UK/overnment and the Legislature 2010-03-25.json,Government and the Legislature,2.0
176,2010-04-08,Data/speeches/UK/overnment Borrowing 2010-04-08.json,Government Borrowing,2.0
177,2010-04-08,Data/speeches/UK/overnment Information Communication Technology Projects 2010-04-08.json,Government Information Communication Technology Projects,2.0
178,2010-03-30,Data/tmp_text_files/UK/GPs (Croydon) 2010-03-30.txt,,
179,2010-03-25,Data/speeches/UK/rand Committee 2010-03-25 (1).json,Grand Committee,2.0
180,2010-03-25,Data/tmp_text_files/UK/Grand Committee 2010-03-25.txt,,
181,2010-03-29,Data/speeches/UK/rand Committee 2010-03-29 (1).json,Grand Committee,2.0
182,2010-03-29,Data/tmp_text_files/UK/Grand Committee 2010-03-29.txt,,
183,2010-03-30,Data/speeches/UK/rand Committee 2010-03-30 (1).json,Grand Committee,2.0
184,2010-03-30,Data/tmp_text_files/UK/Grand Committee 2010-03-30.txt,,
185,2010-04-06,Data/speeches/UK/rand Committee 2010-04-06 (1).json,Grand Committee,2.0
186,2010-04-06,Data/tmp_text_files/UK/Grand Committee 2010-04-06.txt,,
187,2010-03-29,Data/speeches/UK/ulf War_ Veterans 2010-03-29.json,Gulf War: Veterans,2.0
188,2010-03-30,Data/tmp_text_files/UK/Gypsies and Travellers (Security of Tenure) 2010-03-30.txt,,
189,2010-03-30,Data/speeches/UK/ealth 2010-03-30.json,Health,2.0
190,2010-03-29,Data/speeches/UK/elmand 2010-03-29.json,Helmand,2.0
191,2010-03-30,Data/tmp_text_files/UK/High School Provision (Stoke-on-Trent South) 2010-03-30.txt,,
192,2010-03-30,Data/speeches/UK/igh Speed Rail (Government Policy) 2010-03-30.json,High Speed Rail (Government Policy),2.0
193,2010-04-07,Data/speeches/UK/ighlands and Islands Economy 2010-04-07.json,Highlands and Islands Economy,2.0
194,2010-04-07,Data/speeches/UK/ouse of Commons (Effectiveness) 2010-04-07.json,House of Commons (Effectiveness),2.0
195,2010-03-25,Data/tmp_text_files/UK/House of Commons 2010-03-25.txt,,
196,2010-03-29,Data/tmp_text_files/UK/House of Commons 2010-03-29.txt,,
197,2010-03-30,Data/tmp_text_files/UK/House of Commons 2010-03-30.txt,,
198,2010-04-06,Data/tmp_text_files/UK/House of Commons 2010-04-06.txt,,
199,2010-04-07,Data/tmp_text_files/UK/House of Commons 2010-04-07.txt,,
200,2010-04-08,Data/tmp_text_files/UK/House of Commons 2010-04-08.txt,,
201,2010-03-25,Data/tmp_text_files/UK/House of Lords 2010-03-25.txt,,
202,2010-03-29,Data/tmp_text_files/UK/House of Lords 2010-03-29.txt,,
203,2010-03-30,Data/tmp_text_files/UK/House of Lords 2010-03-30.txt,,
204,2010-04-06,Data/tmp_text_files/UK/House of Lords 2010-04-06.txt,,
205,2010-04-07,Data/tmp_text_files/UK/House of Lords 2010-04-07.txt,,
206,2010-04-08,Data/tmp_text_files/UK/House of Lords 2010-04-08.txt,,
207,2010-03-30,Data/speeches/UK/ouse of Lords_ Code of Conduct 2010-03-30.json,House of Lords: Code of Conduct,2.0
208,2010-03-30,Data/tmp_text_files/UK/Housing (Croydon) 2010-03-30.txt,,
209,2010-04-08,Data/speeches/UK/ousing (Energy Efficiency) 2010-04-08 (1).json,Housing (Energy Efficiency),2.0
210,2010-04-08,Data/speeches/UK/ousing (Energy Efficiency) 2010-04-08.json,Housing (Energy Efficiency),2.0
211,2010-04-07,Data/speeches/UK/ousing (Southwark) 2010-04-07.json,Housing (Southwark),2.0
212,2010-03-29,Data/speeches/UK/ousing_ Shorthold Tenancies 2010-03-29.json,Housing: Shorthold Tenancies,2.0
213,2010-03-25,Data/speeches/UK/unting Act 2010-03-25.json,Hunting Act,2.0
214,2010-03-30,Data/tmp_text_files/UK/Hunting with Dogs 2010-03-30 (1).txt,,
215,2010-03-30,Data/tmp_text_files/UK/Hunting with Dogs 2010-03-30.txt,,
216,2010-03-25,Data/speeches/UK/dentity Cards 2010-03-25.json,Identity Cards,2.0
217,2010-04-07,Data/speeches/UK/mmigration Removal Centres (Contraband) 2010-04-07.json,Immigration Removal Centres (Contraband),2.0
218,2010-03-29,Data/speeches/UK/mprovised Explosive Devices 2010-03-29.json,Improvised Explosive Devices,2.0
219,2010-03-30,Data/tmp_text_files/UK/Incinerator (Croydon) 2010-03-30.txt,,
220,2010-03-30,Data/speeches/UK/ntelligence and Security Committee Annual Report for 2008–09 (Cm 7807) 2010-03-30.json,Intelligence and Security Committee Annual Report for 2008–09 (Cm 7807),2.0
221,2010-03-30,Data/tmp_text_files/UK/Intelligence and Security Committee Annual Report for 2009-10 (Cm 7844) 2010-03-30.txt,,
222,2010-03-29,Data/tmp_text_files/UK/Introduction_ Baroness Grey-Thompson 2010-03-29.txt,,
223,2010-03-29,Data/tmp_text_files/UK/Introduction_ Lord Bichard 2010-03-29.txt,,
224,2010-03-29,Data/speeches/UK/ran 2010-03-29.json,Iran,2.0
225,2010-04-07,Data/speeches/UK/raq (Humanitarian Aid) 2010-04-07.json,Iraq (Humanitarian Aid),2.0
226,2010-04-06,Data/speeches/UK/raq 2010-04-06.json,Iraq,2.0
227,2010-04-06,Data/speeches/UK/srael 2010-04-06.json,Israel,2.0
228,2010-03-30,Data/speeches/UK/obseeker’s Allowance (Work for your Benefit Pilot Scheme) Regulations 2010 2010-03-30.json,Jobseeker’s Allowance (Work for your Benefit Pilot Scheme) Regulations 2010,2.0
229,2010-04-06,Data/speeches/UK/idderminster Railway Station 2010-04-06.json,Kidderminster Railway Station,2.0
230,2010-03-25,Data/speeches/UK/andfill (2010 Targets) 2010-03-25.json,Landfill (2010 Targets),2.0
231,2010-03-25,Data/speeches/UK/ocal Food Sourcing 2010-03-25.json,Local Food Sourcing,2.0
232,2010-03-25,Data/speeches/UK/ords Chamber 2010-03-25.json,Lords Chamber,2.0
233,2010-03-29,Data/speeches/UK/ords Chamber 2010-03-29.json,Lords Chamber,2.0
234,2010-03-30,Data/speeches/UK/ords Chamber 2010-03-30.json,Lords Chamber,2.0
235,2010-04-06,Data/speeches/UK/ords Chamber 2010-04-06.json,Lords Chamber,2.0
236,2010-04-07,Data/speeches/UK/ords Chamber 2010-04-07.json,Lords Chamber,2.0
237,2010-04-08,Data/speeches/UK/ords Chamber 2010-04-08.json,Lords Chamber,2.0
238,2010-03-30,Data/speeches/UK/anchester City Council Bill [HL] 2010-03-30.json,Manchester City Council Bill [HL],2.0
239,2010-04-07,Data/tmp_text_files/UK/Manchester City Council Bill [HL] 2010-04-07.txt,,
240,2010-03-25,Data/speeches/UK/anufacturing 2010-03-25.json,Manufacturing,2.0
241,2010-03-30,Data/speeches/UK/aternity Services 2010-03-30.json,Maternity Services,2.0
242,2010-03-29,Data/tmp_text_files/UK/Mayday Hospital A&E (Croydon) 2010-03-29.txt,,
243,2010-04-07,Data/speeches/UK/edia_ Foreign Ownership 2010-04-07.json,Media: Foreign Ownership,2.0
244,2010-03-30,Data/speeches/UK/edicines (Parallel Exports) 2010-03-30.json,Medicines (Parallel Exports),2.0
245,2010-04-07,Data/speeches/UK/embers of Parliament 2010-04-07.json,Members of Parliament,2.0
246,2010-03-29,Data/speeches/UK/ental Capacity Act 2005 2010-03-29.json,Mental Capacity Act 2005,2.0
247,2010-03-29,Data/tmp_text_files/UK/Mesothelioma Lump Sum Payments (Conditions and Amounts) (Amendment) Regulations 2010 2010-03-29.txt,,
248,2010-04-08,Data/tmp_text_files/UK/message to attend the lords commissioners 2010-04-08.txt,,
249,2010-03-30,Data/speeches/UK/id Essex Hospital Trust 2010-03-30.json,Mid Essex Hospital Trust,2.0
250,2010-04-06,Data/speeches/UK/iddle East Peace Process 2010-04-06.json,Middle East Peace Process,2.0
251,2010-04-08,Data/speeches/UK/inisterial Meetings 2010-04-08.json,Ministerial Meetings,2.0
252,2010-04-08,Data/speeches/UK/isuse of Drugs Act 1971 (Amendment) Order 2010 2010-04-08.json,Misuse of Drugs Act 1971 (Amendment) Order 2010,2.0
253,2010-03-30,Data/speeches/UK/ortgage Repossessions (Protection of Tenants Etc.) Bill 2010-03-30.json,Mortgage Repossessions (Protection of Tenants Etc.) Bill,2.0
254,2010-04-08,Data/speeches/UK/ortgage Repossessions (Protection of Tenants Etc.) Bill 2010-04-08.json,Mortgage Repossessions (Protection of Tenants Etc.) Bill,2.0
255,2010-03-30,Data/speeches/UK/otorways and Trunk Roads (Litter) 2010-03-30.json,Motorways and Trunk Roads (Litter),2.0
256,2010-03-30,Data/speeches/UK/usculoskeletal Diseases 2010-03-30.json,Musculoskeletal Diseases,2.0
